System;Region;Route;Banner;Abbrev;City;Root;AltRouteNames
eursf;CZE;II601;;;Kbelská, Praha;cze.ii601;
eursf;CZE;KvePra;;;5. května, Praha;cze.kvepra;
eursf;CZE;RozSpo;;;Rozvadovská spojka, Praha;cze.rozspo;
eursf;CZE;VysRad;;;Vysočanská radiála, Praha;cze.vysrad;
