System;Region;Route;Banner;Abbrev;City;Root;AltRouteNames
asiaho;JPN;AH1;;;(outline);jpn.ah001;
asiaho;KOR;AH1;;;(outline);kor.ah001;
asiaho;PRK;AH1;;;(outline);prk.ah001;
asiaho;CHN-LN;AH1;;;(outline);chnln.ah001;
asiaho;CHN-HE;AH1;;Fen;Fengrun (outline);chnhe.ah001fen;
asiaho;CHN-TJ;AH1;;;(outline);chntj.ah001;
asiaho;CHN-BJ;AH1;;;(outline);chnbj.ah001;
asiaho;CHN-HE;AH1;;;Shijiazhuang (outline);chnhe.ah001;
asiaho;CHN-HA;AH1;;;(outline);chnha.ah001;
asiaho;CHN-HB;AH1;;;(outline);chnhb.ah001;
asiaho;CHN-HN;AH1;;;(outline);chnhn.ah001;
asiaho;CHN-GD;AH1;;;(outline);chngd.ah001;
asiaho;CHN-GX;AH1;;;(outline);chngx.ah001;
asiaho;VNM;AH1;;;(outline);vnm.ah001;
asiaho;KHM;AH1;;;(outline);khm.ah001;
asiaho;THA;AH1;;;(outline);tha.ah001;
asiaho;MMR;AH1;;;(outline);mmr.ah001;
asiaho;IND;AH1;;;Guwahati (outline);ind.ah001guw;
asiaho;BGD;AH1;;;(outline);bgd.ah001;
asiaho;IND;AH1;;;(outline);ind.ah001;
asiaho;MMR;AH1;;Yan;Yangon (outline);mmr.ah001yan;
asiaho;IDN;AH2;;Den;Denepasar (outline);idn.ah002den;
asiaho;IDN;AH2;;;(outline);idn.ah002;
asiaho;IDN;AH2;;Ban;Bandung (outline);idn.ah002ban;
asiaho;SGP;AH2;;;;sgp.ah002;
asiaho;MYS;AH2;;;;mys.ah002;
asiaho;THA;AH2;;;(outline);tha.ah002;
asiaho;MMR;AH2;;;(outline);mmr.ah002;
asiaho;IND;AH2;;;Guwahati (outline);ind.ah002guw;
asiaho;BGD;AH2;;;(outline);bgd.ah002;
asiaho;IND;AH2;;;Siliguri (outline);ind.ah002sil;
asiaho;NPL;AH2;;;(outline);npl.ah002;
asiaho;IND;AH2;;;(outline);ind.ah002;
asiaho;MGL;AH3;;;(outline);mgl.ah003;
asiaho;CHN-NM;AH3;;;(outline);chnnm.ah003;
asiaho;CHN-HE;AH3;;;Zhangjiakou (outline);chnhe.ah003;
asiaho;CHN-BJ;AH3;;;(outline);chnbj.ah003;
asiaho;CHN-HE;AH3;;Lan;Langfang;chnhe.ah003lan;
asiaho;CHN-TJ;AH3;;;(outline);chntj.ah003;
asiaho;CHN-SH;AH3;;;(outline);chnsh.ah003;
asiaho;CHN-ZJ;AH3;;;(outline);chnzj.ah003;
asiaho;CHN-JX;AH3;;;(outline);chnjx.ah003;
asiaho;CHN-HN;AH3;;;(outline);chnhn.ah003;
asiaho;CHN-GZ;AH3;;;(outline);chngz.ah003;
asiaho;CHN-YN;AH3;;;(outline);chnyn.ah003;
asiaho;MMR;AH3;;;(outline);mmr.ah003;
asiaho;CHN-YN;AH3;;Men;Mengla (outline);chnyn.ah003men;
asiaho;LAO;AH3;;;(outline);lao.ah003;
asiaho;THA;AH3;;;(outline);tha.ah003;
asiaho;MGL;AH4;;;(outline);mgl.ah004;
asiaho;CHN-XJ;AH4;;;(outline);chnxj.ah004;
asiaho;CHN-SH;AH5;;;(outline);chnsh.ah005;
asiaho;CHN-JS;AH5;;;(outline);chnjs.ah005;
asiaho;CHN-AH;AH5;;;(outline);chnah.ah005;
asiaho;CHN-HA;AH5;;;(outline);chnha.ah005;
asiaho;CHN-SN;AH5;;;(outline);chnsn.ah005;
asiaho;CHN-GS;AH5;;;(outline);chngs.ah005;
asiaho;CHN-XJ;AH5;;;(outline);chnxj.ah005;
asiaho;KOR;AH6;;;(outline);kor.ah006;
asiaho;PRK;AH6;;;(outline);pkr.ah006;
asiaho;PRK;AH6;;Pyo;Pyongyang (outline);prk.ah006pyo;
asiaho;CHN-HL;AH6;;;(outline);chnhl.ah006;
asiaho;CHN-NM;AH6;;;(outline);chnnm.ah006;
asiaho;RUS;AH6;;Irk;Irkusk (outline);rus.ah006irk;
asiaho;LAO;AH11;;;(outline);lao.ah011;
asiaho;KHM;AH11;;;(outline);khm.ah011;
asiaho;LAO;AH12;;;(outline);lao.ah012;
asiaho;THA;AH12;;;(outline);tha.ah012;
asiaho;VNM;AH13;;;(outline);vnm.ah013;
asiaho;LAO;AH13;;;(outline);lao.ah013;
asiaho;THA;AH13;;;(outline);tha.ah013;
asiaho;VNM;AH14;;;(outline);vnm.ah014;
asiaho;CHN-YN;AH14;;;(outline);chnyn.ah014;
asiaho;MMR;AH14;;;(outline);mmr.ah014;
asiaho;VNM;AH15;;;(outline);vnm.ah015;
asiaho;LAO;AH15;;;(outline);lao.ah015;
asiaho;THA;AH15;;;(outline);tha.ah015;
asiaho;VNM;AH16;;;(outline);vnm.ah016;
asiaho;LAO;AH16;;;(outline);lao.ah016;
asiaho;THA;AH16;;;(outline);tha.ah016;
asiaho;VNM;AH17;;;(outline);vnm.ah017;
asiaho;THA;AH18;;;(outline);tha.ah018;
asiaho;MYS;AH18;;;(outline);mys.ah018;
asiaho;THA;AH19;;;(outline);tha.ah019;
asiaho;IDN;AH25;;;(outline);idn.ah025;
asiaho;PHL;AH26;;;Manila (outline);phl.ah026;
asiaho;PHL;AH26;;Cat;Catbalogan (outline);phl.ah026cat;
asiaho;PHL;AH26;;Gen;General Santos (outline);phl.ah026gen;
asiaho;PHL;AH26;;Orm;Ormoc (outline);phl.ah026orm;
