system;route;banner;name;roots
fraarad69m;D1;-69M;;fraara.d000169m
fraarad69m;D1E1;-69M;;fraara.d0001e169m
fraarad69m;D2;-69M;;fraara.d000269m
fraarad69m;D2E;-69M;;fraara.d0002e69m
fraarad69m;D4A;-69M;;fraara.d0004a69m
fraarad69m;D6;-69M;;fraara.d000669m
fraarad69m;D6D;-69M;;fraara.d0006d69m
fraarad69m;D7;-69M;;fraara.d000769m
fraarad69m;D15;-69M;;fraara.d001569m
fraarad69m;D15E;-69M;;fraara.d0015e69m
fraarad69m;D16;-69M;Lissieu;fraara.d001669mlis
fraarad69m;D16;-69M;Neuville-sur-Saône ;fraara.d001669m
fraarad69m;D21;-69M;;fraara.d002169m
fraarad69m;D29;-69M;;fraara.d002969m
fraarad69m;D30;-69M;;fraara.d003069m
fraarad69m;D36;-69M;;fraara.d003669m
fraarad69m;D41;-69M;Bron;fraara.d004169m
fraarad69m;D41;-69M;Saint-Priest;fraara.d004169mpri
fraarad69m;D42;-69M;;fraara.d004269m
fraarad69m;D47;-69M;;fraara.d004769m
fraarad69m;D48;-69M;;fraara.d004869m
fraarad69m;D48E;-69M;;fraara.d0048e69m
fraarad69m;D50;-69M;;fraara.d005069m
fraarad69m;D51;-69M;;fraara.d005169m
fraarad69m;D51E1;-69M;;fraara.d0051e169m
fraarad69m;D51E2;-69M;;fraara.d0051e269m
fraarad69m;D55;-69M;;fraara.d005569m
fraarad69m;D59;-69M;;fraara.d005969m
fraarad69m;D65;-69M;;fraara.d006569m
fraarad69m;D73;-69M;;fraara.d007369m
fraarad69m;D73E;-69M;;fraara.d0073e69m
fraarad69m;D75;-69M;;fraara.d007569m
fraarad69m;D75D;-69M;;fraara.d0075d69m
fraarad69m;D77;-69M;;fraara.d007769m
fraarad69m;D83;-69M;;fraara.d008369m
fraarad69m;D85;-69M;;fraara.d008569m
fraarad69m;D87;-69M;;fraara.d008769m
fraarad69m;D87E;-69M;;fraara.d0087e69m
fraarad69m;D89;-69M;;fraara.d008969m
fraarad69m;D92;-69M;;fraara.d009269m
fraarad69m;D93;-69M;;fraara.d009369m
fraarad69m;D95;-69M;;fraara.d009569m
fraarad69m;D102;-69M;;fraara.d010269m
fraarad69m;D103;-69M;;fraara.d010369m
fraarad69m;D112;-69M;;fraara.d011269m
fraarad69m;D114;-69M;;fraara.d011469m
fraarad69m;D117;-69M;;fraara.d011769m
fraarad69m;D117E;-69M;;fraara.d0117e69m
fraarad69m;D123;-69M;;fraara.d012369m
fraarad69m;D123E;-69M;;fraara.d0123e69m
fraarad69m;D127;-69M;;fraara.d012769m
fraarad69m;D144;-69M;;fraara.d014469m
fraarad69m;D145;-69M;;fraara.d014569m
fraarad69m;D148;-69M;Saint-Priest;fraara.d014869mpri
fraarad69m;D148;-69M;Corbas;fraara.d014869m
fraarad69m;D149;-69M;;fraara.d014969m
fraarad69m;D151;-69M;;fraara.d015169m
fraarad69m;D152;-69M;;fraara.d015269m
fraarad69m;D158;-69M;;fraara.d015869m
fraarad69m;D301;-69M;;fraara.d030169m
fraarad69m;D302;-69M;;fraara.d030269m
fraarad69m;D303;-69M;Jonage;fraara.d030369mjon
fraarad69m;D303;-69M;Zone industrielle;fraara.d030369m
fraarad69m;D306;-69M;Lissieu;fraara.d030669mlis
fraarad69m;D306;-69M;Champagne-au-Mont-d'Or;fraara.d030669m
fraarad69m;D306;-69M;Saint-Priest;fraara.d030669mpri
fraarad69m;D307;-69M;Charbonnières-les-Bains;fraara.d030769m
fraarad69m;D307;-69M;Feyzin;fraara.d030769mfey
fraarad69m;D311;-69M;;fraara.d031169m
fraarad69m;D312;-69M;;fraara.d031269m
fraarad69m;D315;-69M;Irigny;fraara.d031569m
fraarad69m;D315;-69M;Givors;fraara.d031569mgiv
fraarad69m;D317;-69M;;fraara.d031769m
fraarad69m;D318;-69M;;fraara.d031869m
fraarad69m;D342;-69M;;fraara.d034269m
fraarad69m;D383;-69M;;fraara.d038369m
fraarad69m;D386;-69M;;fraara.d038669m
fraarad69m;D433;-69M;;fraara.d043369m
fraarad69m;D483;-69M;;fraara.d048369m
fraarad69m;D484;-69M;;fraara.d048469m
fraarad69m;D486;-69M;;fraara.d048669m
fraarad69m;D488;-69M;;fraara.d048869m
fraarad69m;D489;-69M;;fraara.d048969m
fraarad69m;D517;-69M;;fraara.d051769m
fraarad69m;D517A;-69M;;fraara.d0517a69m
fraarad69m;D530;-69M;;fraara.d053069m
fraarad69m;D3007;-69M;;fraara.d300769m
fraarad69m;M6;-69;;fraara.m000669
fraarad69m;M7;-69;;fraara.m000769
