systemName;region;route;banner;abbrev;city;root;altRouteNames
ltuaut;LTU;KauKalGre;;;Kaunas - Klapieda Greitkelio;ltu.kauklagre;
ltuaut;LTU;KauMarGre;;;Kaunas - Marijampolė Greitkelio;ltu.kaumargre;
ltuaut;LTU;VilPanGre;;;Vilnius - Panevezys Greitkelio;ltu.vilpangre;
