systemName;region;route;banner;abbrev;city;root;altRouteNames;
aussab;AUS-SA;B1;;;;aussa.b001;
aussab;AUS-SA;B10;;;;aussa.b010;
aussab;AUS-SA;B12;;;;aussa.b012;
aussab;AUS-SA;B19;;;;aussa.b019;
aussab;AUS-SA;B23;;;Seaford;aussa.b023;
aussab;AUS-SA;B23;;Kin;Kingscote;aussa.b023kin;
aussab;AUS-SA;B26;;;;aussa.b026;
aussab;AUS-SA;B27;;;;aussa.b027;
aussab;AUS-SA;B28;;;;aussa.b028;
aussab;AUS-SA;B31;;;;aussa.b031;
aussab;AUS-SA;B33;;;;aussa.b033;
aussab;AUS-SA;B34;;;;aussa.b034;
aussab;AUS-SA;B35;;;;aussa.b035;
aussab;AUS-SA;B36;;;;aussa.b036;
aussab;AUS-SA;B37;;;;aussa.b037;
aussab;AUS-SA;B45;;;Strathalbyn;aussa.b045;
aussab;AUS-SA;B45;;Wel;Wellington;aussa.b045wel;
aussab;AUS-SA;B55;;;;aussa.b055;
aussab;AUS-SA;B56;;;;aussa.b056;
aussab;AUS-SA;B57;;;;aussa.b057;
aussab;AUS-SA;B64;;;;aussa.b064;
aussab;AUS-SA;B66;;;;aussa.b066;
aussab;AUS-SA;B78;;;;aussa.b078;
aussab;AUS-SA;B79;;;;aussa.b079;
aussab;AUS-SA;B80;;;;aussa.b080;
aussab;AUS-SA;B81;;;;aussa.b081;
aussab;AUS-SA;B82;;;;aussa.b082;
aussab;AUS-SA;B83;;;;aussa.b083;
aussab;AUS-SA;B84;;;;aussa.b084;
aussab;AUS-SA;B85;;;;aussa.b085;
aussab;AUS-SA;B86;;;;aussa.b086;
aussab;AUS-SA;B87;;;;aussa.b087;
aussab;AUS-SA;B88;;;;aussa.b088;
aussab;AUS-SA;B89;;;;aussa.b089;
aussab;AUS-SA;B90;;;;aussa.b090;
aussab;AUS-SA;B91;;;;aussa.b091;
aussab;AUS-SA;B97;;;;aussa.b097;
aussab;AUS-SA;B100;;;;aussa.b100;
aussab;AUS-SA;B101;;;;aussa.b101;
aussab;AUS-SA;B160;;;;aussa.b160;
aussab;AUS-SA;B201;;;;aussa.b201;
