System;Region;Route;Banner;Abbrev;City;Root;AltRouteNames
irlr1;IRL;R101;;;;irl.r101;
irlr1;IRL;R102;;;;irl.r102;
irlr1;IRL;R103;;;;irl.r103;
irlr1;IRL;R104;;;;irl.r104;
irlr1;IRL;R105;;;;irl.r105;
irlr1;IRL;R106;;;;irl.r106;
irlr1;IRL;R107;;;;irl.r107;
irlr1;IRL;R108;;;;irl.r108;
irlr1;IRL;R109;;;;irl.r109;
irlr1;IRL;R110;;;;irl.r110;
irlr1;IRL;R111;;;;irl.r111;
irlr1;IRL;R112;;;;irl.r112;
irlr1;IRL;R113;;;;irl.r113;
irlr1;IRL;R114;;;;irl.r114;
irlr1;IRL;R115;;;;irl.r115;
irlr1;IRL;R116;;;;irl.r116;
irlr1;IRL;R117;;;;irl.r117;
irlr1;IRL;R118;;;;irl.r118;
irlr1;IRL;R119;;;;irl.r119;
irlr1;IRL;R120;;;;irl.r120;
irlr1;IRL;R121;;;;irl.r121;
irlr1;IRL;R122;;;;irl.r122;
irlr1;IRL;R123;;;;irl.r123;
irlr1;IRL;R124;;;;irl.r124;
irlr1;IRL;R125;;;;irl.r125;
irlr1;IRL;R126;;;;irl.r126;
irlr1;IRL;R127;;;;irl.r127;
irlr1;IRL;R128;;;;irl.r128;
irlr1;IRL;R129;;;;irl.r129;
irlr1;IRL;R130;;;;irl.r130;
irlr1;IRL;R131;;;;irl.r131;
irlr1;IRL;R132;;;;irl.r132;
irlr1;IRL;R133;;;;irl.r133;
irlr1;IRL;R134;;;;irl.r134;
irlr1;IRL;R135;;;;irl.r135;
irlr1;IRL;R136;;;;irl.r136;
irlr1;IRL;R137;;;;irl.r137;
irlr1;IRL;R138;;;;irl.r138;
irlr1;IRL;R139;;;;irl.r139;
irlr1;IRL;R147;;;;irl.r147;
irlr1;IRL;R148;;;;irl.r148;
irlr1;IRL;R149;;;;irl.r149;
irlr1;IRL;R150;;;;irl.r150;
irlr1;IRL;R151;;;;irl.r151;
irlr1;IRL;R152;;;;irl.r152;
irlr1;IRL;R153;;;;irl.r153;
irlr1;IRL;R154;;;;irl.r154;
irlr1;IRL;R155;;;;irl.r155;
irlr1;IRL;R156;;;;irl.r156;
irlr1;IRL;R157;;;;irl.r157;
irlr1;IRL;R158;;;;irl.r158;
irlr1;IRL;R159;;;;irl.r159;
irlr1;IRL;R160;;;;irl.r160;
irlr1;IRL;R161;;;;irl.r161;
irlr1;IRL;R162;;;;irl.r162;
irlr1;IRL;R163;;;;irl.r163;
irlr1;IRL;R164;;;;irl.r164;
irlr1;IRL;R165;;;;irl.r165;
irlr1;IRL;R166;;;;irl.r166;
irlr1;IRL;R167;;;;irl.r167;
irlr1;IRL;R168;;;;irl.r168;
irlr1;IRL;R169;;;;irl.r169;
irlr1;IRL;R170;;;;irl.r170;
irlr1;IRL;R171;;;;irl.r171;
irlr1;IRL;R172;;;;irl.r172;
irlr1;IRL;R173;;;;irl.r173;
irlr1;IRL;R174;;;;irl.r174;
irlr1;IRL;R175;;;;irl.r175;
irlr1;IRL;R176;;;;irl.r176;
irlr1;IRL;R177;;;;irl.r177;
irlr1;IRL;R178;;;;irl.r178;
irlr1;IRL;R179;;;;irl.r179;
irlr1;IRL;R180;;;;irl.r180;
irlr1;IRL;R181;;;;irl.r181;
irlr1;IRL;R182;;;;irl.r182;
irlr1;IRL;R183;;;;irl.r183;
irlr1;IRL;R184;;;;irl.r184;
irlr1;IRL;R185;;;;irl.r185;
irlr1;IRL;R186;;;;irl.r186;
irlr1;IRL;R187;;;;irl.r187;
irlr1;IRL;R188;;;;irl.r188;
irlr1;IRL;R189;;;;irl.r189;
irlr1;IRL;R190;;;;irl.r190;
irlr1;IRL;R191;;;;irl.r191;
irlr1;IRL;R192;;;;irl.r192;
irlr1;IRL;R193;;;;irl.r193;
irlr1;IRL;R194;;;;irl.r194;
irlr1;IRL;R195;;;;irl.r195;
irlr1;IRL;R196;;;;irl.r196;
irlr1;IRL;R197;;;;irl.r197;
irlr1;IRL;R198;;;;irl.r198;
irlr1;IRL;R199;;;;irl.r199;
