systemName;route;banner;groupName;roots
zafn;N1;;;zaf.n001
zafn;N2;;(outlined);zaf.n002
zafn;N3;;;zaf.n003
zafn;N4;;;zaf.n004
zafn;N5;;(outlined);zaf.n005
zafn;N6;;(outlined);zaf.n006
zafn;N7;;;zaf.n007
zafn;N8;;(outlined);zaf.n008
zafn;N9;;(outlined);zaf.n009
zafn;N10;;(outlined);zaf.n010
zafn;N11;;(outlined);zaf.n011
zafn;N12;;;zaf.n012
zafn;N14;;(outlined);zaf.n014
zafn;N17;;;zaf.n017
zafn;N18;;(outlined);zaf.n018
