system;route;banner;name;roots
fracvlm37;M2;-37;;fracvl.m000237
fracvlm37;M3;-37;;fracvl.m000337
fracvlm37;M6;-37;;fracvl.m000637
fracvlm37;M7;-37;;fracvl.m000737
fracvlm37;M8;-37;;fracvl.m000837
fracvlm37;M16;-37;;fracvl.m001637
fracvlm37;M28;-37;;fracvl.m002837
fracvlm37;M29;-37;;fracvl.m002937
fracvlm37;M36;-37;;fracvl.m003637
fracvlm37;M37;-37;;fracvl.m003737
fracvlm37;M48;-37;;fracvl.m004837
fracvlm37;M49;-37;;fracvl.m004937
fracvlm37;M76;-37;Fondettes;fracvl.m007637fon
fracvlm37;M76;-37;Chanceaux-sur-Choisille;fracvl.m007637
fracvlm37;M77;-37;;fracvl.m007737
fracvlm37;M86;-37;;fracvl.m008637
fracvlm37;M88;-37;;fracvl.m008837
fracvlm37;M121;-37;;fracvl.m012137
fracvlm37;M126;-37;;fracvl.m012637
fracvlm37;M127;-37;Ballan-Miré;fracvl.m012737bal
fracvlm37;M127;-37;Joué-lès-Tours;fracvl.m012737
fracvlm37;M129;-37;;fracvl.m012937
fracvlm37;M140;-37;;fracvl.m014037
fracvlm37;M276;-37;;fracvl.m027637
fracvlm37;M277;-37;;fracvl.m027737
fracvlm37;M288;-37;;fracvl.m028837
fracvlm37;M300;-37;;fracvl.m030037
fracvlm37;M321;-37;;fracvl.m032137
fracvlm37;M337;-37;;fracvl.m033737
fracvlm37;M356;-37;;fracvl.m035637
fracvlm37;M367;-37;;fracvl.m036737
fracvlm37;M476;-37;;fracvl.m047637
fracvlm37;M751;-37;;fracvl.m075137
fracvlm37;M751C;-37;;fracvl.m0751c37
fracvlm37;M801;-37;;fracvl.m080137
fracvlm37;M910;-37;Parçay-Meslay;fracvl.m091037
fracvlm37;M910;-37;Chambray-lès-Tours;fracvl.m091037cha
fracvlm37;M938;-37;;fracvl.m093837
fracvlm37;M943;-37;;fracvl.m094337
fracvlm37;M952;-37;Fondettes;fracvl.m095237
fracvlm37;M952;-37;Rochecorbon;fracvl.m095237roc
fracvlm37;M959;-37;;fracvl.m095937
