System;Region;Route;Banner;Abbrev;City;Root;AltRouteNames
irlr8;IRL;R801;;;;irl.r801;
irlr8;IRL;R802;;;;irl.r802;
irlr8;IRL;R803;;;;irl.r803;
irlr8;IRL;R804;;;;irl.r804;
irlr8;IRL;R805;;;;irl.r805;
irlr8;IRL;R806;;;;irl.r806;
irlr8;IRL;R807;;;;irl.r807;
irlr8;IRL;R808;;;;irl.r808;
irlr8;IRL;R809;;;;irl.r809;
irlr8;IRL;R810;;;;irl.r810;
irlr8;IRL;R811;;;;irl.r811;
irlr8;IRL;R812;;;;irl.r812;
irlr8;IRL;R813;;;;irl.r813;
irlr8;IRL;R814;;;;irl.r814;
irlr8;IRL;R815;;;;irl.r815;
irlr8;IRL;R816;;;;irl.r816;
irlr8;IRL;R817;;;;irl.r817;
irlr8;IRL;R818;;;;irl.r818;
irlr8;IRL;R819;;;;irl.r819;
irlr8;IRL;R820;;;;irl.r820;
irlr8;IRL;R821;;;;irl.r821;
irlr8;IRL;R822;;;;irl.r822;
irlr8;IRL;R824;;;;irl.r824;
irlr8;IRL;R825;;;;irl.r825;
irlr8;IRL;R826;;;;irl.r826;
irlr8;IRL;R827;;;;irl.r827;
irlr8;IRL;R828;;;;irl.r828;
irlr8;IRL;R829;;;;irl.r829;
irlr8;IRL;R830;;;;irl.r830;
irlr8;IRL;R831;;;;irl.r831;
irlr8;IRL;R833;;;;irl.r833;
irlr8;IRL;R834;;;;irl.r834;
irlr8;IRL;R835;;;;irl.r835;
irlr8;IRL;R836;;;;irl.r836;
irlr8;IRL;R837;;;;irl.r837;
irlr8;IRL;R838;;;;irl.r838;
irlr8;IRL;R839;;;;irl.r839;
irlr8;IRL;R840;;;;irl.r840;
irlr8;IRL;R842;;;;irl.r842;
irlr8;IRL;R843;;;;irl.r843;
irlr8;IRL;R846;;;;irl.r846;
irlr8;IRL;R847;;;;irl.r847;
irlr8;IRL;R848;;;;irl.r848;
irlr8;IRL;R849;;;;irl.r849;
irlr8;IRL;R851;;;;irl.r851;
irlr8;IRL;R852;;;;irl.r852;
irlr8;IRL;R853;;;;irl.r853;
irlr8;IRL;R855;;;;irl.r855;
irlr8;IRL;R857;;;;irl.r857;
irlr8;IRL;R858;;;;irl.r858;
irlr8;IRL;R859;;;;irl.r859;
irlr8;IRL;R860;;;;irl.r860;
irlr8;IRL;R861;;;;irl.r861;
irlr8;IRL;R863;;;;irl.r863;
irlr8;IRL;R864;;;;irl.r864;
irlr8;IRL;R865;;;;irl.r865;
irlr8;IRL;R866;;;;irl.r866;
irlr8;IRL;R867;;;;irl.r867;
irlr8;IRL;R868;;;;irl.r868;
irlr8;IRL;R870;;;;irl.r870;
irlr8;IRL;R871;;;;irl.r871;
irlr8;IRL;R873;;;;irl.r873;
irlr8;IRL;R874;;;;irl.r874;
irlr8;IRL;R875;;;;irl.r875;
irlr8;IRL;R876;;;;irl.r876;
irlr8;IRL;R877;;;;irl.r877;
irlr8;IRL;R878;;;;irl.r878;
irlr8;IRL;R880;;;;irl.r880;
irlr8;IRL;R883;;;;irl.r883;
irlr8;IRL;R884;;;;irl.r884;
irlr8;IRL;R885;;;;irl.r885;
irlr8;IRL;R886;;;;irl.r886;
irlr8;IRL;R887;;;;irl.r887;
irlr8;IRL;R888;;;;irl.r888;
irlr8;IRL;R889;;;;irl.r889;
irlr8;IRL;R890;;;;irl.r890;
irlr8;IRL;R895;;;;irl.r895;
irlr8;IRL;R899;;;;irl.r899;
