systemName;route;banner;groupName;roots
ttomr;ChaMR;;Chaguanas Main Road;tto.chamr
ttomr;DieMarMR;;Diego Martin Main Road;tto.diemarmr
ttomr;EasMR;;Eastern Main Road;tto.easmr
ttomr;MonMR;;Montrose Main Road;tto.monmr
ttomr;ParMR;;Paria Main Road;tto.parmr
ttomr;SanFerByp;;San Fernando Bypass;tto.sanferbyp
ttomr;SouMR;;Southern Main Road (Cunupia);tto.soumrcun
ttomr;SouMR;;Southern Main Road (Couva);tto.soumr
ttomr;SouMR;;Southern Main Road (Point Fortin);tto.soumrpoi
ttomr;SouMR;;Southern Main Road (Fullerton);tto.soumrful
ttomr;SouTruRd;;Southern Trunk Road;tto.soutrurd
ttomr;TocoMR;;Toco Main Road;tto.tocomr
ttomr;ValMR;;Valencia Main Road;tto.valmr
ttomr;WesMR;;Western Main Road;tto.wesmr
