systemName;region;route;banner;abbrev;city;root;altRouteNames
cansf;AB;CroTrl;;;Crowchild Trail;ab.crotrl;
cansf;AB;SheParkFwy;;;Sherwood Park Freeway;ab.sheparkfwy;
cansf;BC;GolEarsWay;;;Golden Ears Way;bc.golearsway;
cansf;BC;KniSt;;;Knight Street;bc.knist;
cansf;NS;BedByp;;;Bedford Bypass;ns.bedbyp;
cansf;ON;AllRd;;;Allen Road;on.allrd;
cansf;ON;DonValPkwy;;;Don Valley Parkway;on.donvalpkwy;ONDVP
cansf;ON;ECRowExpy;;;EC Row Expressway;on.ecrowexpy;
cansf;ON;GarExpy;;;Gardiner Expressway;on.garexpy;ONGar
cansf;ON;HigAve;;;Highbury Avenue;on.higave;
cansf;ON;LinAlePkwy;;;Lincoln M. Alexander Parkway;on.linalepkwy;
cansf;ON;RR174;;;Queensway;on.rr174;
cansf;ON;RedHillPkwy;;;Red Hill Valley Parkway;on.redhillpkwy;
cansf;SK;RingRd;;;Ring Road;sk.ringrd;
