systemName;route;banner;groupName;roots
ausvictd;TD2;;Yarra Scenic Drive;ausvic.td002
ausvictd;TD7;;Lakeside & Coastal Tourist Drive;ausvic.td007
ausvictd;TD11;;Bay West Trail;ausvic.td011
ausvictd;TD12;;Frankston Cultural Drive;ausvic.td012
ausvictd;TD13;;Winery Tour;ausvic.td013
ausvictd;TD22;;Otway Tourist Drive;ausvic.td022
ausvictd;TD31;;Grampians Scenic Drive;ausvic.td031
ausvictd;TD44;;Fossickers Drive;ausvic.td044
ausvictd;TD51;;Lake Boga District Drive;ausvic.td051
ausvictd;TD53;;Mallee Parks Scenic Route;ausvic.td053
ausvictd;TD54;;Red Cliffs Tourist Drive;ausvic.td054
ausvictd;TD61;;Rushworth Hidden Treasures Tourist Drive;ausvic.td061
ausvictd;TD62;;Gunbower Island Tourist Drive;ausvic.td062
ausvictd;TD63;;Living Heritage Tourist Drive;ausvic.td063
ausvictd;TD64;;Winery Trail;ausvic.td064
ausvictd;TD65;;Military Heritage Trail;ausvic.td065
ausvictd;TD67;;Gold and Ironbark Trail;ausvic.td067
ausvictd;TD81;;Snowy River Country Trail;ausvic.td081
ausvictd;TD92;;Bunurong Coastal Drive;ausvic.td092
ausvictd;TD93;;Grand Ridge Road;ausvic.td093
ausvictd;TD94;;Strzelecki Trail;ausvic.td094
ausvictd;TD95;;Tarra Bulga Trail;ausvic.td095
ausvictd;TD96;;Ninety Mile Beach (Woodside Beach);ausvic.td096woo
ausvictd;TD96;;Ninety Mile Beach (Golden Beach);ausvic.td096gol
ausvictd;TD96;;Ninety Mile Beach (Loch Sport);ausvic.td096
ausvictd;TD97;;Cape Liptrap Trail;ausvic.td097
ausvictd;TD98;;Power Trail;ausvic.td098
ausvictd;TD98;;Power Trail (Loy Yang Power Station);ausvic.td098loy
