systemName;region;route;banner;abbrev;city;root;altRouteNames
deuhelc;DEU-HE;L163;;;;deuhe.l0163;
deuhelc;DEU-HE;L535;;;Abtsteinach;deuhe.l0535;
deuhelc;DEU-HE;L535;;Nec;Neckarsteinach;deuhe.l0535nec;
deuhelc;DEU-HE;L553;;;;deuhe.l0553;
deuhelc;DEU-HE;L561;;;;deuhe.l0561;
deuhelc;DEU-HE;L562;;;;deuhe.l0562;
deuhelc;DEU-HE;L617;;;;deuhe.l0617;
deuhelc;DEU-HE;L631;;;;deuhe.l0631;
deuhelc;DEU-HE;L763;;;;deuhe.l0763;
deuhelc;DEU-HE;L1328;;;;deuhe.l1328;
deuhelc;DEU-HE;L1551;;;;deuhe.l1551;
deuhelc;DEU-HE;L1571;;;;deuhe.l1571;
deuhelc;DEU-HE;L2289;;;;deuhe.l2289;
deuhelc;DEU-HE;L2303;;;;deuhe.l2303;
deuhelc;DEU-HE;L2304;;;;deuhe.l2304;
deuhelc;DEU-HE;L2306;;;;deuhe.l2306;
deuhelc;DEU-HE;L2310;;;(Main);deuhe.l2310;
deuhelc;DEU-HE;L2310;;Sel;Seligenstadt;deuhe.l2310sel;
deuhelc;DEU-HE;L2311;;;;deuhe.l2311;
deuhelc;DEU-HE;L2604;;;;deuhe.l2604;
deuhelc;DEU-HE;L2790;;;;deuhe.l2790;
deuhelc;DEU-HE;L2905;;;;deuhe.l2905;
deuhelc;DEU-HE;L3001;;;;deuhe.l3001;
deuhelc;DEU-HE;L3002;;;;deuhe.l3002;
deuhelc;DEU-HE;L3003;;;;deuhe.l3003;
deuhelc;DEU-HE;L3004;;;;deuhe.l3004;
deuhelc;DEU-HE;L3005;;;;deuhe.l3005;
deuhelc;DEU-HE;L3006;;;;deuhe.l3006;
deuhelc;DEU-HE;L3007;;;;deuhe.l3007;
deuhelc;DEU-HE;L3008;;;;deuhe.l3008;
deuhelc;DEU-HE;L3009;;;;deuhe.l3009;
deuhelc;DEU-HE;L3010;;;;deuhe.l3010;
deuhelc;DEU-HE;L3011;;;(Main);deuhe.l3011;
deuhelc;DEU-HE;L3011;;Hof;Hofheim;deuhe.l3011hof;
deuhelc;DEU-HE;L3012;;;;deuhe.l3012;
deuhelc;DEU-HE;L3013;;;;deuhe.l3013;
deuhelc;DEU-HE;L3014;;;;deuhe.l3014;
deuhelc;DEU-HE;L3015;;;;deuhe.l3015;
deuhelc;DEU-HE;L3016;;;;deuhe.l3016;
deuhelc;DEU-HE;L3017;;;(Main);deuhe.l3017;
deuhelc;DEU-HE;L3017;;Bre;Bremthal;deuhe.l3017bre;
deuhelc;DEU-HE;L3018;;;Langenhain;deuhe.l3018;
deuhelc;DEU-HE;L3018;;Zei;Zeilsheim;deuhe.l3018zei;
deuhelc;DEU-HE;L3019;;;;deuhe.l3019;
deuhelc;DEU-HE;L3020;;;;deuhe.l3020;
deuhelc;DEU-HE;L3021;;;;deuhe.l3021;
deuhelc;DEU-HE;L3022;;;(Main);deuhe.l3022;
deuhelc;DEU-HE;L3022;;Nie;Niederbrechen;deuhe.l3022nie;
deuhelc;DEU-HE;L3023;;;;deuhe.l3023;
deuhelc;DEU-HE;L3024;;;;deuhe.l3024;
deuhelc;DEU-HE;L3025;;;;deuhe.l3025;
deuhelc;DEU-HE;L3026;;;;deuhe.l3026;
deuhelc;DEU-HE;L3027;;;;deuhe.l3027;
deuhelc;DEU-HE;L3028;;;;deuhe.l3028;
deuhelc;DEU-HE;L3030;;;;deuhe.l3030;
deuhelc;DEU-HE;L3031;;Esp;Espenschied;deuhe.l3031esp;
deuhelc;DEU-HE;L3031;;Hei;Heidenrod;deuhe.l3031hei;
deuhelc;DEU-HE;L3031;;;Bad Camberg;deuhe.l3031;
deuhelc;DEU-HE;L3032;;;;deuhe.l3032;
deuhelc;DEU-HE;L3033;;;Lorch;deuhe.l3033;
deuhelc;DEU-HE;L3033;;Sch;Bad Schwalbach;deuhe.l3033sch;
deuhelc;DEU-HE;L3034;;;;deuhe.l3034;
deuhelc;DEU-HE;L3035;;;;deuhe.l3035;
deuhelc;DEU-HE;L3036;;;;deuhe.l3036;
deuhelc;DEU-HE;L3037;;;;deuhe.l3037;
deuhelc;DEU-HE;L3038;;;;deuhe.l3038;
deuhelc;DEU-HE;L3039;;;;deuhe.l3039;
deuhelc;DEU-HE;L3040;;;;deuhe.l3040;
deuhelc;DEU-HE;L3041;;;;deuhe.l3041;
