systemName;route;banner;groupName;roots
espsf;A334;;Autovía del Almanzora;espan.a334
espsf;A357;;Autovía Casapalma - Málaga;espan.a357
espsf;A376;;Autovía Sevilla-Utrera;espan.a376
espsf;A382;;Autovía Jerez-Antequera;espan.a382
espsf;A383;;Acceso Este a La Línea;espan.a383
espsf;A395;;Ronda Sur, Granada;espan.a395
espsf;A480;;Autovía Chipiona - Jerez;espan.a480
espsf;A483;;Autovía Bollullos del Condado-Matalascañas;espan.a483
espsf;A491;;Autovía Chipiona - El Puerto de Santa María;espan.a491
espsf;A497;;Autovía de Huelva a Punta Umbría;espan.a497
espsf;A1051;;Autovía de Roquetas;espan.a1051
espsf;A7056;;Acceso al P.T.A.;espan.a7056
espsf;AI82;;Acceso al Aeropuerto de Asturias;espas.ai082
espsf;ConPor;;Conexión O Porriño;espga.conpor
espsf;PO010;;Acceso Balaidos;espga.po010vig
espsf;V1.4;;Rolda do Real Clube Deportivo da Coruna;espga.v0014
