system;region;route;banner;abbreviation;city;fileNameRoot;altRouteNames
fraoccd81;FRA-OCC;D1;-81;;;fraocc.d000181;
fraoccd81;FRA-OCC;D2;-81;;;fraocc.d000281;
fraoccd81;FRA-OCC;D3;-81;;Cestayrols;fraocc.d000381;
fraoccd81;FRA-OCC;D3;-81;Jea;Saint-Jean-de-Marcel;fraocc.d000381jea;
fraoccd81;FRA-OCC;D3E;-81;;;fraocc.d0003e81;
fraoccd81;FRA-OCC;D4;-81;Cas;Castelnau-de-Montmiral;fraocc.d000481cas;
fraoccd81;FRA-OCC;D4;-81;;Réalmont;fraocc.d000481;
fraoccd81;FRA-OCC;D4A;-81;;;fraocc.d0004a81;
fraoccd81;FRA-OCC;D4D;-81;;;fraocc.d0004d81;
fraoccd81;FRA-OCC;D5;-81;;;fraocc.d000581;
fraoccd81;FRA-OCC;D6;-81;Fay;Fayssac;fraocc.d000681fay;
fraoccd81;FRA-OCC;D6;-81;;Cadalen;fraocc.d000681;
fraoccd81;FRA-OCC;D7;-81;;;fraocc.d000781;
fraoccd81;FRA-OCC;D8;-81;Sau;La Sauzière-Saint-Jean;fraocc.d000881sau;
fraoccd81;FRA-OCC;D8;-81;;Les Cabannes;fraocc.d000881;
fraoccd81;FRA-OCC;D8A;-81;;;fraocc.d0008a81;
fraoccd81;FRA-OCC;D9;-81;Mic;Saint-Michel-de-Vax;fraocc.d000981mic;
fraoccd81;FRA-OCC;D9;-81;;Saint-Martin-Laguépie;fraocc.d000981;
fraoccd81;FRA-OCC;D10;-81;;;fraocc.d001081;
fraoccd81;FRA-OCC;D10A;-81;;;fraocc.d0010a81;
fraoccd81;FRA-OCC;D11;-81;;;fraocc.d001181;
fraoccd81;FRA-OCC;D11A;-81;;;fraocc.d0011a81;
fraoccd81;FRA-OCC;D12;-81;Rab;Rabastens;fraocc.d001281rab;
fraoccd81;FRA-OCC;D12;-81;;Puylaurens;fraocc.d001281;
fraoccd81;FRA-OCC;D12A;-81;;;fraocc.d0012a81;
fraoccd81;FRA-OCC;D13;-81;;Gaillac;fraocc.d001381;
fraoccd81;FRA-OCC;D13;-81;Fre;Fréjairolles;fraocc.d001381fre;
fraoccd81;FRA-OCC;D13E;-81;;;fraocc.d0013e81;
fraoccd81;FRA-OCC;D14;-81;;Lisle-sur-Tarn;fraocc.d001481;
fraoccd81;FRA-OCC;D14;-81;Sou;Soual;fraocc.d001481sou;
fraoccd81;FRA-OCC;D14B;-81;;;fraocc.d0014b81;
fraoccd81;FRA-OCC;D15;-81;Cam;Campagnac;fraocc.d001581cam;
fraoccd81;FRA-OCC;D15;-81;;Briatexte;fraocc.d001581;
fraoccd81;FRA-OCC;D16;-81;;;fraocc.d001681;
fraoccd81;FRA-OCC;D17;-81;;;fraocc.d001781;
fraoccd81;FRA-OCC;D17A;-81;;;fraocc.d0017a81;
fraoccd81;FRA-OCC;D18;-81;;;fraocc.d001881;
fraoccd81;FRA-OCC;D19;-81;Mon;Montgaillard;fraocc.d001981mon;
fraoccd81;FRA-OCC;D19;-81;;Peyrole;fraocc.d001981;
fraoccd81;FRA-OCC;D20;-81;Puy;Puycelsi;fraocc.d002081puy;
fraoccd81;FRA-OCC;D20;-81;;Rabastens;fraocc.d002081;
fraoccd81;FRA-OCC;D21;-81;;;fraocc.d002181;
fraoccd81;FRA-OCC;D22;-81;;;fraocc.d002281;
fraoccd81;FRA-OCC;D23;-81;;;fraocc.d002381;
fraoccd81;FRA-OCC;D24;-81;;;fraocc.d002481;
fraoccd81;FRA-OCC;D25;-81;;;fraocc.d002581;
fraoccd81;FRA-OCC;D25A;-81;;;fraocc.d0025a81;
fraoccd81;FRA-OCC;D25B;-81;;;fraocc.d0025b81;
fraoccd81;FRA-OCC;D26;-81;;Vieux;fraocc.d002681;
fraoccd81;FRA-OCC;D26;-81;Cad;Cadalen;fraocc.d002681cad;
fraoccd81;FRA-OCC;D26;-81;Gra;Graulhet;fraocc.d002681gra;
fraoccd81;FRA-OCC;D26A;-81;;;fraocc.d0026a81;
fraoccd81;FRA-OCC;D27;-81;;Salles;fraocc.d002781;
fraoccd81;FRA-OCC;D27;-81;Car;Carlus;fraocc.d002781car;
fraoccd81;FRA-OCC;D27A;-81;;;fraocc.d0027a81;
fraoccd81;FRA-OCC;D28;-81;Vao;Vaour;fraocc.d002881vao;
fraoccd81;FRA-OCC;D28;-81;Puy;Puycelsi;fraocc.d002881puy;
fraoccd81;FRA-OCC;D28;-81;Sal;Salvagnac;fraocc.d002881sal;
fraoccd81;FRA-OCC;D28;-81;;Saint-Sulpice-la-Pointe;fraocc.d002881;
fraoccd81;FRA-OCC;D28;-81;Teu;Teulat;fraocc.d002881teu;
fraoccd81;FRA-OCC;D29;-81;;;fraocc.d002981;
fraoccd81;FRA-OCC;D30;-81;Mou;Mouzieys-Panens;fraocc.d003081mou;
fraoccd81;FRA-OCC;D30;-81;;Lautrec;fraocc.d003081;
fraoccd81;FRA-OCC;D30A;-81;;;fraocc.d0030a81;
fraoccd81;FRA-OCC;D31;-81;Cas;Castanet;fraocc.d003181cas;
fraoccd81;FRA-OCC;D31;-81;;Poulan-Pouzols;fraocc.d003181;
fraoccd81;FRA-OCC;D32;-81;;;fraocc.d003281;
fraoccd81;FRA-OCC;D33;-81;;Vaour;fraocc.d003381;
fraoccd81;FRA-OCC;D33;-81;Cas;Castanet;fraocc.d003381cas;
fraoccd81;FRA-OCC;D34;-81;Mon;Montrosier;fraocc.d003481mon;
fraoccd81;FRA-OCC;D34;-81;;Le Ségur;fraocc.d003481;
fraoccd81;FRA-OCC;D35;-81;;Grazac;fraocc.d003581;
