system;region;route;banner;abbreviation;city;fileNameRoot;altRouteNames
franord61;FRA-NOR;D1;-61;;;franor.d000161;
franord61;FRA-NOR;D2;-61;;;franor.d000261;
franord61;FRA-NOR;D3;-61;;;franor.d000361;
franord61;FRA-NOR;D4;-61;;;franor.d000461;
franord61;FRA-NOR;D4A;-61;;;franor.d0004a61;
franord61;FRA-NOR;D5;-61;;;franor.d000561;
franord61;FRA-NOR;D6;-61;;;franor.d000661;
franord61;FRA-NOR;D7;-61;;;franor.d000761;
franord61;FRA-NOR;D8;-61;;;franor.d000861;
franord61;FRA-NOR;D9;-61;;;franor.d000961;
franord61;FRA-NOR;D10;-61;;;franor.d001061;
franord61;FRA-NOR;D11;-61;;Longny-au-Perche;franor.d001161;
franord61;FRA-NOR;D11;-61;Ber;Berd’huis;franor.d001161ber;
franord61;FRA-NOR;D12;-61;Cro;Crouttes;franor.d001261cro;
franord61;FRA-NOR;D12;-61;;Villers-en-Ouche;franor.d001261;
franord61;FRA-NOR;D13;-61;;;franor.d001361;
franord61;FRA-NOR;D13A;-61;;;franor.d0013a61;
franord61;FRA-NOR;D13B;-61;;;franor.d0013b61;
franord61;FRA-NOR;D13C;-61;;;franor.d0013c61;
franord61;FRA-NOR;D13D;-61;;;franor.d0013d61;
franord61;FRA-NOR;D13E;-61;;;franor.d0013e61;
franord61;FRA-NOR;D14;-61;Exm;Exmes;franor.d001461exm;
franord61;FRA-NOR;D14;-61;;La Ferté-Frênel;franor.d001461;
franord61;FRA-NOR;D14E;-61;;;franor.d0014e61;
franord61;FRA-NOR;D15;-61;;;franor.d001561;
franord61;FRA-NOR;D16;-61;;Chambois;franor.d001661;
franord61;FRA-NOR;D16;-61;Mar;Saint-Martin-des-Landes;franor.d001661mar;
franord61;FRA-NOR;D17;-61;;;franor.d001761;
franord61;FRA-NOR;D18;-61;;;franor.d001861;
franord61;FRA-NOR;D18E;-61;;;franor.d0018e61;
franord61;FRA-NOR;D19;-61;;;franor.d001961;
franord61;FRA-NOR;D20;-61;;Briouze;franor.d002061;
franord61;FRA-NOR;D20;-61;Ant;Antoigny;franor.d002061ant;
franord61;FRA-NOR;D21;-61;;Briouze;franor.d002161;
franord61;FRA-NOR;D21;-61;Pas;Passais;franor.d002161pas;
franord61;FRA-NOR;D21A;-61;;;franor.d0021a61;
franord61;FRA-NOR;D21E;-61;;;franor.d0021e61;
franord61;FRA-NOR;D22;-61;;;franor.d002261;
franord61;FRA-NOR;D22A;-61;;;franor.d0022a61;
franord61;FRA-NOR;D23;-61;;Yvrandes;franor.d002361;
franord61;FRA-NOR;D23;-61;Man;Mantilly;franor.d002361man;
franord61;FRA-NOR;D24;-61;;;franor.d002461;
franord61;FRA-NOR;D24A;-61;;;franor.d0024a61;
franord61;FRA-NOR;D25;-61;Lar;Larchamp;franor.d002561lar;
franord61;FRA-NOR;D25;-61;;Athis-de-l’Orne;franor.d002561;
franord61;FRA-NOR;D26;-61;;;franor.d002661;
franord61;FRA-NOR;D27;-61;Ale;Alençon;franor.d002761ale;
franord61;FRA-NOR;D27;-61;;Pervenchères;franor.d002761;
franord61;FRA-NOR;D28;-61;;;franor.d002861;
franord61;FRA-NOR;D29;-61;;;franor.d002961;
franord61;FRA-NOR;D29E;-61;;;franor.d0029e61;
franord61;FRA-NOR;D30;-61;;;franor.d003061;
franord61;FRA-NOR;D31;-61;;;franor.d003161;
franord61;FRA-NOR;D32;-61;;;franor.d003261;
franord61;FRA-NOR;D33;-61;;;franor.d003361;
franord61;FRA-NOR;D34;-61;;;franor.d003461;
franord61;FRA-NOR;D35;-61;;;franor.d003561;
franord61;FRA-NOR;D36;-61;;;franor.d003661;
franord61;FRA-NOR;D37;-61;;Neuilly-sur-Eure;franor.d003761;
franord61;FRA-NOR;D37;-61;Men;Les Menus;franor.d003761men;
franord61;FRA-NOR;D38;-61;;;franor.d003861;
franord61;FRA-NOR;D41;-61;;;franor.d004161;
franord61;FRA-NOR;D42;-61;;;franor.d004261;
franord61;FRA-NOR;D42E;-61;;;franor.d0042e61;
franord61;FRA-NOR;D43;-61;;;franor.d004361;
franord61;FRA-NOR;D45;-61;;;franor.d004561;
franord61;FRA-NOR;D48;-61;;;franor.d004861;
franord61;FRA-NOR;D49;-61;;;franor.d004961;
franord61;FRA-NOR;D49E;-61;;;franor.d0049e61;
franord61;FRA-NOR;D50;-61;;;franor.d005061;
franord61;FRA-NOR;D50E;-61;;;franor.d0050e61;
franord61;FRA-NOR;D51;-61;;;franor.d005161;
franord61;FRA-NOR;D52;-61;;;franor.d005261;
franord61;FRA-NOR;D53;-61;;;franor.d005361;
franord61;FRA-NOR;D54;-61;;;franor.d005461;
franord61;FRA-NOR;D55;-61;;;franor.d005561;
franord61;FRA-NOR;D56;-61;;;franor.d005661;
franord61;FRA-NOR;D101;-61;;;franor.d010161;
franord61;FRA-NOR;D101B;-61;;;franor.d0101b61;
franord61;FRA-NOR;D105;-61;;;franor.d010561;
franord61;FRA-NOR;D107;-61;;;franor.d010761;
franord61;FRA-NOR;D111;-61;;;franor.d011161;
franord61;FRA-NOR;D112;-61;;;franor.d011261;
franord61;FRA-NOR;D113;-61;;;franor.d011361;
franord61;FRA-NOR;D114;-61;;;franor.d011461;
franord61;FRA-NOR;D116;-61;;;franor.d011661;
franord61;FRA-NOR;D118;-61;;;franor.d011861;
franord61;FRA-NOR;D121;-61;;;franor.d012161;
franord61;FRA-NOR;D129;-61;;;franor.d012961;
franord61;FRA-NOR;D131;-61;;;franor.d013161;
franord61;FRA-NOR;D136;-61;;;franor.d013661;
franord61;FRA-NOR;D138;-61;;;franor.d013861;
