system;region;route;banner;abbreviation;city;fileNameRoot;altRouteNames
frahdfd02;FRA-HDF;D1;-02;;;frahdf.d000102;
frahdfd02;FRA-HDF;D1E;-02;;;frahdf.d0001e02;
frahdfd02;FRA-HDF;D2;-02;;;frahdf.d000202;
frahdfd02;FRA-HDF;D3;-02;;;frahdf.d000302;
frahdfd02;FRA-HDF;D4;-02;;;frahdf.d000402;
frahdfd02;FRA-HDF;D5;-02;;Laon;frahdf.d000502;
frahdfd02;FRA-HDF;D5;-02;Aub;Aubenton;frahdf.d000502aub;
frahdfd02;FRA-HDF;D6;-02;Ble;Blérancourt;frahdf.d000602ble;
frahdfd02;FRA-HDF;D6;-02;;Fère-en-Tardenois;frahdf.d000602;
frahdfd02;FRA-HDF;D7;-02;Bet;Béthancourt-en-Vaux;frahdf.d000702bet;
frahdfd02;FRA-HDF;D7;-02;;Saint-Gobain;frahdf.d000702;
frahdfd02;FRA-HDF;D8;-02;;Fresnoy-le-Grand;frahdf.d000802;
frahdfd02;FRA-HDF;D8;-02;Mon;Montescourt-Lizerolles;frahdf.d000802mon;
frahdfd02;FRA-HDF;D9;-02;;;frahdf.d000902;
frahdfd02;FRA-HDF;D10;-02;;;frahdf.d001002;
frahdfd02;FRA-HDF;D11;-02;;;frahdf.d001102;
frahdfd02;FRA-HDF;D12;-02;Cau;Caulaincourt;frahdf.d001202cau;
frahdfd02;FRA-HDF;D12;-02;;Ribemont;frahdf.d001202;
frahdfd02;FRA-HDF;D13;-02;;Ribemont;frahdf.d001302;
frahdfd02;FRA-HDF;D13;-02;Vic;Vic-sur-Aisne;frahdf.d001302vic;
frahdfd02;FRA-HDF;D14;-02;;;frahdf.d001402;
frahdfd02;FRA-HDF;D15;-02;Par;Pargny-Filain;frahdf.d001502par;
frahdfd02;FRA-HDF;D15;-02;Jou;Jouaignes;frahdf.d001502jou;
frahdfd02;FRA-HDF;D15;-02;;Chézy-sur-Marne;frahdf.d001502;
frahdfd02;FRA-HDF;D16;-02;Mon;Montreuil-aux-Lions;frahdf.d001602mon;
frahdfd02;FRA-IDF;D16;-02;;;fraidf.d001602;
frahdfd02;FRA-HDF;D16;-02;;Nogent-l’Artaud;frahdf.d001602;
frahdfd02;FRA-HDF;D17;-02;;;frahdf.d001702;
frahdfd02;FRA-HDF;D18;-02;Cra;Craonnelle;frahdf.d001802cra;
frahdfd02;FRA-HDF;D18;-02;;Sissonne;frahdf.d001802;
frahdfd02;FRA-HDF;D18CD;-02;;;frahdf.d0018cd02;
frahdfd02;FRA-HDF;D19;-02;;;frahdf.d001902;
frahdfd02;FRA-HDF;D20;-02;;Condé-en-Brie;frahdf.d002002;
frahdfd02;FRA-GES;D20;-02;;;frages.d002002;
frahdfd02;FRA-HDF;D20;-02;Ven;Vendières;frahdf.d002002ven;
frahdfd02;FRA-HDF;D21;-02;;Merval;frahdf.d002102;
frahdfd02;FRA-HDF;D21;-02;Sap;Saponay;frahdf.d002102sap;
frahdfd02;FRA-HDF;D22;-02;;;frahdf.d002202;
frahdfd02;FRA-HDF;D22;-02;Che;Chézy-en-Orxois;frahdf.d002202che;
frahdfd02;FRA-HDF;D23;-02;;Braine;frahdf.d002302;
frahdfd02;FRA-HDF;D24;-02;;;frahdf.d002402;
frahdfd02;FRA-HDF;D25;-02;;;frahdf.d002502;
frahdfd02;FRA-HDF;D26;-02;;;frahdf.d002602;
frahdfd02;FRA-HDF;D26P;-02;;;frahdf.d0026p02;
frahdfd02;FRA-HDF;D27;-02;;;frahdf.d002702;
frahdfd02;FRA-HDF;D28;-02;;;frahdf.d002802;
frahdfd02;FRA-HDF;D29;-02;;Le Hérie-la-Viéville;frahdf.d002902;
frahdfd02;FRA-HDF;D29;-02;Lan;Landouzy-la-Ville;frahdf.d002902lan;
frahdfd02;FRA-HDF;D30;-02;;;frahdf.d003002;
frahdfd02;FRA-HDF;D31;-02;;Guise;frahdf.d003102;
frahdfd02;FRA-HDF;D31;-02;Mic;Saint-Michel;frahdf.d003102mic;
frahdfd02;FRA-HDF;D32;-02;;;frahdf.d003202;
