System;Route;Banner;Name;Roots
usaky4;KY1500;;;ky.ky1500
usaky4;KY1501;;;ky.ky1501
usaky4;KY1502;;;ky.ky1502
usaky4;KY1503;;;ky.ky1503
usaky4;KY1504;;;ky.ky1504
usaky4;KY1505;;;ky.ky1505
usaky4;KY1507;;;ky.ky1507
usaky4;KY1508;;;ky.ky1508
usaky4;KY1510;;;ky.ky1510
usaky4;KY1511;;;ky.ky1511
usaky4;KY1513;;;ky.ky1513
usaky4;KY1514;;;ky.ky1514
usaky4;KY1515;;;ky.ky1515
usaky4;KY1516;;;ky.ky1516
usaky4;KY1517;;;ky.ky1517
usaky4;KY1518;;;ky.ky1518
usaky4;KY1519;;;ky.ky1519
usaky4;KY1520;;;ky.ky1520
usaky4;KY1522;;;ky.ky1522
usaky4;KY1523;;;ky.ky1523
usaky4;KY1524;;;ky.ky1524
usaky4;KY1525;;;ky.ky1525
usaky4;KY1526;;;ky.ky1526
usaky4;KY1527;;;ky.ky1527
usaky4;KY1529;;;ky.ky1529
usaky4;KY1530;;;ky.ky1530
usaky4;KY1531;;;ky.ky1531
usaky4;KY1533;;;ky.ky1533
usaky4;KY1534;;;ky.ky1534
usaky4;KY1535;;;ky.ky1535
usaky4;KY1536;;;ky.ky1536
usaky4;KY1538;;;ky.ky1538
usaky4;KY1539;;;ky.ky1539
usaky4;KY1540;;;ky.ky1540
usaky4;KY1541;;;ky.ky1541
usaky4;KY1543;;;ky.ky1543
usaky4;KY1544;;;ky.ky1544
usaky4;KY1545;;;ky.ky1545
usaky4;KY1546;;;ky.ky1546
usaky4;KY1547;;;ky.ky1547
usaky4;KY1549;;;ky.ky1549
usaky4;KY1550;;;ky.ky1550
usaky4;KY1551;;;ky.ky1551
usaky4;KY1552;;;ky.ky1552
usaky4;KY1553;;;ky.ky1553
usaky4;KY1554;;;ky.ky1554
usaky4;KY1555;;;ky.ky1555
usaky4;KY1556;;;ky.ky1556
usaky4;KY1557;;;ky.ky1557
usaky4;KY1558;;;ky.ky1558
usaky4;KY1559;;;ky.ky1559
usaky4;KY1560;;;ky.ky1560
usaky4;KY1561;;;ky.ky1561
usaky4;KY1563;;;ky.ky1563
usaky4;KY1564;;;ky.ky1564
usaky4;KY1565;;;ky.ky1565
usaky4;KY1566;;;ky.ky1566
usaky4;KY1567;;;ky.ky1567
usaky4;KY1568;;;ky.ky1568
usaky4;KY1569;;;ky.ky1569
usaky4;KY1570;;;ky.ky1570
usaky4;KY1571;;;ky.ky1571
usaky4;KY1572;;;ky.ky1572
usaky4;KY1573;;;ky.ky1573
usaky4;KY1575;;;ky.ky1575
usaky4;KY1576;;;ky.ky1576
usaky4;KY1577;;;ky.ky1577
usaky4;KY1578;;;ky.ky1578
usaky4;KY1579;;;ky.ky1579
usaky4;KY1580;;;ky.ky1580
usaky4;KY1583;;;ky.ky1583
usaky4;KY1584;;;ky.ky1584
usaky4;KY1585;;;ky.ky1585
usaky4;KY1586;;;ky.ky1586
usaky4;KY1587;;;ky.ky1587
usaky4;KY1588;;;ky.ky1588
usaky4;KY1769;;;ky.ky1769
usaky4;KY1958;;(West) Winchester;ky.ky1958
