system;route;banner;name;roots
frapacm06;M1;-06;;frapac.m000106
frapacm06;M2;-06;;frapac.m000206
frapacm06;M6;-06;;frapac.m000606
frapacm06;M14;-06;;frapac.m001406
frapacm06;M17;-06;;frapac.m001706
frapacm06;M18;-06;;frapac.m001806
frapacm06;M19;-06;;frapac.m001906
frapacm06;M20;-06;;frapac.m002006
frapacm06;M25;-06;;frapac.m002506
frapacm06;M26;-06;;frapac.m002606
frapacm06;M27;-06;;frapac.m002706
frapacm06;M30;-06;;frapac.m003006
frapacm06;M31;-06;;frapac.m003106
frapacm06;M32;-06;;frapac.m003206
frapacm06;M33;-06;;frapac.m003306
frapacm06;M34;-06;;frapac.m003406
frapacm06;M36;-06;Vence;frapac.m003606ven
frapacm06;M36;-06;Cagnes-sur-Mer;frapac.m003606
frapacm06;M37;-06;;frapac.m003706
frapacm06;M39;-06;;frapac.m003906
frapacm06;M45;-06;;frapac.m004506
frapacm06;M46;-06;;frapac.m004606
frapacm06;M55;-06;;frapac.m005506
frapacm06;M55A;-06;;frapac.m0055a06
frapacm06;M56;-06;;frapac.m005606
frapacm06;M57;-06;;frapac.m005706
frapacm06;M58;-06;;frapac.m005806
frapacm06;M59;-06;;frapac.m005906
frapacm06;M61;-06;;frapac.m006106
frapacm06;M62;-06;;frapac.m006206
frapacm06;M63;-06;;frapac.m006306
frapacm06;M65;-06;;frapac.m006506
frapacm06;M66;-06;;frapac.m006606
frapacm06;M67;-06;;frapac.m006706
frapacm06;M69;-06;;frapac.m006906
frapacm06;M70;-06;;frapac.m007006
frapacm06;M71;-06;;frapac.m007106
frapacm06;M72;-06;;frapac.m007206
frapacm06;M73;-06;;frapac.m007306
frapacm06;M89;-06;;frapac.m008906
frapacm06;M94;-06;;frapac.m009406
frapacm06;M95;-06;;frapac.m009506
frapacm06;M97;-06;;frapac.m009706
frapacm06;M99;-06;;frapac.m009906
frapacm06;M101;-06;;frapac.m010106
frapacm06;M114;-06;;frapac.m011406
frapacm06;M118;-06;;frapac.m011806
frapacm06;M119;-06;;frapac.m011906
frapacm06;M125;-06;;frapac.m012506
frapacm06;M130;-06;;frapac.m013006
frapacm06;M132;-06;;frapac.m013206
frapacm06;M133;-06;;frapac.m013306
frapacm06;M136;-06;;frapac.m013606
frapacm06;M139;-06;;frapac.m013906
frapacm06;M141;-06;;frapac.m014106
frapacm06;M165;-06;;frapac.m016506
frapacm06;M171;-06;;frapac.m017106
frapacm06;M173;-06;;frapac.m017306
frapacm06;M189;-06;;frapac.m018906
frapacm06;M214;-06;;frapac.m021406
frapacm06;M218;-06;;frapac.m021806
frapacm06;M219;-06;;frapac.m021906
frapacm06;M220;-06;;frapac.m022006
frapacm06;M225;-06;;frapac.m022506
frapacm06;M227;-06;;frapac.m022706
frapacm06;M230;-06;;frapac.m023006
frapacm06;M232;-06;;frapac.m023206
frapacm06;M236;-06;;frapac.m023606
frapacm06;M273;-06;;frapac.m027306
frapacm06;M314;-06;;frapac.m031406
frapacm06;M319;-06;;frapac.m031906
frapacm06;M330;-06;;frapac.m033006
frapacm06;M332;-06;;frapac.m033206
frapacm06;M336;-06;;frapac.m033606
frapacm06;M341;-06;;frapac.m034106
frapacm06;M373;-06;;frapac.m037306
frapacm06;M401;-06;;frapac.m040106
frapacm06;M414;-06;;frapac.m041406
frapacm06;M419;-06;;frapac.m041906
frapacm06;M436;-06;;frapac.m043606
frapacm06;M473;-06;;frapac.m047306
frapacm06;M514;-06;;frapac.m051406
frapacm06;M519;-06;;frapac.m051906
frapacm06;M573;-06;;frapac.m057306
frapacm06;M614;-06;;frapac.m061406
frapacm06;M714;-06;;frapac.m071406
frapacm06;M719;-06;;frapac.m071906
frapacm06;M815;-06;;frapac.m081506
frapacm06;M819;-06;;frapac.m081906
frapacm06;M901;-06;;frapac.m090106
frapacm06;M914;-06;;frapac.m091406
frapacm06;M1014;-06;;frapac.m101406
frapacm06;M1019;-06;;frapac.m101906
frapacm06;M1114;-06;;frapac.m111406
frapacm06;M2085;-06;;frapac.m208506
frapacm06;M2204;-06;;frapac.m220406
frapacm06;M2204A;-06;;frapac.m2204a06
frapacm06;M2204B;-06;;frapac.m2204b06
frapacm06;M2204C;-06;;frapac.m2204c06
frapacm06;M2205;-06;;frapac.m220506
frapacm06;M2205E;-06;;frapac.m2205e06
frapacm06;M2209;-06;;frapac.m220906
frapacm06;M2210;-06;;frapac.m221006
frapacm06;M2210A;-06;;frapac.m2210a06
frapacm06;M2564;-06;;frapac.m256406
frapacm06;M2565;-06;;frapac.m256506
frapacm06;M6007;-06;Cagnes-sur-Mer;frapac.m600706cag
frapacm06;M6007;-06;Èze;frapac.m600706
frapacm06;M6098;-06;;frapac.m609806
frapacm06;M6102;-06;;frapac.m610206
frapacm06;M6202;-06;;frapac.m620206
frapacm06;M6202B;-06;;frapac.m6202b06
frapacm06;M6210;-06;;frapac.m621006
frapacm06;M6222;-06;;frapac.m622206
frapacm06;M6307;-06;;frapac.m630706
