system;region;route;banner;abbreviation;city;fileNameRoot;altRouteNames
frapacm06;FRA-PAC;M30;-06;;;frapac.m003006;
frapacm06;FRA-PAC;M33;-06;;;frapac.m003306;
frapacm06;FRA-PAC;M70;-06;;;frapac.m007006;
frapacm06;FRA-PAC;M2205;-06;;;frapac.m220506;
frapacm06;FRA-PAC;M2205E;-06;;;frapac.m2205e06;
frapacm06;FRA-PAC;M2564;-06;;;frapac.m256406;
frapacm06;FRA-PAC;M2565;-06;;;frapac.m256506;
frapacm06;FRA-PAC;M6007;-06;;Èze (2nd route missing);frapac.m600706;
frapacm06;FRA-PAC;M6102;-06;;;frapac.m610206;
frapacm06;FRA-PAC;M6202;-06;;;frapac.m620206;
frapacm06;FRA-PAC;M6202BIS;-06;;;frapac.m6202bis06;
frapacm06;FRA-PAC;M6307;-06;;;frapac.m630706;
