system;route;banner;name;roots
fraarad63;M2;-63;;fraara.m000263
fraarad63;M2B;-63;;fraara.m0002b63
fraarad63;M2C;-63;;fraara.m0002c63
fraarad63;M3;-63;;fraara.m000363
fraarad63;M21;-63;Cébazat;fraara.m002163ceb
fraarad63;M21;-63;Aubière;fraara.m002163
fraarad63;M21B;-63;;fraara.m0021b63
fraarad63;M54;-63;;fraara.m005463
fraarad63;M54B;-63;;fraara.m0054b63
fraaram63;M402;-63;;fraara.m040263
fraaram63;M402C;-63;;fraara.m0402c63
fraarad63;M764;-63;Blanzat;fraara.m076463bla
fraarad63;M764;-63;Nohanent;fraara.m076463
fraarad63;M769;-63;;fraara.m076963
fraarad63;M771;-63;;fraara.m077163
fraarad63;M772;-63;;fraara.m077263
fraarad63;M772A;-63;;fraara.m0772a63
fraarad63;M777;-63;;fraara.m077763
fraaram63;M796;-63;;fraara.m079663
fraarad63;M805;-63;;fraara.m080563
fraarad63;M2099;-63;;fraara.m209963
