system;route;banner;name;roots
norntv;AndTv;;Andøya Nasjonal Turistvei;nor.andtv
norntv;AtlTv;;Atlanterhavsvegen Nasjonal Turistvei;nor.atltv
norntv;AurTv;;Aurlandsfjellet Nasjonal Turistvei;nor.aurtv
norntv;GSTv;;Gamle Strynefjellsveien Nasjonal Turistvei;nor.gstv
norntv;GauTv;;Gaularfjellet Nasjonal Turistvei;nor.gautv
norntv;GauTv;;Gaularfjellet Nasjonal Turistvei (Moskog);nor.gautvmos
norntv;GTTv;;Geiranger-Trollstigen Nasjonal Turistvei (Geiranger);nor.gttv
norntv;GTTv;;Geiranger-Trollstigen Nasjonal Turistvei (Trollstigen);nor.gttvtro
norntv;HarTv;;Hardanger Nasjonal Turistvei (Norheimsund);nor.hartv
norntv;HarTv;;Hardanger Nasjonal Turistvei (Jondal);nor.hartvjon
norntv;HarTv;;Hardanger Nasjonal Turistvei (Odda);nor.hartvodd
norntv;HarvTv;;Hardangervidda Nasjonal Turistvei;nor.harvtv
norntv;HavTv;;Havøysund Nasjonal Turistvei;nor.havtv
norntv;HelTv;;Helgelandskysten Nasjonal Turistvei (Holm);nor.heltvhol
norntv;HelTv;;Helgelandskysten Nasjonal Turistvei (Berg);nor.heltvber
norntv;HelTv;;Helgelandskysten Nasjonal Turistvei (Brønnøysund);nor.heltvbro
norntv;HelTv;;Helgelandskysten Nasjonal Turistvei (Forvik);nor.heltvfor
norntv;HelTv;;Helgelandskysten Nasjonal Turistvei (Sandnessjøen);nor.heltvsan
norntv;HelTv;;Helgelandskysten Nasjonal Turistvei (Nesna);nor.heltvnes
norntv;HelTv;;Helgelandskysten Nasjonal Turistvei (Ågskaret);nor.heltvags
norntv;HelTv;;Helgelandskysten Nasjonal Turistvei (Glomfjord);nor.heltv
norntv;JaeTv;;Jæren Nasjonal Turistvei;nor.jaetv
norntv;LofTv;;Lofoten Nasjonal Turistvei;nor.loftv
norntv;LofTv;;Lofoten Nasjonal Turistvei (Eggum);nor.loftvegg
norntv;LofTv;;Lofoten Nasjonal Turistvei (Henningsvær);nor.loftvhen
norntv;LofTv;;Lofoten Nasjonal Turistvei (Nusfjord);nor.loftvnus
norntv;LofTv;;Lofoten Nasjonal Turistvei (Unstad);nor.loftvuns
norntv;LofTv;;Lofoten Nasjonal Turistvei (Uttakleiv);nor.loftvutt
norntv;LofTv;;Lofoten Nasjonal Turistvei (Vik);nor.loftvvik
norntv;LofTv;;Lofoten Nasjonal Turistvei (Vikten);nor.loftvvit
norntv;RonTv;;Rondane Nasjonal Turistvei;nor.rontv
norntv;RonTv;;Rondane Nasjonal Turistvei (Muen);nor.rontvmue
norntv;RyfTv;;Ryfylke Nasjonal Turistvei (Jørpeland);nor.ryftvjor
norntv;RyfTv;;Ryfylke Nasjonal Turistvei (Hara);nor.ryftv
norntv;RyfTv;;Ryfylke Nasjonal Turistvei (Sand);nor.ryftvsan
norntv;SenTv;;Senja Nasjonal Turistvei;nor.sentv
norntv;SenTv;;Senja Nasjonal Turistvei (Husøy);nor.sentvhus
norntv;SenTv;;Senja Nasjonal Turistvei (Mefjordver);nor.sentvmef
norntv;SogTv;;Sognefjellet Nasjonal Turistvei;nor.sogtv
norntv;ValTv;;Valdresflye Nasjonal Turistvei;nor.valtv
norntv;VarTv;;Varanger Nasjonal Turistvei;nor.vartv
