System;Route;Banner;Name;Roots
itasm;AutCatSir;;Autostrada Catania-Siracusa;ita.autcatsir
itasm;DirFer;;Diramazione per Fernetti;ita.dirfer
itasm;RAAscPor;;R.A. Ascoli-Porto d'Ascoli;ita.raascpor
itasm;RABen;;R.A. di Benevento;ita.raben
itasm;RABetPer;;R.A. Bettolle-Perugia;ita.rabetper
itasm;RAChiPes;;R.A. Chieti-Pescara;ita.rachipes
itasm;RAFerPor;;R.A. Ferrara-Porto Garibaldi;ita.raferpor
itasm;RAPis;;R.A. di Pistoia;ita.rapis
itasm;RAPor;;R.A. Pordenone;ita.rapor
itasm;RARegCal;;R.A. di Reggio Calabria;ita.raregcal
itasm;RASalAve;;R.A. Salerno-Avellino;ita.rasalave
itasm;RAScaSic;;R.A. Scalo Sicignano-Potenza;ita.rascasic
itasm;RASieFir;;R.A. Siena-Firenze;ita.rasiefir
itasm;RATorAer;;R.A. Torino-Aeroporto di Caselle;ita.ratoraer
itasm;RATri;;R.A. Trieste;ita.ratri
itasm;SGCFirLiv;;S.G.C. Firenze-Pisa-Livorno (Livorno);ita.sgcfirliv
itasm;SGCFirPisa;;S.G.C. Firenze-Pisa-Livorno (Pisa);ita.sgcfirpisa
itasm;TanBol;;Tangenziale di Bologna;ita.tanbol
itasm;TanBolBor;;Tangenziale di Bologna (Borgo Panigale);ita.tanbolbor
itasm;TanCat;;Tangenziale di Catania;ita.tancat
itasm;TanLodi;;Tangenziale Est di Lodi;ita.tanlodi
itasm;TanMod;;Tangenziale di Modena;ita.tanmod
itasm;VarPar;;Variante di Parma;ita.varpar
