systemName;route;banner;groupName;roots
thaexat;BurWitExpy;;Burapha Withi Expressway;tha.burwitexpy
thaexat;ChaRatExpy;;Chalong Rat Expressway;tha.charatexpy
thaexat;MahaNakExpy;;Chaloem Maha Nakhon Expressway;tha.mahanakexpy
thaexat;MahaNakExpy;;Chaloem Maha Nakhon Expressway (Dao Khanong);tha.mahanakexpydao
thaexat;PraRatExpy;;Prachim Ratthaya Expressway;tha.praratexpy
thaexat;S1Expy;;S1 Expressway;tha.s1expy
thaexat;SiRatExpy;;Si Rat Expressway;tha.siratexpy
thaexat;SiRatExpy;;Si Rat Expressway (Asok);tha.siratexpyaso
thaexat;ThoBrg;;Thotsamarachan Bridge;tha.thobrg
thaexat;UdonRatExpy;;Udon Ratthaya Expressway;tha.udonratexpy
