system;region;route;banner;abbreviation;city;fileNameRoot;altRouteNames
franaqd86;FRA-NAQ;D1;-86;Orm;Les Ormes;franaq.d000186orm;
franaqd86;FRA-NAQ;D1;-86;Cha;Châtellerault;franaq.d000186cha;
franaqd86;FRA-NAQ;D1;-86;Jul;Saint-Julien-l'Ars;franaq.d000186jul;
franaqd86;FRA-NAQ;D1;-86;;Civray;franaq.d000186;
franaqd86;FRA-NAQ;D1C;-86;;;franaq.d0001c86;
franaqd86;FRA-NAQ;D2;-86;Anc;Anché;franaq.d000286anc;
franaqd86;FRA-NAQ;D2;-86;Fle;Fleuré;franaq.d000286fle;
franaqd86;FRA-NAQ;D2;-86;;La Puye;franaq.d000286;
franaqd86;FRA-NAQ;D2A;-86;;;franaq.d0002a86;
franaqd86;FRA-NAQ;D2B;-86;;;franaq.d0002b86;
franaqd86;FRA-NAQ;D2C;-86;;;franaq.d0002c86;
franaqd86;FRA-NAQ;D2D;-86;;;franaq.d0002d86;
franaqd86;FRA-NAQ;D2E;-86;;;franaq.d0002e86;
franaqd86;FRA-NAQ;D3;-86;Mon;Montreuil-Bonnin;franaq.d000386mon;
franaqd86;FRA-NAQ;D3;-86;;Bonneuil-Matours;franaq.d000386;
franaqd86;FRA-NAQ;D3D;-86;;;franaq.d0003d86;
franaqd86;FRA-NAQ;D4;-86;Geo;Saint-Georges-lès-Baillargeaux;franaq.d000486geo;
franaqd86;FRA-NAQ;D4;-86;;Sommières-du-Clain;franaq.d000486;
franaqd86;FRA-NAQ;D4A;-86;;;franaq.d0004a86;
franaqd86;FRA-NAQ;D4C;-86;;;franaq.d0004c86;
franaqd86;FRA-NAQ;D4D;-86;;;franaq.d0004d86;
franaqd86;FRA-NAQ;D4E;-86;;;franaq.d0004e86;
franaqd86;FRA-NAQ;D5;-86;;;franaq.d000586;
franaqd86;FRA-NAQ;D5A;-86;;;franaq.d0005a86;
franaqd86;FRA-NAQ;D5AB;-86;;;franaq.d0005ab86;
franaqd86;FRA-NAQ;D5B;-86;;Buxeuil;franaq.d0005b86;
franaqd86;FRA-NAQ;D5B;-86;Pet;La Petite Guerche;franaq.d0005b86pet;
franaqd86;FRA-NAQ;D5C;-86;;;franaq.d0005c86;
franaqd86;FRA-NAQ;D6;-86;Lav;Lavausseau;franaq.d000686lav;
franaqd86;FRA-NAQ;D6;-86;;Liniers;franaq.d000686;
franaqd86;FRA-NAQ;D6B;-86;;;franaq.d0006b86;
franaqd86;FRA-NAQ;D7;-86;;Champigny en Rochereau;franaq.d000786;
franaqd86;FRA-NAQ;D7;-86;Cou;Couhé;franaq.d000786cou;
franaqd86;FRA-NAQ;D7C;-86;;;franaq.d0007c86;
franaqd86;FRA-NAQ;D8;-86;;;franaq.d000886;
franaqd86;FRA-NAQ;D8B;-86;;;franaq.d0008b86;
franaqd86;FRA-NAQ;D9;-86;Uss;Usseau;franaq.d000986uss;
franaqd86;FRA-NAQ;D9;-86;;La Puye;franaq.d000986;
franaqd86;FRA-NAQ;D10;-86;;;franaq.d001086;
franaqd86;FRA-NAQ;D10A;-86;;;franaq.d0010a86;
franaqd86;FRA-NAQ;D10C;-86;;;franaq.d0010c86;
franaqd86;FRA-NAQ;D10D;-86;;;franaq.d0010d86;
franaqd86;FRA-NAQ;D11;-86;;;franaq.d001186;
franaqd86;FRA-NAQ;D11B;-86;;;franaq.d0011b86;
franaqd86;FRA-NAQ;D11C;-86;;;franaq.d0011c86;
franaqd86;FRA-NAQ;D11E;-86;;;franaq.d0011e86;
franaqd86;FRA-NAQ;D11F;-86;;;franaq.d0011f86;
franaqd86;FRA-NAQ;D11H;-86;;;franaq.d0011h86;
franaqd86;FRA-NAQ;D12;-86;Qui;Quinçay;franaq.d001286qui;
franaqd86;FRA-NAQ;D12;-86;;Bouresse;franaq.d001286;
franaqd86;FRA-NAQ;D12;-86;Pla;Plaisance;franaq.d001286pla;
franaqd86;FRA-NAQ;D12A;-86;;;franaq.d0012a86;
franaqd86;FRA-NAQ;D12C;-86;;;franaq.d0012c86;
franaqd86;FRA-NAQ;D13;-86;;Champagné-Saint-Hilaire;franaq.d001386;
franaqd86;FRA-NAQ;D13;-86;Ver;Verrières;franaq.d001386ver;
franaqd86;FRA-NAQ;D13A;-86;;;franaq.d0013a86;
franaqd86;FRA-NAQ;D14;-86;Ter;Ternay;franaq.d001486ter;
franaqd86;FRA-NAQ;D14;-86;;Berthegon;franaq.d001486;
franaqd86;FRA-NAQ;D14;-86;Ple;Pleumartin;franaq.d001486ple;
franaqd86;FRA-NAQ;D14C;-86;;;franaq.d0014c86;
franaqd86;FRA-NAQ;D15;-86;Jea;Saint-Jean-de-Sauves;franaq.d001586jea;
franaqd86;FRA-NAQ;D15;-86;;Vouneuil-sur-Vienne;franaq.d001586;
franaqd86;FRA-NAQ;D15A;-86;;;franaq.d0015a86;
franaqd86;FRA-NAQ;D15B;-86;;;franaq.d0015b86;
franaqd86;FRA-NAQ;D16;-86;;;franaq.d001686;
franaqd86;FRA-NAQ;D17;-86;;Archigny;franaq.d001786;
franaqd86;FRA-NAQ;D17;-86;Cha;Chapelle-Viviers;franaq.d001786cha;
franaqd86;FRA-NAQ;D18;-86;;;franaq.d001886;
franaqd86;FRA-NAQ;D18A;-86;;;franaq.d0018a86;
franaqd86;FRA-NAQ;D18C;-86;;;franaq.d0018c86;
franaqd86;FRA-NAQ;D19;-86;;Curçay-sur-Dive;franaq.d001986;
franaqd86;FRA-NAQ;D19;-86;Gri;La Grimaudière;franaq.d001986gri;
franaqd86;FRA-NAQ;D19C;-86;;;franaq.d0019c86;
franaqd86;FRA-NAQ;D20;-86;Mar;Martaizé;franaq.d002086mar;
franaqd86;FRA-NAQ;D20;-86;Dou;Doussay;franaq.d002086dou;
franaqd86;FRA-NAQ;D20;-86;;Saint-Georges-lès-Baillargeaux;franaq.d002086;
franaqd86;FRA-NAQ;D20A;-86;;;franaq.d0020a86;
franaqd86;FRA-NAQ;D20C;-86;;;franaq.d0020c86;
franaqd86;FRA-NAQ;D20D;-86;;;franaq.d0020d86;
franaqd86;FRA-NAQ;D21;-86;Oyr;Oyré;franaq.d002186oyr;
franaqd86;FRA-NAQ;D21;-86;;Vouillé;franaq.d002186;
franaqd86;FRA-NAQ;D22;-86;;;franaq.d002286;
franaqd86;FRA-NAQ;D22A;-86;;;franaq.d0022a86;
franaqd86;FRA-NAQ;D23;-86;;;franaq.d002386;
franaqd86;FRA-NAQ;D23C;-86;;;franaq.d0023c86;
franaqd86;FRA-NAQ;D24;-86;;Monts-sur-Guesnes;franaq.d002486;
franaqd86;FRA-NAQ;D24;-86;Vou;Vouzailles;franaq.d002486vou;
franaqd86;FRA-NAQ;D24D;-86;;;franaq.d0024d86;
franaqd86;FRA-NAQ;D24E;-86;;;franaq.d0024e86;
franaqd86;FRA-NAQ;D24F;-86;;;franaq.d0024f86;
franaqd86;FRA-NAQ;D25;-86;;;franaq.d002586;
franaqd86;FRA-NAQ;D25A;-86;;;franaq.d0025a86;
franaqd86;FRA-NAQ;D26;-86;;Rouillé;franaq.d002686;
franaqd86;FRA-NAQ;D26;-86;Cou;Couhé;franaq.d002686cou;
franaqd86;FRA-NAQ;D26A;-86;;;franaq.d0026a86;
franaqd86;FRA-NAQ;D26B;-86;;;franaq.d0026b86;
franaqd86;FRA-NAQ;D27;-86;;Montreuil-Bonnin;franaq.d002786;
franaqd86;FRA-NAQ;D27;-86;Rom;Romagne;franaq.d002786rom;
franaqd86;FRA-NAQ;D27A;-86;;;franaq.d0027a86;
franaqd86;FRA-NAQ;D28;-86;;Payroux;franaq.d002886;
franaqd86;FRA-NAQ;D28;-86;Mou;Mouterre-sur-Blourde;franaq.d002886mou;
franaqd86;FRA-NAQ;D29;-86;;;franaq.d002986;
franaqd86;FRA-NAQ;D29A;-86;;;franaq.d0029a86;
franaqd86;FRA-NAQ;D30;-86;;;franaq.d003086;
franaqd86;FRA-NAQ;D30A;-86;;;franaq.d0030a86;
franaqd86;FRA-NAQ;D31;-86;;Vernon;franaq.d003186;
franaqd86;FRA-NAQ;D31;-86;Ner;Nérignac;franaq.d003186ner;
franaqd86;FRA-NAQ;D32;-86;;;franaq.d003286;
