System;Route;Banner;Name;Roots
cannb;NB1;;;nb.nb001
cannb;NB2;;;nb.nb002
cannb;NB3;;;nb.nb003
cannb;NB4;;;nb.nb004
cannb;NB7;;;nb.nb007
cannb;NB8;;;nb.nb008
cannb;NB10;;;nb.nb010
cannb;NB11;;;nb.nb011
cannb;NB15;;;nb.nb015
cannb;NB16;;;nb.nb016
cannb;NB17;;;nb.nb017
cannb;NB95;;;nb.nb095
cannb;NB100;;;nb.nb100
cannb;NB101;;;nb.nb101
cannb;NB102;;;nb.nb102
cannb;NB103;;;nb.nb103
cannb;NB104;;;nb.nb104
cannb;NB105;;;nb.nb105
cannb;NB106;;;nb.nb106
cannb;NB107;;;nb.nb107
cannb;NB108;;;nb.nb108
cannb;NB109;;;nb.nb109
cannb;NB110;;;nb.nb110
cannb;NB111;;;nb.nb111
cannb;NB112;;;nb.nb112
cannb;NB113;;;nb.nb113
cannb;NB114;;;nb.nb114
cannb;NB115;;;nb.nb115
cannb;NB116;;;nb.nb116
cannb;NB117;;;nb.nb117
cannb;NB118;;;nb.nb118
cannb;NB119;;;nb.nb119
cannb;NB120;;;nb.nb120
cannb;NB121;;;nb.nb121
cannb;NB122;;;nb.nb122
cannb;NB123;;;nb.nb123
cannb;NB124;;;nb.nb124
cannb;NB126;;;nb.nb126
cannb;NB127;;;nb.nb127
cannb;NB128;;;nb.nb128
cannb;NB130;;;nb.nb130
cannb;NB132;;;nb.nb132
cannb;NB133;;;nb.nb133
cannb;NB134;;Moncton;nb.nb134mon
cannb;NB134;;Bathurst;nb.nb134
cannb;NB135;;;nb.nb135
cannb;NB140;;;nb.nb140
cannb;NB144;;;nb.nb144
cannb;NB145;;;nb.nb145
cannb;NB148;;;nb.nb148
cannb;NB150;;;nb.nb150
cannb;NB160;;;nb.nb160
cannb;NB161;;;nb.nb161
cannb;NB165;;;nb.nb165
cannb;NB170;;;nb.nb170
cannb;NB172;;;nb.nb172
cannb;NB175;;;nb.nb175
cannb;NB176;;;nb.nb176
cannb;NB177;;;nb.nb177
cannb;NB180;;;nb.nb180
cannb;NB190;;;nb.nb190
cannb;NB205;;;nb.nb205
cannb;NB215;;;nb.nb215
cannb;NB218;;;nb.nb218
cannb;NB255;;;nb.nb255
cannb;NB260;;;nb.nb260
cannb;NB265;;;nb.nb265
cannb;NB275;;;nb.nb275
cannb;NB280;;;nb.nb280
cannb;NB303;;;nb.nb303
cannb;NB305;;;nb.nb305
cannb;NB310;;;nb.nb310
cannb;NB313;;;nb.nb313
cannb;NB315;;;nb.nb315
cannb;NB320;;;nb.nb320
cannb;NB322;;;nb.nb322
cannb;NB325;;;nb.nb325
cannb;NB330;;;nb.nb330
cannb;NB335;;;nb.nb335
cannb;NB340;;;nb.nb340
cannb;NB345;;;nb.nb345
cannb;NB350;;;nb.nb350
cannb;NB355;;;nb.nb355
cannb;NB360;;;nb.nb360
cannb;NB363;;;nb.nb363
cannb;NB365;;;nb.nb365
cannb;NB370;;;nb.nb370
cannb;NB375;;;nb.nb375
cannb;NB380;;;nb.nb380
cannb;NB385;;;nb.nb385
cannb;NB390;;;nb.nb390
cannb;NB395;;;nb.nb395
cannb;NB415;;;nb.nb415
cannb;NB420;;;nb.nb420
cannb;NB425;;;nb.nb425
cannb;NB430;;;nb.nb430
cannb;NB435;;;nb.nb435
cannb;NB440;;;nb.nb440
cannb;NB445;;;nb.nb445
cannb;NB450;;;nb.nb450
cannb;NB455;;;nb.nb455
cannb;NB460;;;nb.nb460
cannb;NB465;;;nb.nb465
cannb;NB470;;;nb.nb470
cannb;NB475;;;nb.nb475
cannb;NB480;;;nb.nb480
cannb;NB485;;;nb.nb485
cannb;NB490;;;nb.nb490
cannb;NB495;;;nb.nb495
cannb;NB505;;;nb.nb505
cannb;NB510;;;nb.nb510
cannb;NB515;;;nb.nb515
cannb;NB525;;;nb.nb525
cannb;NB530;;;nb.nb530
cannb;NB535;;;nb.nb535
cannb;NB540;;;nb.nb540
cannb;NB550;;;nb.nb550
cannb;NB555;;;nb.nb555
cannb;NB560;;;nb.nb560
cannb;NB570;;;nb.nb570
cannb;NB575;;;nb.nb575
cannb;NB580;;;nb.nb580
cannb;NB585;;;nb.nb585
cannb;NB590;;;nb.nb590
cannb;NB595;;;nb.nb595
cannb;NB605;;;nb.nb605
cannb;NB610;;;nb.nb610
cannb;NB615;;;nb.nb615
