system;route;banner;name;roots
fraa2;A1;;;fra.a001
fraa2;A2;;;fra.a002
fraa2;A3;;;fra.a003
fraa2;A4;;;fra.a004
fraa2;A6;;;fra.a006
fraa2;A7;;;fra.a007
fraa2;A8;;;fra.a008
fraa2;A10;;;fra.a010
fraa2;A11;;;fra.a011
fraa2;A13;;;fra.a013
fraa2;A14;;;fra.a014
fraa2;A15;;;fra.a015
fraa2;A16;;Saint-Denis;fra.a016den
fraa2;A16;;Amiens;fra.a016
fraa2;A20;;;fra.a020
fraa2;A22;;Villenueve-d'Ascq;fra.a022vil
fraa2;A22;;Tourcoing;fra.a022
fraa2;A27;;;fra.a027
fraa2;A29;;;fra.a029
fraa2;A30;;;fra.a030
fraa2;A31;;;fra.a031
fraa2;A33;;;fra.a033
fraa2;A34;;Sedan;fra.a034
fraa2;A34;;Reims;fra.a034rei
fraa2;A34;;Cormontreuil;fra.a034cor
fraa2;A35;;Strasburg;fra.a035
fraa2;A35;;Colmar;fra.a035col
fraa2;A36;;;fra.a036
fraa2;A39;;;fra.a039
fraa2;A40;;;fra.a040
fraa2;A46;;Rillieux-la-Pape;fra.a046
fraa2;A46;;St-Priest;fra.a046stp
fraa2;A47;;;fra.a047
fraa2;A48;;;fra.a048
fraa2;A50;;;fra.a050
fraa2;A51;;Bouc-Bel-Air;fra.a051bou
fraa2;A51;;Manosque;fra.a051
fraa2;A51;;Grenoble;fra.a051gre
fraa2;A52;;;fra.a052
fraa2;A55;;;fra.a055
fraa2;A61;;;fra.a061
fraa2;A62;;;fra.a062
fraa2;A66;;;fra.a066
fraa2;A68;;;fra.a068
fraa2;A71;;;fra.a071
fraa2;A75;;;fra.a075
fraa2;A77;;;fra.a077
fraa2;A85;;;fra.a085
fraa2;A89;;;fra.a089
fraa2;A104;;;fra.a104
fraa2;A304;;;fra.a304
fraa2;A330;;;fra.a330
fraa2;A344;;;fra.a344
fraa2;A352;;;fra.a352
fraa2;A432;;;fra.a432
fraa2;A480;;;fra.a480
fraa2;A500;;;fra.a500
fraa2;A501;;;fra.a501
fraa2;A570;;;fra.a570
fraa2;A620;;;fra.a620
