System;Region;Route;Banner;Abbrev;City;Root;AltRouteNames
gbna1;ENG;A1207;;;;eng.a1207;
gbna1;ENG;A1208;;;;eng.a1208;
gbna1;ENG;A1209;;;;eng.a1209;
gbna1;ENG;A1211;;;;eng.a1211;
gbna1;ENG;A1214;;;;eng.a1214;
gbna1;ENG;A1231;;;;eng.a1231;
gbna1;ENG;A1232;;;;eng.a1232;
gbna1;ENG;A1235;;;;eng.a1235;
gbna1;ENG;A1237;;;;eng.a1237;
gbna1;ENG;A1238;;;;eng.a1238;
gbna1;ENG;A1240;;;;eng.a1240;
gbna1;ENG;A1242;;;;eng.a1242;
gbna1;ENG;A1243;;;Great Yarmouth;eng.a1243;
gbna1;ENG;A1243;;Gri;Grimsby;eng.a1243gri;
gbna1;ENG;A1245;;;;eng.a1245;
gbna1;ENG;A1246;;;;eng.a1246;
gbna1;ENG;A1250;;;;eng.a1250;
gbna1;ENG;A1251;;;;eng.a1251;
gbna1;ENG;A1260;;;;eng.a1260;
gbna1;ENG;A1261;;;;eng.a1261;
gbna1;ENG;A1290;;;;eng.a1290;
gbna1;ENG;A1300;;;;eng.a1300;
gbna1;ENG;A1301;;;;eng.a1301;
gbna1;ENG;A1302;;;;eng.a1302;
gbna1;ENG;A1303;;;;eng.a1303;
gbna1;ENG;A1304;;;;eng.a1304;
gbna1;ENG;A1305;;;;eng.a1305;
gbna1;ENG;A1306;;;;eng.a1306;
gbna1;ENG;A1307;;;;eng.a1307;
gbna1;ENG;A1308;;;;eng.a1308;
gbna1;ENG;A1309;;;;eng.a1309;
gbna1;ENG;A1311;;;;eng.a1311;
gbna1;ENG;A1321;;;;eng.a1321;
gbna1;ENG;A1400;;;;eng.a1400;
gbna1;ENG;A1402;;;;eng.a1402;
gbna1;ENG;A1421;;;;eng.a1421;
gbna1;ENG;A1434;;;;eng.a1434;
gbna1;ENG;A1500;;;;eng.a1500;
