systemName;region;route;banner;abbrev;city;root;altRouteNames;
austasc;AUS-TAS;C306;;;;austas.c306;
austasc;AUS-TAS;C307;;;;austas.c307;
austasc;AUS-TAS;C309;;;;austas.c309;
austasc;AUS-TAS;C310;;;;austas.c310;
austasc;AUS-TAS;C311;;;;austas.c311;
austasc;AUS-TAS;C312;;;;austas.c312;
austasc;AUS-TAS;C313;;;;austas.c313;
austasc;AUS-TAS;C314;;;;austas.c314;
austasc;AUS-TAS;C315;;;;austas.c315;
austasc;AUS-TAS;C316;;;;austas.c316;
austasc;AUS-TAS;C317;;;;austas.c317;
austasc;AUS-TAS;C318;;;;austas.c318;
austasc;AUS-TAS;C319;;;;austas.c319;
austasc;AUS-TAS;C320;;;;austas.c320;
austasc;AUS-TAS;C321;;;;austas.c321;
austasc;AUS-TAS;C322;;;;austas.c322;
austasc;AUS-TAS;C323;;;;austas.c323;
austasc;AUS-TAS;C324;;;;austas.c324;
austasc;AUS-TAS;C325;;;;austas.c325;
austasc;AUS-TAS;C326;;;;austas.c326;
austasc;AUS-TAS;C327;;;;austas.c327;
austasc;AUS-TAS;C328;;;;austas.c328;
austasc;AUS-TAS;C329;;;;austas.c329;
austasc;AUS-TAS;C330;;;;austas.c330;
austasc;AUS-TAS;C331;;;;austas.c331;
austasc;AUS-TAS;C332;;;;austas.c332;
austasc;AUS-TAS;C333;;;;austas.c333;
austasc;AUS-TAS;C334;;;;austas.c334;
austasc;AUS-TAS;C335;;;;austas.c335;
austasc;AUS-TAS;C336;;;;austas.c336;
austasc;AUS-TAS;C337;;;;austas.c337;
austasc;AUS-TAS;C338;;;;austas.c338;
austasc;AUS-TAS;C340;;;;austas.c340;
austasc;AUS-TAS;C341;;;;austas.c341;
austasc;AUS-TAS;C342;;;;austas.c342;
austasc;AUS-TAS;C343;;;;austas.c343;
austasc;AUS-TAS;C344;;;;austas.c344;
austasc;AUS-TAS;C347;;;;austas.c347;
austasc;AUS-TAS;C349;;;;austas.c349;
austasc;AUS-TAS;C350;;;;austas.c350;
austasc;AUS-TAS;C351;;;;austas.c351;
austasc;AUS-TAS;C401;;;;austas.c401;
austasc;AUS-TAS;C402;;;;austas.c402;
austasc;AUS-TAS;C403;;;;austas.c403;
austasc;AUS-TAS;C404;;;;austas.c404;
austasc;AUS-TAS;C405;;;;austas.c405;
austasc;AUS-TAS;C406;;;;austas.c406;
austasc;AUS-TAS;C407;;;;austas.c407;
austasc;AUS-TAS;C411;;;;austas.c411;
austasc;AUS-TAS;C412;;;;austas.c412;
austasc;AUS-TAS;C413;;;;austas.c413;
austasc;AUS-TAS;C414;;;;austas.c414;
austasc;AUS-TAS;C415;;;;austas.c415;
austasc;AUS-TAS;C416;;;;austas.c416;
austasc;AUS-TAS;C417;;;;austas.c417;
austasc;AUS-TAS;C418;;;;austas.c418;
austasc;AUS-TAS;C419;;;;austas.c419;
austasc;AUS-TAS;C420;;;;austas.c420;
austasc;AUS-TAS;C421;;;;austas.c421;
austasc;AUS-TAS;C423;;;;austas.c423;
austasc;AUS-TAS;C424;;;;austas.c424;
austasc;AUS-TAS;C425;;;;austas.c425;
austasc;AUS-TAS;C426;;;;austas.c426;
austasc;AUS-TAS;C427;;;;austas.c427;
austasc;AUS-TAS;C428;;;;austas.c428;
austasc;AUS-TAS;C429;;;;austas.c429;
austasc;AUS-TAS;C430;;;;austas.c430;
austasc;AUS-TAS;C501;;;;austas.c501;
austasc;AUS-TAS;C502;;;;austas.c502;
austasc;AUS-TAS;C503;;;;austas.c503;
austasc;AUS-TAS;C504;;;;austas.c504;
austasc;AUS-TAS;C505;;;;austas.c505;
austasc;AUS-TAS;C507;;;;austas.c507;
austasc;AUS-TAS;C508;;;;austas.c508;
austasc;AUS-TAS;C511;;;;austas.c511;
austasc;AUS-TAS;C513;;;(main);austas.c513;
austasc;AUS-TAS;C513;;Lif;Liffey Falls (branch);austas.c513lif;
austasc;AUS-TAS;C514;;;;austas.c514;
austasc;AUS-TAS;C515;;;;austas.c515;
austasc;AUS-TAS;C516;;;;austas.c516;
austasc;AUS-TAS;C517;;;;austas.c517;
austasc;AUS-TAS;C518;;;;austas.c518;
austasc;AUS-TAS;C519;;;;austas.c519;
austasc;AUS-TAS;C520;;;;austas.c520;
austasc;AUS-TAS;C521;;;;austas.c521;
austasc;AUS-TAS;C522;;;;austas.c522;
austasc;AUS-TAS;C525;;;;austas.c525;
austasc;AUS-TAS;C526;;;;austas.c526;
austasc;AUS-TAS;C527;;;;austas.c527;
austasc;AUS-TAS;C528;;;;austas.c528;
austasc;AUS-TAS;C529;;;;austas.c529;
austasc;AUS-TAS;C531;;;;austas.c531;
austasc;AUS-TAS;C601;;;;austas.c601;
austasc;AUS-TAS;C602;;;;austas.c602;
austasc;AUS-TAS;C603;;;;austas.c603;
austasc;AUS-TAS;C604;;;;austas.c604;
austasc;AUS-TAS;C606;;;;austas.c606;
austasc;AUS-TAS;C607;;;;austas.c607;
austasc;AUS-TAS;C608;;;;austas.c608;
austasc;AUS-TAS;C609;;;;austas.c609;
austasc;AUS-TAS;C610;;;;austas.c610;
austasc;AUS-TAS;C613;;;;austas.c613;
austasc;AUS-TAS;C615;;;;austas.c615;
austasc;AUS-TAS;C616;;;;austas.c616;
austasc;AUS-TAS;C617;;;;austas.c617;
austasc;AUS-TAS;C618;;;;austas.c618;
austasc;AUS-TAS;C619;;;;austas.c619;
austasc;AUS-TAS;C620;;;;austas.c620;
austasc;AUS-TAS;C621;;;;austas.c621;
austasc;AUS-TAS;C622;;;;austas.c622;
austasc;AUS-TAS;C623;;;;austas.c623;
austasc;AUS-TAS;C624;;;;austas.c624;
austasc;AUS-TAS;C625;;;;austas.c625;
austasc;AUS-TAS;C626;;;;austas.c626;
austasc;AUS-TAS;C627;;;;austas.c627;
austasc;AUS-TAS;C628;;;;austas.c628;
austasc;AUS-TAS;C629;;;;austas.c629;
austasc;AUS-TAS;C630;;;;austas.c630;
austasc;AUS-TAS;C631;;;;austas.c631;
austasc;AUS-TAS;C632;;;;austas.c632;
austasc;AUS-TAS;C634;;;;austas.c634;
austasc;AUS-TAS;C635;;;;austas.c635;
austasc;AUS-TAS;C636;;;;austas.c636;
austasc;AUS-TAS;C637;;;;austas.c637;
austasc;AUS-TAS;C638;;;;austas.c638;
austasc;AUS-TAS;C639;;;;austas.c639;
austasc;AUS-TAS;C640;;;;austas.c640;
austasc;AUS-TAS;C641;;;;austas.c641;
austasc;AUS-TAS;C643;;;;austas.c643;
austasc;AUS-TAS;C644;;;;austas.c644;
austasc;AUS-TAS;C645;;;;austas.c645;
austasc;AUS-TAS;C646;;;;austas.c646;
austasc;AUS-TAS;C701;;;;austas.c701;
austasc;AUS-TAS;C702;;;;austas.c702;
austasc;AUS-TAS;C703;;;;austas.c703;
austasc;AUS-TAS;C704;;;;austas.c704;
austasc;AUS-TAS;C705;;;;austas.c705;
austasc;AUS-TAS;C706;;;;austas.c706;
austasc;AUS-TAS;C707;;;;austas.c707;
austasc;AUS-TAS;C708;;;;austas.c708;
austasc;AUS-TAS;C709;;;;austas.c709;
austasc;AUS-TAS;C710;;;;austas.c710;
austasc;AUS-TAS;C711;;;;austas.c711;
austasc;AUS-TAS;C713;;;;austas.c713;
austasc;AUS-TAS;C714;;;;austas.c714;
austasc;AUS-TAS;C715;;;;austas.c715;
austasc;AUS-TAS;C716;;;;austas.c716;
austasc;AUS-TAS;C717;;;;austas.c717;
austasc;AUS-TAS;C718;;;;austas.c718;
austasc;AUS-TAS;C720;;;;austas.c720;
austasc;AUS-TAS;C721;;;;austas.c721;
austasc;AUS-TAS;C722;;;;austas.c722;
austasc;AUS-TAS;C724;;;;austas.c724;
austasc;AUS-TAS;C725;;;;austas.c725;
austasc;AUS-TAS;C727;;;;austas.c727;
austasc;AUS-TAS;C728;;;;austas.c728;
austasc;AUS-TAS;C729;;;;austas.c729;
austasc;AUS-TAS;C730;;;;austas.c730;
austasc;AUS-TAS;C731;;;;austas.c731;
austasc;AUS-TAS;C732;;;;austas.c732;
austasc;AUS-TAS;C733;;;;austas.c733;
austasc;AUS-TAS;C734;;;;austas.c734;
austasc;AUS-TAS;C735;;;;austas.c735;
austasc;AUS-TAS;C738;;;;austas.c738;
austasc;AUS-TAS;C739;;;;austas.c739;
austasc;AUS-TAS;C740;;;;austas.c740;
austasc;AUS-TAS;C741;;;;austas.c741;
austasc;AUS-TAS;C742;;;;austas.c742;
austasc;AUS-TAS;C801;;;;austas.c801;
austasc;AUS-TAS;C803;;;;austas.c803;
austasc;AUS-TAS;C804;;;;austas.c804;
austasc;AUS-TAS;C805;;;;austas.c805;
austasc;AUS-TAS;C806;;;;austas.c806;
austasc;AUS-TAS;C807;;;;austas.c807;
austasc;AUS-TAS;C808;;;;austas.c808;
austasc;AUS-TAS;C809;;;;austas.c809;
austasc;AUS-TAS;C810;;;;austas.c810;
austasc;AUS-TAS;C811;;;;austas.c811;
austasc;AUS-TAS;C812;;;;austas.c812;
austasc;AUS-TAS;C813;;;;austas.c813;
austasc;AUS-TAS;C814;;;;austas.c814;
austasc;AUS-TAS;C815;;;;austas.c815;
austasc;AUS-TAS;C816;;;;austas.c816;
austasc;AUS-TAS;C817;;;;austas.c817;
austasc;AUS-TAS;C818;;;;austas.c818;
austasc;AUS-TAS;C819;;;;austas.c819;
austasc;AUS-TAS;C820;;;;austas.c820;
austasc;AUS-TAS;C821;;;;austas.c821;
austasc;AUS-TAS;C822;;;;austas.c822;
austasc;AUS-TAS;C823;;;;austas.c823;
austasc;AUS-TAS;C824;;;;austas.c824;
austasc;AUS-TAS;C826;;;;austas.c826;
austasc;AUS-TAS;C827;;;;austas.c827;
austasc;AUS-TAS;C828;;;;austas.c828;
austasc;AUS-TAS;C829;;;;austas.c829;
austasc;AUS-TAS;C830;;;;austas.c830;
austasc;AUS-TAS;C831;;;;austas.c831;
austasc;AUS-TAS;C832;;;;austas.c832;
austasc;AUS-TAS;C834;;;;austas.c834;
austasc;AUS-TAS;C835;;;;austas.c835;
austasc;AUS-TAS;C836;;;;austas.c836;
austasc;AUS-TAS;C839;;;;austas.c839;
austasc;AUS-TAS;C840;;;;austas.c840;
austasc;AUS-TAS;C841;;;;austas.c841;
austasc;AUS-TAS;C843;;;;austas.c843;
austasc;AUS-TAS;C844;;;;austas.c844;
austasc;AUS-TAS;C845;;;;austas.c845;
austasc;AUS-TAS;C846;;;;austas.c846;
austasc;AUS-TAS;C848;;;;austas.c848;
austasc;AUS-TAS;C849;;;;austas.c849;
austasc;AUS-TAS;C850;;;;austas.c850;
austasc;AUS-TAS;C851;;;;austas.c851;
austasc;AUS-TAS;C852;;;;austas.c852;
austasc;AUS-TAS;C853;;;;austas.c853;
austasc;AUS-TAS;C854;;;;austas.c854;
