systemName;route;banner;groupName;roots
eurtrr;GTS;;Grand Tour of Switzerland (Küssnacht);che.gtskus
eurtrr;GTS;;Grand Tour of Switzerland (Main);che.gtszur,lie.gts,che.gts
eurtrr;GTS;;Grand Tour of Switzerland (Zermatt);che.gtszer
eurtrr;AndTv;;Andøya Nasjonal Turistvei;nor.andtv
eurtrr;AtlTv;;Atlanterhavsvegen Nasjonal Turistvei;nor.atltv
eurtrr;AurTv;;Aurlandsfjellet Nasjonal Turistvei;nor.aurtv
eurtrr;GSTv;;Gamle Strynefjellsveien Nasjonal Turistvei;nor.gstv
eurtrr;GauTv;;Gaularfjellet Nasjonal Turistvei;nor.gautv
eurtrr;GTTv;;Geiranger-Trollstigen Nasjonal Turistvei (Geiranger);nor.gttv
eurtrr;GTTv;;Geiranger-Trollstigen Nasjonal Turistvei (Trollstigen);nor.gttvtro
eurtrr;HarTv;;Hardanger Nasjonal Turistvei (Norheimsund);nor.hartv
eurtrr;HarTv;;Hardanger Nasjonal Turistvei (Jondal);nor.hartvjon
eurtrr;HarTv;;Hardanger Nasjonal Turistvei (Odda);nor.hartvodd
eurtrr;HarvTv;;Hardangervidda Nasjonal Turistvei;nor.harvtv
eurtrr;HavTv;;Havøysund Nasjonal Turistvei;nor.havtv
eurtrr;HelTv;;Helgelandskysten Nasjonal Turistvei (Holm);nor.heltvhol
eurtrr;HelTv;;Helgelandskysten Nasjonal Turistvei (Berg);nor.heltvber
eurtrr;HelTv;;Helgelandskysten Nasjonal Turistvei (Vevelstad);nor.heltvvev
eurtrr;HelTv;;Helgelandskysten Nasjonal Turistvei (Leira);nor.heltvlei
eurtrr;HelTv;;Helgelandskysten Nasjonal Turistvei (Flostrad);nor.heltvflo
eurtrr;HelTv;;Helgelandskysten Nasjonal Turistvei (Jetvik);nor.heltvjet
eurtrr;HelTv;;Helgelandskysten Nasjonal Turistvei (Ørnes);nor.heltv
eurtrr;JaeTv;;Jæren Nasjonal Turistvei;nor.jaetv
eurtrr;LofTv;;Lofoten Nasjonal Turistvei;nor.loftv
