systemName;region;route;banner;abbrev;city;root;altRouteNames;
ausm;AUS-QLD;M1;;;;ausqld.m001;
ausm;AUS-NSW;M1;;Bal;Ballina, New South Wales;ausnsw.m001bal;
ausm;AUS-NSW;M1;;Woo;Woolgoolga, New South Wales;ausnsw.m001woo;
ausm;AUS-NSW;M1;;Uru;Urunga, New South Wales;ausnsw.m001uru;
ausm;AUS-NSW;M1;;Kem;Kempsey, New South Wales;ausnsw.m001kem;
ausm;AUS-NSW;M1;;Haw;Hawksbury River, New South Wales;ausnsw.m001haw;
ausm;AUS-NSW;M1;;Syd;Sydney, New South Wales;ausnsw.m001syd;
ausm;AUS-NSW;M1;;Shb;Sydney Harbour Bridge, Sydney, New South Wales;ausnsw.m001shb;
ausm;AUS-NSW;M1;;Wol;Wollongong, New South Wales;ausnsw.m001wol;
ausm;AUS-VIC;M1;;;;ausvic.m001;
ausm;AUS-VIC;M1;;Mbt;Melbourne-Burnley Tunnel, Melbourne, Victoria;ausvic.m001mbt;
ausm;AUS-VIC;M1;;Win;Winchelsea, Victoria;ausvic.m001win;
ausm;AUS-SAS;M1;;;;aussas.m001;
