System;Route;Banner;Name;Roots
nldn0;N2;;Eindhoven;nld.n002
nldn0;N2;;Maastrict;nld.n002maa
nldn0;N3;;;nld.n003
nldn0;N7;;Sneek;nld.n007sne
nldn0;N7;;Groningen;nld.n007
nldn0;N8;;;nld.n008
nldn0;N9;;;nld.n009
nldn0;N11;;;nld.n011
nldn0;N14;;;nld.n014
nldn0;N15;;;nld.n015
nldn0;N18;;;nld.n018
nldn0;N31;;Harlingen;nld.n031har
nldn0;N31;;Leeuwarden;nld.n031
nldn0;N32;;;nld.n032
nldn0;N33;;;nld.n033
nldn0;N34;;;nld.n034
nldn0;N35;;Enschede;nld.n035ens
nldn0;N35;;Raalte;nld.n035
nldn0;N36;;;nld.n036
nldn0;N44;;;nld.n044
nldn0;N46;;;nld.n046
nldn0;N48;;;nld.n048
nldn0;N50;;;nld.n050
nldn0;N57;;;nld.n057
nldn0;N58;;;nld.n058
nldn0;N59;;;nld.n059
nldn0;N61;;;nld.n061
nldn0;N62;;;nld.n062
nldn0;N65;;;nld.n065
nldn0;N69;;;nld.n069
nldn0;N99;;;nld.n099
