System;Route;Banner;Name;Roots
cansph;MB6;;;mb.mb006
cansph;MB10;;;mb.mb010
cansph;MB29;;;mb.mb029
cansph;MB59;;;mb.mb059
cansph;MB60;;;mb.mb060
cansph;MB75;;;mb.mb075
cansph;MB83;;;mb.mb083
cansph;MB101;;;mb.mb101
cansph;NL2;;;nl.nl002
cansph;NL3A;;;nl.nl003a
cansph;NL100;;;nl.nl100
cansph;NL430;;;nl.nl430
cansph;QC133;;;qc.qc133
cansph;QC155;;;qc.qc155
cansph;QC170;;;qc.qc170
cansph;QC173;;;qc.qc173
cansph;QC175;;;qc.qc175
cansph;SK2;;;sk.sk002
cansph;SK4;;;sk.sk004
cansph;SK6;;;sk.sk006
cansph;SK7;;;sk.sk007
cansph;SK11;;;sk.sk011
cansph;SK35;;;sk.sk035
cansph;SK39;;;sk.sk039
