system;region;route;banner;abbreviation;city;fileNameRoot;altRouteNames
fragesm54;FRA-GES;M2;-54;;;frages.m000254;
fragesm54;FRA-GES;M2A;-54;;;frages.m0002a54;
fragesm54;FRA-GES;M3;-54;;;frages.m000354;
fragesm54;FRA-GES;M10;-54;;;frages.m001054;
fragesm54;FRA-GES;M30;-54;;;frages.m003054;
fragesm54;FRA-GES;M32;-54;;;frages.m003254;
fragesm54;FRA-GES;M71A;-54;;;frages.m0071a54;
fragesm54;FRA-GES;M73;-54;;;frages.m007354;
fragesm54;FRA-GES;M83;-54;;;frages.m008354;
fragesm54;FRA-GES;M92;-54;;;frages.m009254;
fragesm54;FRA-GES;M112;-54;;;frages.m011254;
fragesm54;FRA-GES;M126;-54;;;frages.m012654;
fragesm54;FRA-GES;M321;-54;;;frages.m032154;
fragesm54;FRA-GES;M321A;-54;;;frages.m0321a54;
fragesm54;FRA-GES;M400;-54;;;frages.m040054;
fragesm54;FRA-GES;M400A;-54;;;frages.m0400a54;
fragesm54;FRA-GES;M570;-54;;;frages.m057054;
fragesm54;FRA-GES;M674;-54;;;frages.m067454;
fragesm54;FRA-GES;M674B;-54;;;frages.m0674b54;
fragesm54;FRA-GES;M674H;-54;;;frages.m0674h54;
fragesm54;FRA-GES;M674I;-54;;;frages.m0674i54;
fragesm54;FRA-GES;M913;-54;;;frages.m091354;
fragesm54;FRA-GES;M974;-54;;;frages.m097454;
