System;Route;Banner;Name;Roots
deub1;B100;;;deu.b100
deub1;B101;;;deu.b101
deub1;B102;;;deu.b102
deub1;B103;;Rostock;deu.b103ros
deub1;B103;;Güstrow;deu.b103gus
deub1;B103;;Pritzwalk;deu.b103
deub1;B104;;;deu.b104
deub1;B105;;Grevesmühlen;deu.b105gre
deub1;B105;;Rostock;deu.b105
deub1;B106;;;deu.b106
deub1;B107;;Stendal;deu.b107
deub1;B107;;Wurzen;deu.b107wur
deub1;B107a;;;deu.b107a
deub1;B108;;;deu.b108
deub1;B109;;Pasewalk;deu.b109
deub1;B109;;Berlin;deu.b109ber
deub1;B110;;;deu.b110
deub1;B110AST;;;deu.b110ast
deub1;B111;;;deu.b111
deub1;B112;;;deu.b112
deub1;B113;;;deu.b113
deub1;B115;;Baruth;deu.b115bar
deub1;B115;;Weißwasser;deu.b115
deub1;B122;;;deu.b122
deub1;B156;;;deu.b156
deub1;B158;;;deu.b158
deub1;B158a;;;deu.b158a
deub1;B166;;;deu.b166
deub1;B167;;;deu.b167
deub1;B168;;;deu.b168
deub1;B169;;;deu.b169
deub1;B170;;;deu.b170
deub1;B171;;;deu.b171
deub1;B172;;;deu.b172
deub1;B172a;;;deu.b172a
deub1;B286;;Bad Kissingen;deu.b286kis
deub1;B286;;Schweinfurt;deu.b286
deub1;B303;;Schweinfurt;deu.b303sch
deub1;B468;;;deu.b468
deub1;B469;;;deu.b469
