System;Route;Banner;Name;Roots
itass2;SS1;;Civitavecchia;italaz.ss001civ
itass2;SS1;;Grosseto;italaz.ss001mon,itatos.ss001
itass2;SS1;;Livorno;itatos.ss001liv,italig.ss001sar
itass2;SS1;;Rapallo;italig.ss001rap
itass2;SS1;;Savona;italig.ss001sav
itass2;SS1;Bis;;italaz.ss001bis
itass2;SS1;Dir;Vado Ligure;italig.ss001dirvad
itass2;SS1;Dir;Grimaldi;italig.ss001dirgri
itass2;SS1;Var;;italig.ss001var
itass2;SS2;;;italaz.ss002,itatos.ss002
itass2;SS2;Bis;;italaz.ss002bis
itass2;SS3;;Narni;itaumb.ss003nar
itass2;SS3;;Foligno;italaz.ss003,itaumb.ss003,itamar.ss003
itass2;SS3;Bis;;itaumb.ss003bis,itatos.ss003bis,itaemi.ss003bis
itass2;SS4;;;italaz.ss004,itamar.ss004
itass2;SS4;Dir;;italaz.ss004dir
itass2;SS4;Racc;;itamar.ss004racc
itass2;SS5;;Oricola;italaz.ss005,itaabr.ss005ori
itass2;SS5;;Avezzano;itaabr.ss005
itass2;SS5;Qua;;itaabr.ss005qua
itass2;SS5;QuaDir;;itaabr.ss005quadir
itass2;SS6;;;italaz.ss006,itacam.ss006
itass2;SS6;Dir;;itacam.ss006dir,itamol.ss006dir
itass2;SS7;;Terracina;italaz.ss007
itass2;SS7;;Caserta;itacam.ss007cas
itass2;SS7;;Benevento;itacam.ss007ben,itabas.ss007ben
itass2;SS7;;Taranto;itabas.ss007tar,itapug.ss007
itass2;SS7;Bis;;itacam.ss007bis
itass2;SS7;Dir;Terracina;italaz.ss007dir
itass2;SS7;Dir;Conzaidella Campania;itacam.ss007dir,itabas.ss007dir,itacam.ss007dircal
itass2;SS7;Qua;;itacam.ss007qua
itass2;SS7;Racc;;italaz.ss007racc
itass2;SS7;Racc;;itacam.ss007racc
itass2;SS7;Racc;;itabas.ss007racc
itass2;SS7;Racc;;itapug.ss007racc
itass2;SS7;Ter;;itapug.ss007ter
itass2;SS7;Var;;italaz.ss007var,itacam.ss007var
itass2;SS9;;Gambettola;itaemi.ss009gam
itass2;SS9;;Forlimpopoli;itaemi.ss009for
itass2;SS9;;Imola;itaemi.ss009imo
itass2;SS9;;Castelfranco Emilia;itaemi.ss009cas
itass2;SS9;;Rubiera;itaemi.ss009rub
itass2;SS9;;Sant'Ilario d'Enza;itaemi.ss009sie
itass2;SS9;;Fidenza;itaemi.ss009fid
itass2;SS9;;Lodi;itaemi.ss009,italom.ss009
itass2;SS9;Dir;;italom.ss009dir
itass2;SS9;Var;Tangenziale Nord;itaemi.ss009varnor
itass2;SS9;Var;Tangenziale Sud;itaemi.ss009varsud
itass2;SS12;;Pisa;itatos.ss012pis
itass2;SS12;;Lucca;itatos.ss012luc
itass2;SS12;;Modena;itatos.ss012mod,itaemi.ss012mod
itass2;SS12;;Ostiglia;itaemi.ss012ost,italom.ss012ost,itaven.ss012ost
itass2;SS12;;Trento;itaven.ss012,itatre.ss012
itass2;SS12;;Sterzing;itatre.ss012ste
itass2;SS12;Dir;;itaemi.ss012dir
itass2;SS12;Racc;;itatre.ss012racc
itass2;SS12;Radd;;itatos.ss012radd
itass2;SS12;Var;;itatos.ss012var
itass2;SS12;Var;;itaemi.ss012var
itass2;SS12;Var;;itaven.ss012var
itass2;SS13;;Mogliano Veneto;itaven.ss013mog
itass2;SS13;;Conegliano;itaven.ss013,itafri.ss013
itass2;SS13;;Tarvisio;itafri.ss013tar
itass2;SS14;;San Donà di Piave;itaven.ss014
itass2;SS14;;San Michele al Tagliamento;itaven.ss014smt,itafri.ss014smt
itass2;SS14;;Trieste;itafri.ss014tri
itass2;SS14;Racc;;itafri.ss014racc
itass2;SS14;Var;Musile di Piave;itaven.ss014varmus
itass2;SS14;Var;San Donà di Piave;itaven.ss014varsdp
itass2;SS14;Var;Portogruaro;itaven.ss014varpor
itass2;SS16;;Rovigo;itaven.ss016rov,itaemi.ss016rov
itass2;SS16;;Ravenna;itaemi.ss016,itamar.ss016,itaabr.ss016
itass2;SS16;;Ortona;itaabr.ss016ort,itamol.ss016ort
itass2;SS16;;Bari;itamol.ss016bar,itapug.ss016bar
itass2;SS16;;Brindisi;itapug.ss016bri
itass2;SS16;;(North) Lecce;itapug.ss016nle
itass2;SS16;;Lecce;itapug.ss016lec
itass2;SS16;Dir;;itaabr.ss016dir
itass2;SS16;Dir;;itamar.ss016dir
itass2;SS17;;L'Aquila;italaz.ss017,itaabr.ss017
itass2;SS17;;Isernia;itaabr.ss017ise,itamol.ss017ise
itass2;SS17;;San Marco la Catola;itamol.ss017smc,itapug.ss017smc
itass2;SS17;;Foggia;itapug.ss017fog
itass2;SS17;Bis;;itaabr.ss017bis
itass2;SS17;Ter;;itaumb.ss017ter
itass2;SS17;Var;Forli del Sanno;itamol.ss017varfor,itaabr.ss017varfor
itass2;SS17;Var;Volturara;itapug.ss017varvol
itass2;SS18;;Salerno;itacam.ss018sal
itass2;SS18;;Vibo Valentina;itacam.ss018,itabas.ss018,itacal.ss018
itass2;SS18;Var;Omiganano Salento;itacam.ss018varomi
itass2;SS18;Var;Cilentana;itacam.ss018varcli
itass2;SS19;;;itacam.ss019,itabas.ss019,itacam.ss019for,itabas.ss019mon
itass2;SS19;Ter;;itacam.ss019ter
itass2;SS20;;Borgo San Dalmazzo;itapie.ss020
itass2;SS20;;Ventimiglia;italig.ss020
itass2;SS21;;;itapie.ss021
itass2;SS24;;;itapie.ss024
itass2;SS25;;;itapie.ss025
itass2;SS26;;Ivrea;itapie.ss026,itaval.ss026
itass2;SS26;;Derby;itaval.ss026der
itass2;SS26;Dir;;itaval.ss026dir
itass2;SS27;;Saint Bernard;itaval.ss027
itass2;SS27;;Variney;itaval.ss027var
itass2;SS27;Var;;itaval.ss027vargig
itass2;SS28;;Mondovi;itapie.ss028,italig.ss028
itass2;SS28;;Cesio;italig.ss028ces
itass2;SS28;;Imperia;italig.ss028imp
itass2;SS28;Var;Pieve di Teco;italig.ss028varpie
itass2;SS28;Var;Chiusanico;italig.ss028varchi
itass2;SS29;;;italig.ss029
itass2;SS29;Var;;italig.ss029var
itass2;SS30;;;italig.ss030
itass2;SS32;;;itapie.ss032
itass2;SS33;;;italom.ss033,itapie.ss033
itass2;SS34;;;itapie.ss034
itass2;SS36;;;italom.ss036
itass2;SS36;Racc;;italom.ss036racc
itass2;SS37;;;italom.ss037
itass2;SS38;;;italom.ss038,itatre.ss038
itass2;SS38;Dir;Tirano;italom.ss038dirtir
itass2;SS38;Dir;Stelvio;italom.ss038dirste
itass2;SS38;Var;;italom.ss038var
itass2;SS39;;;italom.ss039
itass2;SS40;;;itatre.ss040
itass2;SS41;;;itatre.ss041
itass2;SS42;;Bergamo;italom.ss042ber
itass2;SS42;;Bozen;italom.ss042,itatre.ss042
itass2;SS42;Dir;;italom.ss042dir
itass2;SS43;;;itatre.ss043
itass2;SS43;Dir;;itatre.ss043dir
itass2;SS43;Racc;;itatre.ss043racc
itass2;SS44;;;itatre.ss044
itass2;SS44;Bis;;itatre.ss044bis
itass2;SS45;;;italig.ss045,itaemi.ss045
itass2;SS45;Bis;;italom.ss045bis,itatre.ss045bis
itass2;SS45;Ter;;italom.ss045ter
itass2;SS45;Var;;italig.ss045var
itass2;SS46;;;itatre.ss046
itass2;SS47;;;itaven.ss047,itatre.ss047
itass2;SS48;;;itatre.ss048
itass2;SS48;Bis;;itatre.ss048bis
itass2;SS49;;;itatre.ss049
itass2;SS49;Bis;;itatre.ss049bis
itass2;SS50;;Mezzano;itatre.ss050
itass2;SS50;;Belluno;itaven.ss050
itass2;SS50;BisVar;;itaven.ss050bisvar
itass2;SS51;;;itaven.ss051,itatre.ss051
itass2;SS51;Bis;;itaven.ss051bis
itass2;SS52;;;itaven.ss052,itatre.ss052
itass2;SS52;Bis;;itafri.ss052bis
itass2;SS52;BisDir;;itafri.ss052bisdir
itass2;SS53;;;itaven.ss053
itass2;SS54;;Cividale del Friuli;itafri.ss054
itass2;SS54;;Tarvisio;itafri.ss054tar
itass2;SS54;Dir;;itafri.ss054dir
itass2;SS55;;;itafri.ss055
itass2;SS58;;;itafri.ss058
itass2;SS62;;;italig.ss062,itatos.ss062,itaemi.ss062
itass2;SS63;;;itatos.ss063,itaemi.ss063
itass2;SS64;;Berzantina;itatos.ss064,itaemi.ss064ber
itass2;SS64;;Vergato;itaemi.ss064
itass2;SS64;;Altedo;itaemi.ss064alt
itass2;SS64;Var;Molinaccio;itaemi.ss064varmol
itass2;SS64;Var;Sasso Marconi;itaemi.ss064varsas
itass2;SS65;;;itatos.ss065,itaemi.ss065
itass2;SS66;;;itatos.ss066
itass2;SS67;;Empoli;itatos.ss067emp
itass2;SS67;;Compiobbi;itatos.ss067com
itass2;SS67;;Pontassieve;itatos.ss067,itaemi.ss067
itass2;SS67;;Ravenna;itaemi.ss067rav
itass2;SS67;Bis;;itatos.ss067bis
itass2;SS67;Var;;itatos.ss067var
itass2;SS68;;;itatos.ss068
itass2;SS71;;;itaumb.ss071,itatos.ss071
itass2;SS72;;;itaemi.ss072
itass2;SS73;;Arezzo;itatos.ss073
itass2;SS73;;Sansepolcro;itatos.ss073san
itass2;SS73;Bis;San Giustino;itaumb.ss073bissgi,itamar.ss073bissgi
itass2;SS73;Bis;Fano;itamar.ss073bisfan
itass2;SS73;BisVar;;itamar.ss073bisvar
itass2;SS73;Var;;itatos.ss073var
itass2;SS74;;;italaz.ss074,itaumb.ss074
itass2;SS75;;;itaumb.ss075
itass2;SS76;;;itaumb.ss076,itamar.ss076
itass2;SS76;Dir;;itamar.ss076dir
