system;region;route;banner;abbreviation;city;fileNameRoot;altRouteNames
frapacd04;FRA-PAC;D1;-04;;Bayons;frapac.d000104;
frapacd04;FRA-PAC;D1;-04;Mar;Saint-Martin-lès-Seyne;frapac.d000104mar;
frapacd04;FRA-PAC;D2;-04;Vil;Villars-Colmars;frapac.d000204vil;
frapacd04;FRA-PAC;D2;-04;;Saint-André-les-Alpes;frapac.d000204;
frapacd04;FRA-PAC;D3;-04;;;frapac.d000304;
frapacd04;FRA-PAC;D4;-04;Ven;Venterol;frapac.d000404ven;
frapacd04;FRA-PAC;D4;-04;;Malijai;frapac.d000404;
frapacd04;FRA-PAC;D4;-04;Sis;Sisteron;frapac.d000404sis;
frapacd04;FRA-PAC;D4A;-04;;;frapac.d0004a04;
frapacd04;FRA-PAC;D4B;-04;;;frapac.d0004b04;
frapacd04;FRA-PAC;D5;-04;;;frapac.d000504;
frapacd04;FRA-PAC;D6;-04;;;frapac.d000604;
frapacd04;FRA-PAC;D6A;-04;;;frapac.d0006a04;
frapacd04;FRA-PAC;D7;-04;Pon;Pontis;frapac.d000704pon;
frapacd04;FRA-PAC;D7;-04;;La Bréole;frapac.d000704;
frapacd04;FRA-PAC;D7;-04;Auz;Auzet;frapac.d000704auz;
frapacd04;FRA-PAC;D8;-04;;;frapac.d000804;
frapacd04;FRA-PAC;D9;-04;;;frapac.d000904;
frapacd04;FRA-PAC;D10;-04;;;frapac.d001004;
frapacd04;FRA-PAC;D11;-04;;;frapac.d001104;
frapacd04;FRA-PAC;D12;-04;;Forcalquier;frapac.d001204;
frapacd04;FRA-PAC;D12;-04;Mal;Malijai;frapac.d001204mal;
frapacd04;FRA-PAC;D12A;-04;;;frapac.d0012a04;
frapacd04;FRA-PAC;D13;-04;;;frapac.d001304;
frapacd04;FRA-PAC;D14;-04;;;frapac.d001404;
frapacd04;FRA-PAC;D15;-04;;;frapac.d001504;
frapacd04;FRA-PAC;D16;-04;;;frapac.d001604;
frapacd04;FRA-PAC;D17;-04;;Mallemoisson;frapac.d001704;
frapacd04;FRA-PAC;D17;-04;Rou;Rougon;frapac.d001704rou;
frapacd04;FRA-PAC;D18;-04;;Simiane-la-Rotonde;frapac.d001804;
frapacd04;FRA-PAC;D18;-04;Rev;Revest-des-Brousses;frapac.d001804rev;
frapacd04;FRA-PAC;D18A;-04;;;frapac.d0018a04;
frapacd04;FRA-PAC;D18B;-04;;;frapac.d0018b04;
frapacd04;FRA-PAC;D19;-04;Dig;Digne-les-Bains;frapac.d001904dig;
frapacd04;FRA-PAC;D19;-04;;Clumanc;frapac.d001904;
frapacd04;FRA-PAC;D20;-04;;;frapac.d002004;
frapacd04;FRA-PAC;D21;-04;Sen;Senez;frapac.d002104sen;
frapacd04;FRA-PAC;D21;-04;;Blieux;frapac.d002104;
frapacd04;FRA-PAC;D22;-04;;;frapac.d002204;
frapacd04;FRA-PAC;D23;-04;;;frapac.d002304;
frapacd04;FRA-PAC;D23A;-04;;;frapac.d0023a04;
frapacd04;FRA-PAC;D24;-04;;;frapac.d002404;
frapacd04;FRA-PAC;D25;-04;;;frapac.d002504;
frapacd04;FRA-PAC;D27;-04;;;frapac.d002704;
frapacd04;FRA-PAC;D29;-04;;;frapac.d002904;
frapacd04;FRA-PAC;D30;-04;;Simiane-la-Rotonde;frapac.d003004;
frapacd04;FRA-PAC;D30;-04;Gan;Ganagobie;frapac.d003004gan;
frapacd04;FRA-PAC;D31;-04;;;frapac.d003104;
frapacd04;FRA-PAC;D32;-04;;;frapac.d003204;
frapacd04;FRA-PAC;D33;-04;;;frapac.d003304;
frapacd04;FRA-PAC;D34;-04;;;frapac.d003404;
frapacd04;FRA-PAC;D51;-04;;;frapac.d005104;
frapacd04;FRA-PAC;D52;-04;;;frapac.d005204;
frapacd04;FRA-PAC;D53;-04;;;frapac.d005304;
frapacd04;FRA-PAC;D56;-04;;;frapac.d005604;
frapacd04;FRA-PAC;D82;-04;;;frapac.d008204;
frapacd04;FRA-PAC;D101;-04;Pey;Peyruis;frapac.d010104pey;
frapacd04;FRA-PAC;D101;-04;;Entrevennes;frapac.d010104;
frapacd04;FRA-PAC;D102;-04;;;frapac.d010204;
frapacd04;FRA-PAC;D103;-04;;;frapac.d010304;
frapacd04;FRA-PAC;D104;-04;;Melve;frapac.d010404;
frapacd04;FRA-PAC;D104;-04;Val;Valavoire;frapac.d010404val;
frapacd04;FRA-PAC;D105;-04;;Saint-Martin-les-Eaux;frapac.d010504;
frapacd04;FRA-PAC;D105;-04;Pie;Pierrevert;frapac.d010504pie;
frapacd04;FRA-PAC;D107;-04;;;frapac.d010704;
frapacd04;FRA-PAC;D108;-04;;;frapac.d010804;
frapacd04;FRA-PAC;D109;-04;;;frapac.d010904;
frapacd04;FRA-PAC;D110;-04;;;frapac.d011004;
frapacd04;FRA-PAC;D111;-04;;;frapac.d011104;
frapacd04;FRA-PAC;D111A;-04;;;frapac.d0111a04;
frapacd04;FRA-PAC;D112;-04;;La Rochegiron;frapac.d011204;
frapacd04;FRA-PAC;D112;-04;Ong;Ongles;frapac.d011204ong;
frapacd04;FRA-PAC;D113;-04;;;frapac.d011304;
frapacd04;FRA-PAC;D114;-04;;;frapac.d011404;
frapacd04;FRA-PAC;D115;-04;;;frapac.d011504;
frapacd04;FRA-PAC;D116;-04;;;frapac.d011604;
frapacd04;FRA-PAC;D117;-04;;Hautes-Duyes;frapac.d011704;
frapacd04;FRA-PAC;D117;-04;Mir;Mirabeau;frapac.d011704mir;
frapacd04;FRA-PAC;D118;-04;;;frapac.d011804;
frapacd04;FRA-PAC;D119;-04;;;frapac.d011904;
frapacd04;FRA-PAC;D120;-04;;;frapac.d012004;
frapacd04;FRA-PAC;D122;-04;Mar;Marcoux;frapac.d012204mar;
frapacd04;FRA-PAC;D122;-04;;Archail;frapac.d012204;
frapacd04;FRA-PAC;D123;-04;;;frapac.d012304;
frapacd04;FRA-PAC;D124;-04;;;frapac.d012404;
frapacd04;FRA-PAC;D125;-04;;;frapac.d012504;
frapacd04;FRA-PAC;D126;-04;;;frapac.d012604;
frapacd04;FRA-PAC;D127;-04;;;frapac.d012704;
frapacd04;FRA-PAC;D132;-04;;;frapac.d013204;
frapacd04;FRA-PAC;D201;-04;;;frapac.d020104;
frapacd04;FRA-PAC;D202;-04;;;frapac.d020204;
frapacd04;FRA-PAC;D204;-04;;;frapac.d020404;
frapacd04;FRA-PAC;D205;-04;;;frapac.d020504;
frapacd04;FRA-PAC;D207;-04;;;frapac.d020704;
frapacd04;FRA-PAC;D208;-04;;;frapac.d020804;
frapacd04;FRA-PAC;D209;-04;;;frapac.d020904;
frapacd04;FRA-PAC;D210;-04;;;frapac.d021004;
frapacd04;FRA-PAC;D211;-04;;;frapac.d021104;
frapacd04;FRA-PAC;D212;-04;;;frapac.d021204;
frapacd04;FRA-PAC;D214;-04;;;frapac.d021404;
frapacd04;FRA-PAC;D216;-04;Rev;Revest-Saint-Martin;frapac.d021604rev;
frapacd04;FRA-PAC;D216;-04;;Villeneuve;frapac.d021604;
frapacd04;FRA-PAC;D217;-04;;;frapac.d021704;
frapacd04;FRA-PAC;D218;-04;;;frapac.d021804;
frapacd04;FRA-PAC;D219;-04;;;frapac.d021904;
frapacd04;FRA-PAC;D222;-04;;;frapac.d022204;
frapacd04;FRA-PAC;D224;-04;;;frapac.d022404;
frapacd04;FRA-PAC;D225;-04;;;frapac.d022504;
frapacd04;FRA-PAC;D226;-04;;;frapac.d022604;
frapacd04;FRA-PAC;D227;-04;;;frapac.d022704;
frapacd04;FRA-PAC;D252;-04;;;frapac.d025204;
frapacd04;FRA-PAC;D256;-04;;;frapac.d025604;
frapacd04;FRA-PAC;D301;-04;;;frapac.d030104;
