System;Route;Banner;Name;Roots
irlr5;R500;;;irl.r500
irlr5;R501;;;irl.r501
irlr5;R502;;;irl.r502
irlr5;R503;;;irl.r503
irlr5;R504;;;irl.r504
irlr5;R505;;;irl.r505
irlr5;R506;;;irl.r506
irlr5;R507;;;irl.r507
irlr5;R509;;;irl.r509
irlr5;R510;;;irl.r510
irlr5;R511;;;irl.r511
irlr5;R512;;;irl.r512
irlr5;R513;;;irl.r513
irlr5;R514;;;irl.r514
irlr5;R515;;;irl.r515
irlr5;R516;;;irl.r516
irlr5;R517;;;irl.r517
irlr5;R518;;;irl.r518
irlr5;R519;;;irl.r519
irlr5;R520;;;irl.r520
irlr5;R521;;;irl.r521
irlr5;R522;;;irl.r522
irlr5;R523;;;irl.r523
irlr5;R524;;;irl.r524
irlr5;R525;;;irl.r525
irlr5;R526;;;irl.r526
irlr5;R527;;;irl.r527
irlr5;R548;;;irl.r548
irlr5;R549;;;irl.r549
irlr5;R550;;;irl.r550
irlr5;R551;;;irl.r551
irlr5;R552;;;irl.r552
irlr5;R553;;;irl.r553
irlr5;R554;;;irl.r554
irlr5;R555;;;irl.r555
irlr5;R556;;;irl.r556
irlr5;R557;;;irl.r557
irlr5;R558;;;irl.r558
irlr5;R559;;;irl.r559
irlr5;R560;;;irl.r560
irlr5;R561;;;irl.r561
irlr5;R563;;;irl.r563
irlr5;R564;;;irl.r564
irlr5;R565;;;irl.r565
irlr5;R566;;;irl.r566
irlr5;R567;;;irl.r567
irlr5;R568;;;irl.r568
irlr5;R569;;;irl.r569
irlr5;R570;;;irl.r570
irlr5;R571;;;irl.r571
irlr5;R572;;;irl.r572
irlr5;R573;;;irl.r573
irlr5;R574;;;irl.r574
irlr5;R575;;;irl.r575
irlr5;R576;;;irl.r576
irlr5;R577;;;irl.r577
irlr5;R578;;;irl.r578
irlr5;R579;;;irl.r579
irlr5;R580;;;irl.r580
irlr5;R581;;;irl.r581
irlr5;R582;;;irl.r582
irlr5;R583;;;irl.r583
irlr5;R584;;;irl.r584
irlr5;R585;;;irl.r585
irlr5;R586;;;irl.r586
irlr5;R587;;;irl.r587
irlr5;R588;;;irl.r588
irlr5;R589;;;irl.r589
irlr5;R590;;;irl.r590
irlr5;R591;;;irl.r591
irlr5;R592;;;irl.r592
irlr5;R593;;;irl.r593
irlr5;R594;;;irl.r594
irlr5;R595;;;irl.r595
irlr5;R596;;;irl.r596
irlr5;R597;;;irl.r597
irlr5;R598;;;irl.r598
irlr5;R599;;;irl.r599
