system;region;route;banner;abbreviation;city;fileNameRoot;altRouteNames
fraaram42;FRA-ARA;M2;-42;Val;Valfleury;fraara.m000242val;
fraaram42;FRA-ARA;M2;-42;;La Valla-en-Gier;fraara.m000242;
fraaram42;FRA-ARA;M3;-42;;Firminy;fraara.m000342;
fraaram42;FRA-ARA;M3;-42;Sor;Sorbiers;fraara.m000342sor;
fraaram42;FRA-ARA;M3.1;-42;;;fraara.m0003142;
fraaram42;FRA-ARA;M3.2;-42;;;fraara.m0003242;
fraaram42;FRA-ARA;M6;-42;Gal;Saint-Galmier;fraara.m000642gal;
fraaram42;FRA-ARA;M6;-42;;Saint-Romain-en-Jarez;fraara.m000642;
fraaram42;FRA-ARA;M7;-42;;;fraara.m000742;
fraaram42;FRA-ARA;M8;-42;;Saint-Genest-Lerpt;fraara.m000842;
fraaram42;FRA-ARA;M8;-42;Roc;Rochetaillée;fraara.m000842roc;
fraaram42;FRA-ARA;M10;-42;Gal;Saint-Galmier;fraara.m001042gal;
fraaram42;FRA-ARA;M10;-42;;Saint-Genest-Lerpt;fraara.m001042;
fraaram42;FRA-ARA;M10.1;-42;;;fraara.m0010142;
fraaram42;FRA-ARA;M10.2;-42;;;fraara.m0010242;
fraaram42;FRA-ARA;M11;-42;;;fraara.m001142;
fraaram42;FRA-ARA;M11.1;-42;;;fraara.m0011142;
fraaram42;FRA-ARA;M11.2;-42;;;fraara.m0011242;
fraaram42;FRA-ARA;M22;-42;;;fraara.m002242;
fraaram42;FRA-ARA;M23;-42;;;fraara.m002342;
fraaram42;FRA-ARA;M25;-42;;;fraara.m002542;
fraaram42;FRA-ARA;M25.1;-42;;;fraara.m0025142;
fraaram42;FRA-ARA;M30;-42;;;fraara.m003042;
fraaram42;FRA-ARA;M32;-42;Fou;La Fouillouse;fraara.m003242fou;
fraaram42;FRA-ARA;M32;-42;;Saint-Jean-Bonnefonds;fraara.m003242;
fraaram42;FRA-ARA;M32.3;-42;;;fraara.m0032342;
fraaram42;FRA-ARA;M32.4;-42;;;fraara.m0032442;
fraaram42;FRA-ARA;M33;-42;;;fraara.m003342;
fraaram42;FRA-ARA;M36;-42;;;fraara.m003642;
fraaram42;FRA-ARA;M37;-42;Mar;Saint-Martin-la-Plaine;fraara.m003742mar;
fraaram42;FRA-ARA;M37;-42;;Saint-Chamond;fraara.m003742;
fraaram42;FRA-ARA;M37;-42;Val;La Valla-en-Gier;fraara.m003742val;
fraaram42;FRA-ARA;M37.1;-42;;;fraara.m0037142;
fraaram42;FRA-ARA;M37.2;-42;;;fraara.m0037242;
fraaram42;FRA-ARA;M54;-42;;;fraara.m005442;
fraaram42;FRA-ARA;M62;-42;;;fraara.m006242;
fraaram42;FRA-ARA;M76;-42;;;fraara.m007642;
fraaram42;FRA-ARA;M77;-42;;;fraara.m007742;
fraaram42;FRA-ARA;M78;-42;;;fraara.m007842;
fraaram42;FRA-ARA;M88;-42;Cha;Le Chambon-Feugerolles;fraara.m008842cha;
fraaram42;FRA-ARA;M88.3;-42;;;fraara.m0088342;
fraaram42;FRA-ARA;M102;-42;;;fraara.m010242;
fraaram42;FRA-ARA;M104;-42;;;fraara.m010442;
fraaram42;FRA-ARA;M105;-42;;;fraara.m010542;
fraaram42;FRA-ARA;M106;-42;;;fraara.m010642;
fraaram42;FRA-ARA;M108;-42;;;fraara.m010842;
fraaram42;FRA-ARA;M109;-42;;;fraara.m010942;
fraaram42;FRA-ARA;M120;-42;;;fraara.m012042;
fraaram42;FRA-ARA;M200;-42;;;fraara.m020042;
fraaram42;FRA-ARA;M201;-42;;;fraara.m020142;
fraaram42;FRA-ARA;M288;-42;;;fraara.m028842;
fraaram42;FRA-ARA;M1082;-42;;;fraara.m108242;
fraaram42;FRA-ARA;M1082.1;-42;;;fraara.m1082142;
fraaram42;FRA-ARA;M1498;-42;;;fraara.m149842;
fraaram42;FRA-ARA;M1982;-42;;;fraara.m198242;
fraaram42;FRA-ARA;M3088;-42;;;fraara.m308842;
