System;Region;Route;Banner;Abbrev;City;Root;AltRouteNames
irlr3;IRL;R300;;;;irl.r300;
irlr3;IRL;R310;;;;irl.r310;
irlr3;IRL;R311;;;;irl.r311;
irlr3;IRL;R312;;;;irl.r312;
irlr3;IRL;R313;;;;irl.r313;
irlr3;IRL;R314;;;;irl.r314;
irlr3;IRL;R315;;;;irl.r315;
irlr3;IRL;R316;;;;irl.r316;
irlr3;IRL;R317;;;;irl.r317;
irlr3;IRL;R318;;;;irl.r318;
irlr3;IRL;R319;;;;irl.r319;
irlr3;IRL;R320;;;;irl.r320;
irlr3;IRL;R321;;;;irl.r321;
irlr3;IRL;R322;;;;irl.r322;
irlr3;IRL;R323;;;;irl.r323;
irlr3;IRL;R324;;;;irl.r324;
irlr3;IRL;R325;;;;irl.r325;
irlr3;IRL;R326;;;;irl.r326;
irlr3;IRL;R327;;;;irl.r327;
irlr3;IRL;R328;;;;irl.r328;
irlr3;IRL;R329;;;;irl.r329;
irlr3;IRL;R330;;;;irl.r330;
irlr3;IRL;R331;;;;irl.r331;
irlr3;IRL;R332;;;;irl.r332;
irlr3;IRL;R333;;;;irl.r333;
irlr3;IRL;R334;;;;irl.r334;
irlr3;IRL;R335;;;;irl.r335;
irlr3;IRL;R336;;;;irl.r336;
irlr3;IRL;R337;;;;irl.r337;
irlr3;IRL;R338;;;;irl.r338;
irlr3;IRL;R339;;;;irl.r339;
irlr3;IRL;R340;;;;irl.r340;
irlr3;IRL;R341;;;;irl.r341;
irlr3;IRL;R342;;;;irl.r342;
irlr3;IRL;R343;;;;irl.r343;
irlr3;IRL;R344;;;;irl.r344;
irlr3;IRL;R345;;;;irl.r345;
irlr3;IRL;R346;;;;irl.r346;
irlr3;IRL;R347;;;;irl.r347;
irlr3;IRL;R348;;;;irl.r348;
irlr3;IRL;R349;;;;irl.r349;
irlr3;IRL;R350;;;;irl.r350;
irlr3;IRL;R351;;;;irl.r351;
irlr3;IRL;R352;;;;irl.r352;
irlr3;IRL;R353;;;;irl.r353;
irlr3;IRL;R355;;;;irl.r355;
irlr3;IRL;R356;;;;irl.r356;
irlr3;IRL;R357;;;;irl.r357;
irlr3;IRL;R358;;;;irl.r358;
irlr3;IRL;R359;;;;irl.r359;
irlr3;IRL;R360;;;;irl.r360;
irlr3;IRL;R361;;;;irl.r361;
irlr3;IRL;R362;;;;irl.r362;
irlr3;IRL;R363;;;;irl.r363;
irlr3;IRL;R364;;;;irl.r364;
irlr3;IRL;R365;;;;irl.r365;
irlr3;IRL;R366;;;;irl.r366;
irlr3;IRL;R367;;;;irl.r367;
irlr3;IRL;R368;;;;irl.r368;
irlr3;IRL;R369;;;;irl.r369;
irlr3;IRL;R370;;;;irl.r370;
irlr3;IRL;R371;;;;irl.r371;
irlr3;IRL;R372;;;;irl.r372;
irlr3;IRL;R373;;;;irl.r373;
irlr3;IRL;R374;;;;irl.r374;
irlr3;IRL;R375;;;;irl.r375;
irlr3;IRL;R376;;;;irl.r376;
irlr3;IRL;R377;;;;irl.r377;
irlr3;IRL;R378;;;;irl.r378;
irlr3;IRL;R379;;;;irl.r379;
irlr3;IRL;R389;;;;irl.r389;
irlr3;IRL;R390;;;;irl.r390;
irlr3;IRL;R391;;;;irl.r391;
irlr3;IRL;R392;;;;irl.r392;
irlr3;IRL;R393;;;(main);irl.r393;
irlr3;IRL;R393;;Kil;Kilnasavoge (spur);irl.r393kil;
irlr3;IRL;R394;;;;irl.r394;
irlr3;IRL;R395;;;;irl.r395;
irlr3;IRL;R396;;;;irl.r396;
irlr3;IRL;R397;;;;irl.r397;
irlr3;IRL;R398;;;;irl.r398;
irlr3;IRL;R399;;;;irl.r399;
