systemName;route;banner;groupName;roots
zaffs;AirFwy;;Airport Freeway, Johannesburg;zafgp.airfwyjoh
zaffs;AlbSisFwy;;Albertina Sisulu Freeway;zafgp.albsisfwy
zaffs;ArtHopHwy;;Arthur Hopewell Highway;zafkzn.arthophwy
zaffs;BenSchHwy;;Ben Schoeman Highway;zafgp.benschhwy
zaffs;BlaRivPkwy;;Black River Parkway, Cape Town;zafwc.blarivpkwy
zaffs;BloByp;;Bloemfontein Bypass;zaffs.blobyp
zaffs;CapeFlaFwy;;Cape Flats Freeway, Cape Town;zafwc.capeflafwy
zaffs;CurNdlHwy;;Curnick Ndlovu Highway;zafkzn.curndlhwy
zaffs;DanJouFwy;;Danie Joubert Freeway;zafgp.danjoufwy
zaffs;VilGraMwy;;De Villiers Graaff Motorway;zafgp.vilgramwy
zaffs;DesKarByp;;Despatch - Kariega Bypass;zafec.deskarbyp
zaffs;EastLonByp;;East London Bypass;zafec.eastlonbyp
zaffs;EasByp;;Eastern Bypass, Johannesburg;zafgp.easbypjoh
zaffs;EasFwy;;Eastern Freeway, Johannesburg;zafgp.easfwyjoh,zafmp.easfwyjoh
zaffs;EasFwy;;Eastern Freeway, Pretoria;zafgp.easfwypre,zafmp.easfwypre
zaffs;FraObeFwy;;Francois Oberholzer Freeway;zafgp.fraobefwy
zaffs;FWKBlvd;;FW De Klerk Boulevard, Cape Town;zafwc.fwkblvd
zaffs;GeoByp;;George Bypass;zafwc.geobyp
zaffs;GopHurRd;;Gopalall Hurbans Road;zafkzn.gophurrd
zaffs;IALFwy;;Inkosi Albert Luthuli Freeway;zafkzn.ialfwy
zaffs;JSMarHwy;;JS Marwick Highway;zafkzn.jsmarhwy
zaffs;KingCetHwy;;King Cetshwayo Highway;zafkzn.kingcethwy
zaffs;KroPkwy;;Krombroom Parkway, Cape Town;zafwc.kropkwy
zaffs;KroByp;;Kroonstad Bypass;zaffs.krobyp
zaffs;KroTollRte;;Kronvaal Toll Route;zaffs.krotollrte,zafgp.krotollrte
zaffs;KulRivPkwy;;Kulis River Parkway, Cape Town;zafwc.kulrivpkwy
zaffs;M7Fwy;;M7 Freeway, Durban;zafkzn.m7fwydur
zaffs;MabHwy;;Mabopane Highway;zafgp.mabhwy
zaffs;MagTollRd;;Magalies Toll Road;zafgp.magtollrd
zaffs;MorByp;;Moroka Bypass;zafgp.morbyp
zaffs;N1Fwy;;N1 Freeway, Cape Town;zafwc.n1fwycap
zaffs;N2Fwy;;N2 Freeway, Cape Town;zafwc.n2fwycap
zaffs;N7Fwy;;N7 Freeway, Cape Town;zafwc.n7fwycap
zaffs;N7Fwy;;N7 Freeway, Malmesbury;zafwc.n7fwymal
zaffs;NelManBlvd;;Nelson Mandela Boulevard, Cape Town;zafwc.nelmanblvd
zaffs;NorCoaTollRd;;North Coast Toll Road;zafkzn.norcoatollrd
zaffs;NorCoaTollRd;;North Coast Toll Road (Empangeni);zafkzn.norcoatollrdemp
zaffs;NorFwy;;Northern Freeway, Pretoria;zafgp.norfwypre,zafnw.norfwypre,zaflp.norfwypre
zaffs;OutRingRd;;Outer Ring Road, Durban;zafkzn.outringrd
zaffs;PlaHwy;;Platinum Highway;zafnw.plahwy,zafgp.plahwy
zaffs;PolByp;;Polokwane Bypass;zaflp.polbyp
zaffs;PortEliByp;;Port Elizabeth Bypass;zafec.portelibyp
zaffs;PortSheByp;;Port Shepstone Bypass;zafkzn.portshebyp
zaffs;R57Fwy;;R57 Freeway;zaffs.r57fwy,zafgp.r57fwy
zaffs;RhoDr;;Rhodes Drive;zafwc.rhodr
zaffs;RuthFirHwy;;Ruth First Highway;zafkzn.ruthfirhwy
zaffs;SetWay;;Settlers Way, Cape Town;zafwc.setwaycap
zaffs;SetWay;;Settlers Way, Gqeberha;zafec.setwaygqe
zaffs;SimStelFwy;;Simon Van der Stel Freeway, Cape Town;zafwc.simstelfwy
zaffs;SouHwy;;Southeastern Freeway, Johannesburg;zafmp.soufwyjoh,zafgp.soufwyjoh
zaffs;SouByp;;Southern Bypass, Johannesburg;zafgp.soubypjoh
zaffs;SouFwy;;Southern Freeway, Durban;zafkzn.soufwydur
zaffs;SouFwy;;Southwestern Freeway, Pretoria;zafgp.soufwypre
zaffs;SprFwy;;Springs Freeway;zafgp.sprfwy
zaffs;SybNieFwy;;Sybrand Van Niekirk Freeway;zaffs.sybniefwy,zafgp.sybniefwy
zaffs;UmgRd;;Umgeni Road;zafkzn.umgrd
zaffs;WesByp;;Western Bypass, Johannesburg;zafgp.wesbypjoh
zaffs;WesFwy;;Western Freeway, Durban;zafkzn.wesfwydur
