system;region;route;banner;abbreviation;city;fileNameRoot;altRouteNames
fraoccm34;FRA-OCC;M5;-34;;;fraocc.m000534;
fraoccm34;FRA-OCC;M5E1;-34;;;fraocc.m0005e134;
fraoccm34;FRA-OCC;M5E2;-34;;;fraocc.m0005e234;
fraoccm34;FRA-OCC;M5E3;-34;;;fraocc.m0005e334;
fraoccm34;FRA-OCC;M5E4;-34;;;fraocc.m0005e434;
fraoccm34;FRA-OCC;M5E5;-34;Geo;Saint-Georges-d’Orques;fraocc.m0005e534geo;
fraoccm34;FRA-OCC;M5E5;-34;;Pignan;fraocc.m0005e534;
fraoccm34;FRA-OCC;M5E6;-34;;;fraocc.m0005e634;
fraoccm34;FRA-OCC;M5E7;-34;;;fraocc.m0005e734;
fraoccm34;FRA-OCC;M5E12;-34;;;fraocc.m0005e1234;
fraoccm34;FRA-OCC;M5E13;-34;;;fraocc.m0005e1334;
fraoccm34;FRA-OCC;M5E14;-34;;;fraocc.m0005e1434;
fraoccm34;FRA-OCC;M17;-34;;;fraocc.m001734;
fraoccm34;FRA-OCC;M17E11;-34;;;fraocc.m0017e1134;
fraoccm34;FRA-OCC;M17E12;-34;;;fraocc.m0017e1234;
fraoccm34;FRA-OCC;M21;-34;;Saint-Drézéry;fraocc.m002134;
fraoccm34;FRA-OCC;M21;-34;Cla;Clapiers;fraocc.m002134cla;
fraoccm34;FRA-OCC;M21;-34;Cas;Castelnau-le-Lez;fraocc.m002134cas;
fraoccm34;FRA-OCC;M21;-34;Mon;Montpellier;fraocc.m002134mon;
fraoccm34;FRA-OCC;M21E2;-34;;;fraocc.m0021e234;
fraoccm34;FRA-OCC;M21E6;-34;;;fraocc.m0021e634;
fraoccm34;FRA-OCC;M24;-34;;;fraocc.m002434;
fraoccm34;FRA-OCC;M26;-34;;;fraocc.m002634;
fraoccm34;FRA-OCC;M26E1;-34;;;fraocc.m0026e134;
fraoccm34;FRA-OCC;M27;-34;;;fraocc.m002734;
fraoccm34;FRA-OCC;M27E5;-34;;;fraocc.m0027e534;
fraoccm34;FRA-OCC;M27E6;-34;;Saint-Georges-d’Orques;fraocc.m0027e634;
fraoccm34;FRA-OCC;M27E6;-34;Mon;Montpellier;fraocc.m0027e634mon;
fraoccm34;FRA-OCC;M27E7;-34;;;fraocc.m0027e734;
fraoccm34;FRA-OCC;M54;-34;;;fraocc.m005434;
fraoccm34;FRA-OCC;M54E1;-34;;;fraocc.m0054e134;
fraoccm34;FRA-OCC;M54E2;-34;;;fraocc.m0054e234;
fraoccm34;FRA-OCC;M58;-34;;;fraocc.m005834;
fraoccm34;FRA-OCC;M62E3;-34;;;fraocc.m0062e334;
fraoccm34;FRA-OCC;M65;-34;;;fraocc.m006534;
fraoccm34;FRA-OCC;M65E1;-34;;;fraocc.m0065e134;
fraoccm34;FRA-OCC;M66;-34;Mon;Montpellier;fraocc.m006634mon;
fraoccm34;FRA-OCC;M66;-34;;Pérols;fraocc.m006634;
