system;route;banner;name;roots
frabfcm21;M10;-21;;frabfc.m001021
frabfcm21;M10F;-21;;frabfc.m0010f21
frabfcm21;M31;-21;;frabfc.m003121
frabfcm21;M70;-21;;frabfc.m007021
frabfcm21;M104;-21;;frabfc.m010421
frabfcm21;M107;-21;Hauteville-lès-Dijon;frabfc.m010721hau
frabfcm21;M107;-21;Chevigny-Saint-Sauveur;frabfc.m010721
frabfcm21;M107A;-21;;frabfc.m0107a21
frabfcm21;M107B;-21;;frabfc.m0107b21
frabfcm21;M107C;-21;;frabfc.m0107c21
frabfcm21;M107D;-21;;frabfc.m0107d21
frabfcm21;M107F;-21;;frabfc.m0107f21
frabfcm21;M108;-21;Marsannay-la-Côte;frabfc.m010821
frabfcm21;M108;-21;Quetigny;frabfc.m010821que
frabfcm21;M108G;-21;;frabfc.m0108g21
frabfcm21;M108H;-21;;frabfc.m0108h21
frabfcm21;M108K;-21;;frabfc.m0108k21
frabfcm21;M109;-21;;frabfc.m010921
frabfcm21;M122;-21;;frabfc.m012221
frabfcm21;M122A;-21;;frabfc.m0122a21
frabfcm21;M123;-21;;frabfc.m012321
frabfcm21;M124;-21;;frabfc.m012421
frabfcm21;M125;-21;Saint-Apollinaire;frabfc.m012521apo
frabfcm21;M125;-21;Quetigny;frabfc.m012521
frabfcm21;M125D;-21;;frabfc.m0125d21
frabfcm21;M126;-21;;frabfc.m012621
frabfcm21;M700;-21;;frabfc.m070021
frabfcm21;M903;-21;;frabfc.m090321
frabfcm21;M905;-21;Plombières-lès-Dijon;frabfc.m090521
frabfcm21;M905;-21;Crimolois;frabfc.m090521cri
frabfcm21;M905B;-21;;frabfc.m0905b21
frabfcm21;M931;-21;;frabfc.m093121
frabfcm21;M968;-21;;frabfc.m096821
frabfcm21;M971;-21;;frabfc.m097121
frabfcm21;M974;-21;Valmy;frabfc.m097421val
frabfcm21;M974;-21;Marsannay-la-Côte;frabfc.m097421
frabfcm21;M996;-21;;frabfc.m099621
frabfcm21;M996A;-21;;frabfc.m0996a21
