system;region;route;banner;abbreviation;city;fileNameRoot;altRouteNames
franaqd16;FRA-NAQ;D1;-16;;;franaq.d000116;
franaqd16;FRA-NAQ;D2;-16;;Baignes-Sainte-Radegonde;franaq.d000216;
franaqd16;FRA-NAQ;D2;-16;Rom;Saint-Romain;franaq.d000216rom;
franaqd16;FRA-NAQ;D3;-16;;;franaq.d000316;
franaqd16;FRA-NAQ;D4;-16;;;franaq.d000416;
franaqd16;FRA-NAQ;D5;-16;;;franaq.d000516;
franaqd16;FRA-NAQ;D6;-16;;;franaq.d000616;
franaqd16;FRA-NAQ;D7;-16;;;franaq.d000716;
franaqd16;FRA-NAQ;D8;-16;;;franaq.d000816;
franaqd16;FRA-NAQ;D9;-16;;;franaq.d000916;
franaqd16;FRA-NAQ;D10;-16;;Châteauneuf-sur-Charente;franaq.d001016;
franaqd16;FRA-NAQ;D10;-16;Bor;Bors-de-Montmoreau;franaq.d001016bor;
franaqd16;FRA-NAQ;D11;-16;;;franaq.d001116;
franaqd16;FRA-NAQ;D12;-16;;Brie;franaq.d001216;
franaqd16;FRA-NAQ;D12;-16;Mou;Mouthiers-sur-Boëme;franaq.d001216mou;
franaqd16;FRA-NAQ;D13;-16;;;franaq.d001316;
franaqd16;FRA-NAQ;D14;-16;;Châteauneuf-sur-Charente;franaq.d001416;
franaqd16;FRA-NAQ;D14;-16;Bai;Baignes-Sainte-Radegonde;franaq.d001416bai;
franaqd16;FRA-NAQ;D14;-16;Cha;Chantillac;franaq.d001416cha;
franaqd16;FRA-NAQ;D15;-16;Ner;Nercillac;franaq.d001516ner;
franaqd16;FRA-NAQ;D15;-16;;Saint-Angeau;franaq.d001516;
franaqd16;FRA-NAQ;D16;-16;;Cherves-Châtelars;franaq.d001616;
franaqd16;FRA-NAQ;D16;-16;Vil;Villebois-Lavalette;franaq.d001616vil;
franaqd16;FRA-NAQ;D16B;-16;;;franaq.d0016b16;
franaqd16;FRA-NAQ;D17;-16;;;franaq.d001716;
franaqd16;FRA-NAQ;D18;-16;Mai;Maine-de-Boixe;franaq.d001816mai;
franaqd16;FRA-NAQ;D18;-16;;Bassac;franaq.d001816;
franaqd16;FRA-NAQ;D19;-16;;Villefagnan;franaq.d001916;
franaqd16;FRA-NAQ;D19;-16;Gen;Genac;franaq.d001916gen;
franaqd16;FRA-NAQ;D19;-16;Jui;Juillaguet;franaq.d001916jui;
franaqd16;FRA-NAQ;D20;-16;;;franaq.d002016;
franaqd16;FRA-NAQ;D21;-16;;;franaq.d002116;
franaqd16;FRA-NAQ;D22;-16;;;franaq.d002216;
franaqd16;FRA-NAQ;D23;-16;;;franaq.d002316;
franaqd16;FRA-NAQ;D23B;-16;;;franaq.d0023b16;
franaqd16;FRA-NAQ;D24;-16;;Cognac;franaq.d002416;
franaqd16;FRA-NAQ;D24;-16;Bri;Brie-sous-Barbezieux;franaq.d002416bri;
franaqd16;FRA-NAQ;D24;-16;Sal;Salles-Lavalette;franaq.d002416sal;
franaqd16;FRA-NAQ;D25;-16;;;franaq.d002516;
franaqd16;FRA-NAQ;D26;-16;;;franaq.d002616;
franaqd16;FRA-NAQ;D27;-16;;;franaq.d002716;
franaqd16;FRA-NAQ;D28;-16;;;franaq.d002816;
franaqd16;FRA-NAQ;D29;-16;;;franaq.d002916;
franaqd16;FRA-NAQ;D30;-16;Epe;Épenède;franaq.d003016epe;
franaqd16;FRA-NAQ;D30;-16;;Lesterps;franaq.d003016;
franaqd16;FRA-NAQ;D31;-16;;;franaq.d003116;
franaqd16;FRA-NAQ;D32;-16;;;franaq.d003216;
franaqd16;FRA-NAQ;D33;-16;;;franaq.d003316;
franaqd16;FRA-NAQ;D34;-16;;;franaq.d003416;
franaqd16;FRA-NAQ;D35;-16;;;franaq.d003516;
franaqd16;FRA-NAQ;D36;-16;Ben;Benest;franaq.d003616ben;
franaqd16;FRA-NAQ;D36;-16;;Cellefrouin;franaq.d003616;
franaqd16;FRA-NAQ;D37;-16;;;franaq.d003716;
franaqd16;FRA-NAQ;D38;-16;;;franaq.d003816;
franaqd16;FRA-NAQ;D39;-16;;;franaq.d003916;
franaqd16;FRA-NAQ;D40;-16;;;franaq.d004016;
franaqd16;FRA-NAQ;D40E1;-16;;;franaq.d0040e116;
franaqd16;FRA-NAQ;D41;-16;;;franaq.d004116;
franaqd16;FRA-NAQ;D42;-16;Est;Saint-Estèphe;franaq.d004216est;
franaqd16;FRA-NAQ;D42;-16;;Mouthiers-sur-Boëme;franaq.d004216;
franaqd16;FRA-NAQ;D43;-16;;;franaq.d004316;
franaqd16;FRA-NAQ;D44;-16;;;franaq.d004416;
franaqd16;FRA-NAQ;D45;-16;;;franaq.d004516;
franaqd16;FRA-NAQ;D46;-16;;;franaq.d004616;
franaqd16;FRA-NAQ;D47;-16;;Merpins;franaq.d004716;
franaqd16;FRA-NAQ;D47;-16;Dex;Chez Dexmier;franaq.d004716dex;
franaqd16;FRA-NAQ;D48;-16;;Bréville;franaq.d004816;
franaqd16;FRA-NAQ;D48;-16;Sal;Salles-d'Angles;franaq.d004816sal;
franaqd16;FRA-NAQ;D49;-16;;;franaq.d004916;
franaqd16;FRA-NAQ;D50;-16;;;franaq.d005016;
franaqd16;FRA-NAQ;D51;-16;;;franaq.d005116;
franaqd16;FRA-NAQ;D52;-16;;;franaq.d005216;
franaqd16;FRA-NAQ;D53;-16;;;franaq.d005316;
franaqd16;FRA-NAQ;D54;-16;;;franaq.d005416;
franaqd16;FRA-NAQ;D55;-16;;;franaq.d005516;
franaqd16;FRA-NAQ;D56;-16;;;franaq.d005616;
franaqd16;FRA-NAQ;D57;-16;;;franaq.d005716;
franaqd16;FRA-NAQ;D58;-16;;;franaq.d005816;
franaqd16;FRA-NAQ;D59;-16;;;franaq.d005916;
franaqd16;FRA-NAQ;D60;-16;;;franaq.d006016;
franaqd16;FRA-NAQ;D61;-16;;;franaq.d006116;
franaqd16;FRA-NAQ;D62;-16;;;franaq.d006216;
franaqd16;FRA-NAQ;D63;-16;;;franaq.d006316;
franaqd16;FRA-NAQ;D64;-16;Ver;Verdille;franaq.d006416ver;
franaqd16;FRA-NAQ;D64;-16;;Anville;franaq.d006416;
franaqd16;FRA-NAQ;D65;-16;;;franaq.d006516;
franaqd16;FRA-NAQ;D66;-16;;;franaq.d006616;
franaqd16;FRA-NAQ;D67;-16;;;franaq.d006716;
franaqd16;FRA-NAQ;D68;-16;;;franaq.d006816;
franaqd16;FRA-NAQ;D69;-16;;;franaq.d006916;
franaqd16;FRA-NAQ;D70;-16;;;franaq.d007016;
franaqd16;FRA-NAQ;D71;-16;;;franaq.d007116;
franaqd16;FRA-NAQ;D72;-16;;;franaq.d007216;
franaqd16;FRA-NAQ;D73;-16;;;franaq.d007316;
franaqd16;FRA-NAQ;D74;-16;;;franaq.d007416;
franaqd16;FRA-NAQ;D75;-16;;;franaq.d007516;
franaqd16;FRA-NAQ;D76;-16;;;franaq.d007616;
franaqd16;FRA-NAQ;D77;-16;;;franaq.d007716;
franaqd16;FRA-NAQ;D78;-16;;Bazac;franaq.d007816;
franaqd16;FRA-NAQ;D78;-16;Mon;Montignac-le-Coq;franaq.d007816mon;
franaqd16;FRA-NAQ;D79;-16;Sul;Saint-Sulpice-de-Cognac;franaq.d007916sul;
franaqd16;FRA-NAQ;D79;-16;;Louzac-Saint-André;franaq.d007916;
franaqd16;FRA-NAQ;D80;-16;;;franaq.d008016;
franaqd16;FRA-NAQ;D81;-16;;;franaq.d008116;
franaqd16;FRA-NAQ;D82;-16;Ess;Esse;franaq.d008216ess;
franaqd16;FRA-NAQ;D82;-16;;Saint-Christophe;franaq.d008216;
franaqd16;FRA-NAQ;D83;-16;;;franaq.d008316;
franaqd16;FRA-NAQ;D84;-16;;Malaville;franaq.d008416;
franaqd16;FRA-NAQ;D84;-16;Cha;Champmillon;franaq.d008416cha;
franaqd16;FRA-NAQ;D85;-16;;;franaq.d008516;
franaqd16;FRA-NAQ;D86;-16;;;franaq.d008616;
franaqd16;FRA-NAQ;D87;-16;;;franaq.d008716;
franaqd16;FRA-NAQ;D88;-16;Lup;Lupsault;franaq.d008816lup;
franaqd16;FRA-NAQ;D88;-16;Amb;Ambérac;franaq.d008816amb;
franaqd16;FRA-NAQ;D88;-16;;Jauldes;franaq.d008816;
franaqd16;FRA-NAQ;D89;-16;;Montboyer;franaq.d008916;
franaqd16;FRA-NAQ;D89;-16;Pal;Palluaud;franaq.d008916pal;
franaqd16;FRA-NAQ;D90;-16;;;franaq.d009016;
franaqd16;FRA-NAQ;D91;-16;;Artenac;franaq.d009116;
franaqd16;FRA-NAQ;D91;-16;Bri;Brie;franaq.d009116bri;
franaqd16;FRA-NAQ;D92;-16;;;franaq.d009216;
franaqd16;FRA-NAQ;D93;-16;;;franaq.d009316;
franaqd16;FRA-NAQ;D94;-16;;;franaq.d009416;
franaqd16;FRA-NAQ;D95;-16;;;franaq.d009516;
franaqd16;FRA-NAQ;D96;-16;;;franaq.d009616;
franaqd16;FRA-NAQ;D97;-16;;;franaq.d009716;
franaqd16;FRA-NAQ;D98;-16;;;franaq.d009816;
franaqd16;FRA-NAQ;D99;-16;;;franaq.d009916;
franaqd16;FRA-NAQ;D100;-16;;;franaq.d010016;
franaqd16;FRA-NAQ;D101;-16;;;franaq.d010116;
franaqd16;FRA-NAQ;D102;-16;;;franaq.d010216;
franaqd16;FRA-NAQ;D103;-16;;;franaq.d010316;
franaqd16;FRA-NAQ;D104;-16;Mic;Saint-Michel;franaq.d010416mic;
franaqd16;FRA-NAQ;D104;-16;;Puymoyen;franaq.d010416;
franaqd16;FRA-NAQ;D104;-16;Cha;Charras;franaq.d010416cha;
franaqd16;FRA-NAQ;D105;-16;;;franaq.d010516;
franaqd16;FRA-NAQ;D106;-16;;;franaq.d010616;
franaqd16;FRA-NAQ;D107;-16;;;franaq.d010716;
franaqd16;FRA-NAQ;D108;-16;;;franaq.d010816;
franaqd16;FRA-NAQ;D109;-16;;;franaq.d010916;
franaqd16;FRA-NAQ;D110;-16;;;franaq.d011016;
franaqd16;FRA-NAQ;D111;-16;;;franaq.d011116;
franaqd16;FRA-NAQ;D112;-16;;;franaq.d011216;
franaqd16;FRA-NAQ;D113;-16;;;franaq.d011316;
franaqd16;FRA-NAQ;D114;-16;;;franaq.d011416;
franaqd16;FRA-NAQ;D115;-16;Nan;Nanclars;franaq.d011516nan;
franaqd16;FRA-NAQ;D115;-16;;Marsac;franaq.d011516;
franaqd16;FRA-NAQ;D116;-16;;;franaq.d011616;
franaqd16;FRA-NAQ;D117;-16;;Genac;franaq.d011716;
franaqd16;FRA-NAQ;D117;-16;Gui;Guissalle;franaq.d011716gui;
franaqd16;FRA-NAQ;D118;-16;;;franaq.d011816;
franaqd16;FRA-NAQ;D119;-16;;;franaq.d011916;
franaqd16;FRA-NAQ;D120;-16;;Gourville;franaq.d012016;
franaqd16;FRA-NAQ;D120;-16;Lin;Linars;franaq.d012016lin;
franaqd16;FRA-NAQ;D122;-16;;;franaq.d012216;
franaqd16;FRA-NAQ;D123;-16;;;franaq.d012316;
franaqd16;FRA-NAQ;D124;-16;;;franaq.d012416;
franaqd16;FRA-NAQ;D125;-16;;;franaq.d012516;
franaqd16;FRA-NAQ;D126;-16;;;franaq.d012616;
franaqd16;FRA-NAQ;D127;-16;;;franaq.d012716;
franaqd16;FRA-NAQ;D128;-16;;;franaq.d012816;
franaqd16;FRA-NAQ;D129;-16;;;franaq.d012916;
franaqd16;FRA-NAQ;D130;-16;;;franaq.d013016;
franaqd16;FRA-NAQ;D131;-16;;;franaq.d013116;
franaqd16;FRA-NAQ;D132;-16;;;franaq.d013216;
franaqd16;FRA-NAQ;D133;-16;;;franaq.d013316;
franaqd16;FRA-NAQ;D134;-16;;;franaq.d013416;
franaqd16;FRA-NAQ;D135;-16;;;franaq.d013516;
franaqd16;FRA-NAQ;D136;-16;;;franaq.d013616;
franaqd16;FRA-NAQ;D137;-16;;;franaq.d013716;
franaqd16;FRA-NAQ;D138;-16;;;franaq.d013816;
franaqd16;FRA-NAQ;D139;-16;;;franaq.d013916;
franaqd16;FRA-NAQ;D140;-16;;;franaq.d014016;
franaqd16;FRA-NAQ;D141;-16;;;franaq.d014116;
franaqd16;FRA-NAQ;D142;-16;Cha;Chantillac;franaq.d014216cha;
franaqd16;FRA-NAQ;D142;-16;;Saint-Martial;franaq.d014216;
franaqd16;FRA-NAQ;D143;-16;;;franaq.d014316;
franaqd16;FRA-NAQ;D144;-16;;;franaq.d014416;
franaqd16;FRA-NAQ;D145;-16;;;franaq.d014516;
franaqd16;FRA-NAQ;D146;-16;;;franaq.d014616;
franaqd16;FRA-NAQ;D147;-16;;;franaq.d014716;
franaqd16;FRA-NAQ;D148;-16;;;franaq.d014816;
franaqd16;FRA-NAQ;D149;-16;;;franaq.d014916;
franaqd16;FRA-NAQ;D150;-16;Gen;Gensac-la-Pallue;franaq.d015016gen;
franaqd16;FRA-NAQ;D150;-16;;Angeac-Champagne;franaq.d015016;
franaqd16;FRA-NAQ;D151;-16;;;franaq.d015116;
franaqd16;FRA-NAQ;D152;-16;;;franaq.d015216;
franaqd16;FRA-NAQ;D153;-16;;;franaq.d015316;
franaqd16;FRA-NAQ;D154;-16;;;franaq.d015416;
franaqd16;FRA-NAQ;D155;-16;;;franaq.d015516;
franaqd16;FRA-NAQ;D156;-16;;;franaq.d015616;
franaqd16;FRA-NAQ;D157;-16;;Saint-Brice;franaq.d015716;
franaqd16;FRA-NAQ;D157;-16;Fle;Fleurac;franaq.d015716fle;
franaqd16;FRA-NAQ;D158;-16;;;franaq.d015816;
franaqd16;FRA-NAQ;D159;-16;And;Saint-André-des-Combes;franaq.d015916and;
franaqd16;FRA-NAQ;D159;-16;;Nercillac;franaq.d015916;
franaqd16;FRA-NAQ;D160;-16;;;franaq.d016016;
franaqd16;FRA-NAQ;D161;-16;;;franaq.d016116;
franaqd16;FRA-NAQ;D162;-16;;;franaq.d016216;
franaqd16;FRA-NAQ;D163;-16;Chr;Saint-Christophe;franaq.d016316chr;
franaqd16;FRA-NAQ;D163;-16;;Chatâin Besson;franaq.d016316;
franaqd16;FRA-NAQ;D163;-16;Com;Combiers;franaq.d016316com;
franaqd16;FRA-NAQ;D163B;-16;;;franaq.d0163b16;
franaqd16;FRA-NAQ;D164;-16;;;franaq.d016416;
franaqd16;FRA-NAQ;D165;-16;;;franaq.d016516;
franaqd16;FRA-NAQ;D166;-16;;;franaq.d016616;
franaqd16;FRA-NAQ;D167;-16;;;franaq.d016716;
franaqd16;FRA-NAQ;D168;-16;;;franaq.d016816;
franaqd16;FRA-NAQ;D169;-16;;;franaq.d016916;
