system;region;route;banner;abbrev;city;fileroot;AltRouteNames
espnb;ESP-CM;NVa;;Lag;Lagartera;espcm.n005alag;
espnb;ESP-MD;NVI;;;Guadarrama;espmd.n006;
espnb;ESP-CL;NVI;;Esp;El Espinar;espcl.n006esp;
espnb;ESP-CL;NVI;;Rue;Rueda;espcl.n006rue;
espnb;ESP-CL;NVI;;Tor;Tordesillas;espcl.n006tor;
espnb;ESP-CL;NVI;;;Ponferrada;espcl.n006;
espnb;ESP-GA;NVI;;;;espga.n006;
espnb;ESP-GA;NVIa;;;Betanzos;espga.n006a;
espnb;ESP-PV;N102;;;;esppv.n102;
espnb;ESP-PV;N104;;;;esppv.n104;
espnb;ESP-EX;N110;;;;espex.n110;
espnb;ESP-CL;N110;;;;espcl.n110;
espnb;ESP-CL;N110a;;;;espcl.n110a;
espnb;ESP-NC;N111;;;Viana;espnc.n111;
espnb;ESP-RI;N111;;Log;Logroño;espri.n111log;
espnb;ESP-RI;N111;;;(Main);espri.n111;
espnb;ESP-CL;N111;;;;espcl.n111;
espnb;ESP-RI;N111a;;Log;Logroño;espri.n111alog;
espnb;ESP-RI;N111a;;;Piqueras;espri.n111a;
espnb;ESP-CL;N111a;;;Piqueras;espcl.n111a;
espnb;ESP-CL;N111a;;Gar;Garray;espcl.n111agar;
espnb;ESP-CL;N111a;;Sor;Soria;espcl.n111asor;
espnb;ESP-NC;N113;;Cas;Castejon de Ebro;espnc.n113cas;
espnb;ESP-RI;N113;;Val;La Valle;espri.n113val;
espnb;ESP-NC;N113;;;Cintruenigo;espnc.n113;
espnb;ESP-AR;N113;;Ula;Ulagoso;espar.n113ula;
espnb;ESP-RI;N113;;;Valverde;espri.n113;
espnb;ESP-AR;N113;;;Torres de Montecierzo;espar.n113;
espnb;ESP-RI;N113;;Tor;Torres de Montecierzo;espri.n113tor;
espnb;ESP-CL;N113;;;;espcl.n113;
espnb;ESP-GA;N120;;;;espga.n120;
espnb;ESP-CL;N120;;Tor;Toral de los Vados;espcl.n120tor;
espnb;ESP-CL;N120;;;Burgos;espcl.n120;
espnb;ESP-RI;N120;;;;espri.n120;
espnb;ESP-GA;N120a;;;Monforte de Lemos;espga.n120a;
espnb;ESP-CL;N120a;;Ast;Astorga;espcl.n120a;
espnb;ESP-RI;N120a;;Dom;Santo Domingo de la Calzada;espri.n120a;
espnb;ESP-NC;N121;;;;espnc.n121;
espnb;ESP-PV;N121a;;;;esppv.n121a;
espnb;ESP-NC;N121a;;;;espnc.n121a;
espnb;ESP-NC;N121b;;;;espnc.n121b;
espnb;ESP-NC;N121c;;;;espnc.n121c;
espnb;ESP-AR;N121c;;;;espar.n121c;
espnb;ESP-CL;N122;;Zam;Zamora;espcl.n122zam;
espnb;ESP-CL;N122;;;Soria;espcl.n122;
espnb;ESP-AR;N122;;;;espar.n122;
espnb;ESP-CL;N122a;;Mar;San Martín del Pedroso;espcl.n122amar;
espnb;ESP-CL;N122a;;;La Cistérniga;espcl.n122a;
espnb;ESP-AR;N123;;;;espar.n123;
espnb;ESP-AR;N123a;;;;espar.n123a;
espnb;ESP-PV;N124;;;;esppv.n124;
espnb;ESP-RI;N124;;;;espri.n124;
espnb;ESP-AR;N125;;;;espar.n125;
espnb;ESP-RI;N126;;;;espri.n126;
espnb;ESP-NC;N135;;;;espnc.n135;
espnb;ESP-CT;N141;;;;espct.n141;
espnb;ESP-CT;N145;;;;espct.n145;
espnb;ESP-CT;N150;;;;espct.n150;
espnb;ESP-CT;N152;;;;espct.n152;
espnb;ESP-CT;N154;;;;espct.n154;
espnb;ESP-CT;N156;;;;espct.n156;
espnb;ESP-CM;N204;;;;espcm.n204;
espnb;ESP-CM;N211;;;;espcm.n211;
espnb;ESP-AR;N211;;;;espar.n211;
espnb;ESP-VC;N220;;;;espvc.n220;
espnb;ESP-VC;N225;;;La Vall d'Uixó;espvc.n225;
espnb;ESP-VC;N225;;Cas;Castellón de la Plana;espvc.n225cas;
espnb;ESP-CT;N230;;Vie;Vielha;espct.n230vie;
espnb;ESP-AR;N230;;Sen;Senet de Barraves;espar.n230sen;
espnb;ESP-CT;N230;;Pon;el Pont de Suert;espct.n230pon;
espnb;ESP-AR;N230;;Bui;Buira;espar.n230bui;
espnb;ESP-CT;N230;;Tos;Tossal de las Casetes;espct.n230tos;
espnb;ESP-AR;N230;;;Benabarre;espar.n230;
espnb;ESP-CT;N230;;;Lleida;espct.n230;
espnb;ESP-CL;N232;;;;espcl.n232;
espnb;ESP-RI;N232;;;Casalarreina;espri.n232;
espnb;ESP-RI;N232;;Cal;Calahorra;espri.n232cal;
espnb;ESP-AR;N232;;Cas;Castejon;espar.n232cas;
espnb;ESP-AR;N232;;Gal;Gallur;espar.n232gal;
espnb;ESP-AR;N232;;Zar;Zaragoza;espar.n232zar;
espnb;ESP-AR;N232;;;Alcañiz;espar.n232;
espnb;ESP-VC;N232;;;;espvc.n232;
espnb;ESP-RI;N232a;;;Casalarreina;espri.n232a;
espnb;ESP-AR;N232a;;;Fuentes de Ebro;espar.n232a;
espnb;ESP-CL;N234;;;;espcl.n234;
espnb;ESP-AR;N234;;;;espar.n234;
espnb;ESP-VC;N234;;;;espvc.n234;
espnb;ESP-CL;N234a;;;;espcl.n234a;
espnb;ESP-CT;N235;;;;espct.n235;
espnb;ESP-VC;N238;;;;espvc.n238;
espnb;ESP-PV;N240;;;;esppv.n240;
espnb;ESP-AR;N240;;Jac;Jaca;espar.n240jac;
espnb;ESP-AR;N240;;;Barbastro;espar.n240;
espnb;ESP-CT;N240;;;;espct.n240;
espnb;ESP-NC;N240a;;;Pamplona;espnc.n240a;
espnb;ESP-CT;N240a;;;Valls;espct.n240a;
espnb;ESP-AR;N260;;;;espar.n260;
espnb;ESP-CT;N260;;;Puigcerda;espct.n260;
espnb;ESP-CT;N260;;Lla;Llançà;espct.n260lla;
espnb;ESP-AR;N260a;;;Biescas;espar.n260a;
espnb;ESP-CT;N260a;;;Olot;espct.n260a;
espnb;ESP-CT;N260a;;Que;Queixàs;espct.n260aque;
espnb;ESP-CT;N260a;;Vil;Vilademires;espct.n260avil;
espnb;ESP-CM;N301;;Mot;Mota del Cuervo;espcm.n301mot;
espnb;ESP-CM;N301;;;Albacete;espcm.n301;
espnb;ESP-MC;N301;;;Cieza;espmc.n301;
espnb;ESP-MC;N301;;Mol;Molina de Segura;espmc.n301mol;
espnb;ESP-CM;N301a;;;Quintanar de la Orden;espcm.n301a;
espnb;ESP-MC;N301a;;Pal;El Palmar;espmc.n301apal;
espnb;ESP-MC;N301a;;;Cartagena;espmc.n301a;
espnb;ESP-CM;N310;;;;espcm.n310;
espnb;ESP-MD;N320;;;;espmd.n320;
espnb;ESP-CM;N320;;;;espcm.n320;
espnb;ESP-CM;N320a;;Que;Quer;espcm.n320aque;
espnb;ESP-CM;N320a;;Gua;Guadalajara;espcm.n320agua;
espnb;ESP-CM;N320a;;Ten;Tendilla;espcm.n320aten;
espnb;ESP-CM;N320a;;;Alhóndiga;espcm.n320a;
espnb;ESP-AN;N322;;;;espan.n322;
espnb;ESP-CM;N322;;;;espcm.n322;
espnb;ESP-VC;N322;;;;espvc.n322;
espnb;ESP-CM;N322a;;Alb;Albacete;espcm.n322aalb;
espnb;ESP-CM;N322a;;;Casas-Ibáñez;espcm.n322a;
espnb;ESP-AN;N323;;;;espan.n323;
espnb;ESP-AN;N323a;;;Jaén;espan.n323a;
espnb;ESP-AN;N323a;;Cam;Campotéjar;espan.n323acam;
espnb;ESP-AN;N323a;;Cub;Parque del Cubillas;espan.n323acub;
espnb;ESP-AN;N323a;;Pad;El Padul;espan.n323apad;
espnb;ESP-VC;N325;;;;espvc.n325;
espnb;ESP-AR;N330;;;Zaragoza;espar.n330;
espnb;ESP-AR;N330;;Ter;Teruel;espar.n330ter;
espnb;ESP-VC;N330;;Tor;Torrebaja;espvc.n330tor;
espnb;ESP-CM;N330;;;Landete;espcm.n330;
espnb;ESP-VC;N330;;;Utiel;espvc.n330;
espnb;ESP-CM;N330;;Alm;Almansa;espcm.n330alm;
espnb;ESP-AR;N330a;;Can;Canfranc;espar.n330acan;
espnb;ESP-AR;N330a;;Jac;Jaca;espar.n330ajac;
espnb;ESP-AR;N330a;;;Sabiñánigo;espar.n330a;
espnb;ESP-VC;N330a;;Jal;Jalance;espvc.n330a;
espnb;ESP-AN;N331;;;Lucena;espan.n331;
espnb;ESP-AN;N331;;Ant;Antequera;espan.n331ant;
espnb;ESP-VC;N332;;;Alicante;espvc.n332;
espnb;ESP-MC;N332;;;;espmc.n332;
espnb;ESP-VC;N332;;Cam;El Campello;espvc.n332cam;
espnb;ESP-VC;N332a;;Ond;Ondara;espvc.n332aond;
espnb;ESP-VC;N332a;;;La Vila Joiosa;espvc.n332a;
espnb;ESP-VC;N332a;;Mar;La Marina;espvc.n332amar;
espnb;ESP-VC;N332r;;;;espvc.n332r;
espnb;ESP-VC;N337;;;;espvc.n337;
espnb;ESP-VC;N338;;;;espvc.n338;
espnb;ESP-AN;N339;;;;espan.n339;
espnb;ESP-AN;N340;;Chi;Chiclana de la Frontera;espan.n340chi;
espnb;ESP-AN;N340;;;Motril;espan.n340;
espnb;ESP-MC;N340;;;;espmc.n340;
espnb;ESP-VC;N340;;Elc;Elche;espvc.n340elc;
espnb;ESP-VC;N340;;Alc;Alcoy;espvc.n340alc;
espnb;ESP-VC;N340;;;Castellón de la Plana;espvc.n340;
espnb;ESP-CT;N340;;;Tarragona;espct.n340;
espnb;ESP-CT;N340;;Tor;Torredembarra;espct.n340tor;
espnb;ESP-AN;N340a;;Rin;Rincón de la Victoria;espan.n340arin;
espnb;ESP-AN;N340a;;Adr;Adra;espan.n340aadr;
espnb;ESP-AN;N340a;;;Almería;espan.n340a;
espnb;ESP-AN;N340a;;Hue;Huércal-Overa;espan.n340ahue;
espnb;ESP-MC;N340a;;;Lorca;espmc.n340a;
espnb;ESP-VC;N340a;;;Castellón de la Plana;espvc.n340a;
espnb;ESP-VC;N340a;;Vin;Vinaroz;espvc.n340avin;
espnb;ESP-CT;N340a;;Car;San Carlos de la Rápita;espct.n340acar;
espnb;ESP-CT;N340a;;Ald;La Aldea;espct.n340aald;
espnb;ESP-CT;N340a;;;Santa Margarita y Monjós;espct.n340a;
espnb;ESP-AN;N341;;;;espan.n341;
espnb;ESP-MC;N342a;;;;espmc.n342a;
espnb;ESP-CM;N344;;;;espcm.n344;
espnb;ESP-MC;N344;;;Yecla;espmc.n344;
espnb;ESP-AN;N344;;Alq;El Alquián;espan.n344alq;
espnb;ESP-MC;N344;;Mol;Molina de Segura;espmc.n344mol;
espnb;ESP-MC;N345;;;;espmc.n345;
espnb;ESP-AN;N346;;;;espan.n346;
espnb;ESP-AN;N347;;Mot;Motril;espan.n347mot;
espnb;ESP-AN;N347;;;El Alquián;espan.n347;
espnb;ESP-AN;N348;;;;espan.n348;
espnb;ESP-AN;N349;;;Jerez de la Frontera;espan.n349;
espnb;ESP-AN;N349;;Alq;El Alquián;espan.n349alq;
espnb;ESP-AN;N350;;;;espan.n350;
espnb;ESP-AN;N351;;;;espan.n351;
espnb;ESP-CE;N352;;;;espce.n352;
espnb;ESP-CE;N354;;;;espce.n354;
espnb;ESP-AN;N357;;;;espan.n357;
espnb;ESP-CE;N362;;;;espce.n362;
espnb;ESP-CM;N400;;Tol;Toledo;espcm.n400tol;
espnb;ESP-MD;N400;;;;espmd.n400;
espnb;ESP-CM;N400;;;Tarancon;espcm.n400;
espnb;ESP-CM;N401;;;;espcm.n401;
espnb;ESP-CM;N401a;;;Sonseca;espcm.n401a;
espnb;ESP-CM;N401a;;Yeb;Los Yébenes;espcm.n401ayeb;
espnb;ESP-CL;N403;;;;espcl.n403;
espnb;ESP-MD;N403;;;;espmd.n403;
espnb;ESP-CM;N403;;;;espcm.n403;
espnb;ESP-CM;N403a;;;;espcm.n403a;
espnb;ESP-AN;N420;;;;espan.n420;
espnb;ESP-CM;N420;;Pue;Puertollano;espcm.n420pue;
espnb;ESP-CM;N420;;;Cuenca;espcm.n420;
espnb;ESP-VC;N420;;;;espvc.n420;
espnb;ESP-AR;N420;;;;espar.n420;
espnb;ESP-CT;N420;;;;espct.n420;
espnb;ESP-AR;N420a;;Ter;Teruel;espar.n420a;
espnb;ESP-CT;N420a;;Mor;Mora de Ebro;espct.n420amor;
espnb;ESP-CT;N420a;;Fal;Falset;espct.n420afal;
espnb;ESP-CT;N420a;;;Reus;espct.n420a;
espnb;ESP-EX;N430;;;;espex.n430;
espnb;ESP-CM;N430;;;;espcm.n430;
espnb;ESP-EX;N430a;;;Fuenlabrada de los Montes;espex.n430a;
espnb;ESP-CM;N430a;;Dai;Daimiel;espcm.n430adai;
espnb;ESP-CM;N430a;;Mem;Membrilla;espcm.n430amem;
espnb;ESP-CM;N430a;;Oss;Ossa de Montiel;espcm.n430aoss;
espnb;ESP-CM;N430a;;;Munera;espcm.n430a;
espnb;ESP-CM;N430a;;Alm;Almansa;espcm.n430aalm;
espnb;ESP-AN;N431;;;;espan.n431;
espnb;ESP-EX;N432;;;;espex.n432;
espnb;ESP-AN;N432;;;;espan.n432;
espnb;ESP-EX;N432a;;;La Albuera;espex.n432a;
espnb;ESP-EX;N432a;;Lle;Llerena;espex.n432alle;
espnb;ESP-EX;N432a;;Gra;Granja de Torrehermosa;espex.n432agra;
espnb;ESP-EX;N432a;;Cue;Cuenca;espex.n432acue;
espnb;ESP-AN;N432a;;Cue;Cuenca;espan.n432acue;
espnb;ESP-AN;N432a;;Esp;Espiel;espan.n432aesp;
espnb;ESP-AN;N432a;;;Cerro Muriano;espan.n432a;
espnb;ESP-AN;N432a;;Bae;Baena;espan.n432abae;
espnb;ESP-AN;N432a;;Alu;Alcaudete;espan.n432aalu;
espnb;ESP-AN;N432a;;All;Alcalá la Real;espan.n432aall;
espnb;ESP-AN;N432a;;Pin;Pinos Puente;espan.n432apin;
espnb;ESP-AN;N433;;;;espan.n433;
espnb;ESP-EX;N435;;;;espex.n435;
espnb;ESP-AN;N435;;;;espan.n435;
espnb;ESP-AN;N437;;;;espan.n437;
espnb;ESP-AN;N442;;;;espan.n442;
espnb;ESP-AN;N444;;;;espan.n444;
espnb;ESP-AN;N445;;;;espan.n445;
espnb;ESP-AN;N446;;;;espan.n446;
espnb;ESP-CL;N501;;;;espcl.n501;
espnb;ESP-CL;N502;;;;espcl.n502;
espnb;ESP-CM;N502;;;Talavera de la Reina;espcm.n502;
espnb;ESP-EX;N502;;;;espex.n502;
espnb;ESP-CM;N502;;Her;Herrera del Duque;espcm.n502her;
espnb;ESP-AN;N502;;;;espan.n502;
espnb;ESP-CM;N502a;;;Talavera de la Reina;espcm.n502a;
espnb;ESP-AN;N502a;;;Espiel;espan.n502a;
espnb;ESP-EX;N521;;;;espex.n521;
espnb;ESP-GA;N525;;;;espga.n525;
espnb;ESP-CL;N525;;;;espcl.n525;
espnb;ESP-GA;N532;;;;espga.n532;
espnb;ESP-GA;N536;;;O Barco;espga.n536;
espnb;ESP-CL;N536;;Pue;Puente de Domingo Florez;espcl.n536pue;
espnb;ESP-GA;N536;;Que;Quereno;espga.n536que;
espnb;ESP-CL;N536;;;Ponferrada;espcl.n536;
espnb;ESP-GA;N540;;;;espga.n540;
espnb;ESP-GA;N541;;;;espga.n541;
espnb;ESP-GA;N547;;;;espga.n547;
espnb;ESP-GA;N550;;Cor;La Coruña;espga.n550cor;
espnb;ESP-GA;N550;;;Pontevedra;espga.n550;
espnb;ESP-GA;N550a;;;;espga.n550a;
espnb;ESP-GA;N551;;;;espga.n551;
espnb;ESP-GA;N552;;;;espga.n552;
espnb;ESP-GA;N554;;;;espga.n554;
espnb;ESP-GA;N555;;;;espga.n555;
espnb;ESP-GA;N556;;;;espga.n556;
espnb;ESP-GA;N559;;;;espga.n559;
espnb;ESP-CL;N601;;;;espcl.n601;
espnb;ESP-CL;N603;;;;espcl.n603;
espnb;ESP-CL;N610;;;;espcl.n610;
espnb;ESP-CL;N610a;;;;espcl.n610a;
espnb;ESP-CB;N611;;;Torrelavega;espcb.n611;
espnb;ESP-CB;N611;;Fom;Fombelida;espcb.n611fom;
espnb;ESP-CL;N611;;;Palencia;espcl.n611;
espnb;ESP-CL;N611a;;;;espcl.n611a;
espnb;ESP-CL;N620;;;Salamanca;espcl.n620;
espnb;ESP-CL;N620;;Val;Valladolid;espcl.n620val;
espnb;ESP-CL;N620;;Ven;Venta de Baños;espcl.n620ven;
espnb;ESP-CL;N620a;;;Buniel;espcl.n620a;
espnb;ESP-CB;N621;;Unq;Unquera;espcb.n621unq;
espnb;ESP-AS;N621;;;;espas.n621;
espnb;ESP-CB;N621;;;Potes;espcb.n621;
espnb;ESP-CL;N621;;;Riaño;espcl.n621;
espnb;ESP-CL;N621;;Leo;León;espcl.n621leo;
espnb;ESP-CB;N621a;;;;espcb.n621a;
espnb;ESP-CL;N622;;;Lerma;espcl.n622;
espnb;ESP-PV;N622;;;Vitoria-Gasteiz;esppv.n622;
espnb;ESP-CB;N623;;;;espcb.n623;
espnb;ESP-CL;N623;;;;espcl.n623;
espnb;ESP-AS;N625;;;;espas.n625;
espnb;ESP-CL;N625;;;;espcl.n625;
espnb;ESP-CL;N627;;;;espcl.n627;
espnb;ESP-CB;N629;;;Ramales de la Victoria;espcb.n629;
espnb;ESP-PV;N629;;;;esppv.n629;
espnb;ESP-CB;N629;;Cal;La Calera del Prado;espcb.n629cal;
espnb;ESP-CL;N629;;;;espcl.n629;
espnb;ESP-CB;N629a;;;;espcb.n629a;
espnb;ESP-AS;N630;;;Oviedo;espas.n630;
espnb;ESP-AS;N630;;Cam;Campumanes;espas.n630cam;
espnb;ESP-CL;N630;;;Zamora;espcl.n630;
espnb;ESP-CL;N630;;Pue;Puerto de Bejar;espcl.n630pue;
espnb;ESP-EX;N630;;;;espex.n630;
espnb;ESP-AN;N630;;;;espan.n630;
espnb;ESP-CL;N630a;;;;espcl.n630a;
espnb;ESP-CL;N631;;;;espcl.n631;
espnb;ESP-AS;N632;;Mur;Muros de Nalón;espas.n632mur;
espnb;ESP-AS;N632;;;Villaviciosa;espas.n632;
espnb;ESP-AS;N632a;;;;espas.n632a;
espnb;ESP-PV;N633;;;;esppv.n633;
espnb;ESP-GA;N634;;San;Santiago de Compostela;espga.n634san;
espnb;ESP-GA;N634;;Cur;Curtis;espga.n634cur;
espnb;ESP-GA;N634;;;Mondoñedo;espga.n634;
espnb;ESP-AS;N634;;;Oviedo;espas.n634;
espnb;ESP-AS;N634;;Fra;La Franca;espas.n634fra;
espnb;ESP-CB;N634;;Vic;San Vicente de la Barquera;espcb.n634vic;
espnb;ESP-CB;N634;;;Castro Urdiales;espcb.n634;
espnb;ESP-PV;N634;;Bil;Bilbao;esppv.n634bil;
espnb;ESP-PV;N634;;;Durango;esppv.n634;
espnb;ESP-GA;N634a;;Mon;Mondoñedo;espga.n634a;
espnb;ESP-GA;N634a;;Lou;Lorenzana;espga.n634alou;
espnb;ESP-AS;N634a;;;Las Presillas;espas.n634a;
espnb;ESP-PV;N634d;;;;esppv.n634d;
espnb;ESP-CB;N635;;;;espcb.n635;
espnb;ESP-CB;N636;;;Santander;espcb.n636;
espnb;ESP-PV;N636;;;Durango;esppv.n636;
espnb;ESP-PV;N637;;;;esppv.n637;
espnb;ESP-PV;N638;;;;esppv.n638;
espnb;ESP-GA;N640;;;Lugo;espga.n640;
espnb;ESP-AS;N640;;Cha;O Chao;espas.n640cha;
espnb;ESP-GA;N640;;Lei;Leirado;espga.n640lei;
espnb;ESP-AS;N640;;;;espas.n640;
espnb;ESP-GA;N640a;;;;espga.n640a;
espnb;ESP-GA;N642;;;Burela;espga.n642;
espnb;ESP-GA;N642;;Rib;Ribadeo;espga.n642rib;
espnb;ESP-AS;N643;;;;espas.n643;
espnb;ESP-GA;N651;;;;espga.n651;
espnb;ESP-GA;N655;;;;espga.n655;
