System;Route;Banner;Name;Roots
espga;AC523;;;espga.ac523
espga;AC524;;;espga.ac524
espga;AC527;;;espga.ac527
espga;AC537;;;espga.ac537
espga;AC542;;;espga.ac542
espga;AC543;;;espga.ac543
espga;AC544;;;espga.ac544
espga;AC546;;;espga.ac546
espga;AC549;;;espga.ac549
espga;AC550;;;espga.ac550
espga;AC551;;;espga.ac551
espga;AC552;;;espga.ac552
espga;AC553;;;espga.ac553
espga;AC554;;;espga.ac554
espga;AC563;;;espga.ac563
espga;AC564;;;espga.ac564
espga;AC566;;;espga.ac566
espga;AC840;;;espga.ac840
espga;AC841;;;espga.ac841
espga;AC861;;;espga.ac861
espga;AC862;;;espga.ac862
espga;LU530;;;espga.lu530
espga;LU533;;;espga.lu533
espga;LU536;;;espga.lu536
espga;LU539;;;espga.lu539
espga;LU540;;;espga.lu540
espga;LU541;;;espga.lu541
espga;LU545;;;espga.lu545
espga;LU546;;;espga.lu546
espga;LU861;;;espga.lu861
espga;LU862;;;espga.lu862
espga;OU504;;;espga.ou504
espga;OU510;;;espga.ou510
espga;OU525;;;espga.ou525
espga;OU531;;;espga.ou531
espga;OU533;;;espga.ou533
espga;OU536;;;espga.ou536
espga;OU537;;;espga.ou537
espga;OU538;;;espga.ou538
espga;OU540;;;espga.ou540
espga;OU801;;Prexigueiro;espga.ou801pre
espga;OU801;;Cortegada;espga.ou801
espga;PO504;;;espga.po504
espga;PO505;;;espga.po505
espga;PO510;;;espga.po510
espga;PO511;;;espga.po511
espga;PO528;;;espga.po528
espga;PO529;;;espga.po529
espga;PO530;;;espga.po530
espga;PO531;;;espga.po531
espga;PO532;;;espga.po532
espga;PO533;;;espga.po533
espga;PO534;;;espga.po534
espga;PO535;;;espga.po535
espga;PO536;;;espga.po536
espga;PO542;;;espga.po542
espga;PO546;;;espga.po546
espga;PO548;;;espga.po548
espga;PO549;;;espga.po549
espga;PO550;;;espga.po550
espga;PO551;;;espga.po551
espga;PO552;;;espga.po552
espga;PO553;;;espga.po553
espga;PO554;;;espga.po554
espga;PO801;;;espga.po801
espga;PO840;;;espga.po840
espga;PO841;;;espga.po841
