System;Route;Banner;Name;Roots
espnc;NA115;;;espnc.na115
espnc;NA120;;;espnc.na120
espnc;NA122;;;espnc.na122
espnc;NA123;;;espnc.na123
espnc;NA125;;;espnc.na125
espnc;NA126;;;espnc.na126
espnc;NA127;;;espnc.na127
espnc;NA128;;;espnc.na128
espnc;NA129;;;espnc.na129
espnc;NA132;;;espnc.na132
espnc;NA132A;;;espnc.na132a
espnc;NA132B;;;espnc.na132b
espnc;NA134;;Mendabia;espnc.na134men
espnc;NA134;;Tudela;espnc.na134
espnc;NA137;;;espnc.na137
espnc;NA138;;;espnc.na138
espnc;NA140;;;espnc.na140
espnc;NA150;;;espnc.na150
espnc;NA160;;;espnc.na160
espnc;NA161;;;espnc.na161
espnc;NA170;;;espnc.na170
espnc;NA176;;;espnc.na176
espnc;NA178;;;espnc.na178
espnc;NA214;;;espnc.na214
espnc;NA234;;;espnc.na234
espnc;NA411;;;espnc.na411
espnc;NA534;;;espnc.na534
espnc;NA601;;;espnc.na601
espnc;NA624;;;espnc.na624
espnc;NA653;;;espnc.na653
espnc;NA660;;;espnc.na660
espnc;NA666;;;espnc.na666
espnc;NA700;;;espnc.na700
espnc;NA718;;;espnc.na718
espnc;NA743;;;espnc.na743
