system;region;route;banner;abbreviation;city;fileNameRoot;altRouteNames
fraarad42;FRA-ARA;N7;-42;;;fraara.n000742;
fraarad42;FRA-ARA;D1;-42;;;fraara.d000142;
fraarad42;FRA-ARA;D1.1;-42;;;fraara.d0001142;
fraarad42;FRA-ARA;D1.2;-42;;;fraara.d0001242;
fraarad42;FRA-ARA;D2;-42;Val;Valfleury;fraara.d000242val;
fraarad42;FRA-ARA;D2;-42;;La Valla-en-Gier;fraara.d000242;
fraarad42;FRA-ARA;D3;-42;;Firminy;fraara.d000342;
fraarad42;FRA-ARA;D3;-42;Gra;Grammond;fraara.d000342gra;
fraarad42;FRA-ARA;D3.1;-42;;;fraara.d0003142;
fraarad42;FRA-ARA;D3.2;-42;;;fraara.d0003242;
fraarad42;FRA-ARA;D3.4;-42;;;fraara.d0003442;
fraarad42;FRA-ARA;D4;-42;;Pouilly-sous-Charlieu;fraara.d000442;
fraarad42;FRA-ARA;D4;-42;Bel;Belmont-de-la-Loire;fraara.d000442bel;
fraarad42;FRA-ARA;D4.1;-42;;;fraara.d0004142;
fraarad42;FRA-ARA;D4.2;-42;;;fraara.d0004242;
fraarad42;FRA-ARA;D5;-42;Jus;Saint-Just-la-Pendue;fraara.d000542jus;
fraarad42;FRA-ARA;D5;-42;;Saint-Étienne-le-Molard;fraara.d000542;
fraarad42;FRA-ARA;D5;-42;Mon;Monbrison;fraara.d000542mon;
fraarad42;FRA-ARA;D5;-42;Sol;Soleymieux;fraara.d000542sol;
fraarad42;FRA-ARA;D5.1;-42;;;fraara.d0005142;
fraarad42;FRA-ARA;D5.2;-42;;;fraara.d0005242;
fraarad42;FRA-ARA;D5.3;-42;;;fraara.d0005342;
fraarad42;FRA-ARA;D5.4;-42;;;fraara.d0005442;
fraarad42;FRA-ARA;D5.5;-42;;;fraara.d0005542;
fraarad42;FRA-ARA;D6;-42;;;fraara.d000642;
fraarad42;FRA-ARA;D6.2;-42;;;fraara.d0006242;
fraarad42;FRA-ARA;D6.3;-42;;;fraara.d0006342;
fraarad42;FRA-ARA;D7;-42;;;fraara.d000742;
fraarad42;FRA-ARA;D8;-42;Urb;Urbise;fraara.d000842urb;
fraarad42;FRA-ARA;D8;-42;;Saint-Germain-Laval;fraara.d000842;
fraarad42;FRA-ARA;D8;-42;Jus;Saint-Just-Saint-Rambert;fraara.d000842jus;
fraarad42;FRA-ARA;D8;-42;Jul;Saint-Julien-Molin-Molette;fraara.d000842jul;
fraarad42;FRA-ARA;D8.1;-42;;;fraara.d0008142;
fraarad42;FRA-ARA;D8.3;-42;;;fraara.d0008342;
fraarad42;FRA-ARA;D8.6;-42;;;fraara.d0008642;
fraarad42;FRA-ARA;D8.7;-42;;;fraara.d0008742;
fraarad42;FRA-ARA;D8.8;-42;;;fraara.d0008842;
fraarad42;FRA-ARA;D9;-42;;Renaison;fraara.d000942;
fraarad42;FRA-ARA;D9;-42;Reg;Régny;fraara.d000942reg;
fraarad42;FRA-ARA;D9.1;-42;;;fraara.d0009142;
fraarad42;FRA-ARA;D9.3;-42;;;fraara.d0009342;
fraarad42;FRA-ARA;D10;-42;;Saint-Galmier;fraara.d001042;
fraarad42;FRA-ARA;D10;-42;Mar;Marlhes;fraara.d001042mar;
fraarad42;FRA-ARA;D10.1;-42;;;fraara.d0010142;
fraarad42;FRA-ARA;D10.2;-42;;;fraara.d0010242;
fraarad42;FRA-ARA;D10.3;-42;;;fraara.d0010342;
fraarad42;FRA-ARA;D11;-42;;;fraara.d001142;
fraarad42;FRA-ARA;D11.1;-42;;;fraara.d0011142;
fraarad42;FRA-ARA;D11.2;-42;;;fraara.d0011242;
fraarad42;FRA-ARA;D12;-42;;;fraara.d001242;
fraarad42;FRA-ARA;D12.2;-42;;;fraara.d0012242;
fraarad42;FRA-ARA;D13;-42;;;fraara.d001342;
fraarad42;FRA-ARA;D14;-42;;;fraara.d001442;
fraarad42;FRA-ARA;D14.1;-42;;;fraara.d0014142;
fraarad42;FRA-ARA;D14.2;-42;;;fraara.d0014242;
fraarad42;FRA-ARA;D14.3;-42;;;fraara.d0014342;
fraarad42;FRA-ARA;D14.4;-42;;;fraara.d0014442;
fraarad42;FRA-ARA;D14.5;-42;;;fraara.d0014542;
fraarad42;FRA-ARA;D16;-42;;Saint-Cyr-les-Vignes;fraara.d001642;
fraarad42;FRA-ARA;D16;-42;Cra;Craintilleux;fraara.d001642cra;
fraarad42;FRA-ARA;D16;-42;All;Allézieux;fraara.d001642all;
fraarad42;FRA-ARA;D17;-42;Per;Perreux;fraara.d001742per;
fraarad42;FRA-ARA;D17;-42;;Saint-Priest-la-Roche;fraara.d001742;
fraarad42;FRA-ARA;D18;-42;;Saint-Germain-Lespinasse;fraara.d001842;
fraarad42;FRA-ARA;D18;-42;Sou;Souternon;fraara.d001842sou;
fraarad42;FRA-ARA;D18;-42;Foy;Sainte-Foy-Saint-Sulpice;fraara.d001842foy;
fraarad42;FRA-ARA;D18;-42;Val;Valeille;fraara.d001842val;
fraarad42;FRA-ARA;D19;-42;;;fraara.d001942;
fraarad42;FRA-ARA;D19.1;-42;;;fraara.d0019142;
fraarad42;FRA-ARA;D20;-42;;;fraara.d002042;
fraarad42;FRA-ARA;D20.1;-42;;;fraara.d0020142;
fraarad42;FRA-ARA;D21;-42;;;fraara.d002142;
fraarad42;FRA-ARA;D22;-42;;;fraara.d002242;
fraarad42;FRA-ARA;D22.2;-42;;;fraara.d0022242;
fraarad42;FRA-ARA;D23;-42;;;fraara.d002342;
fraarad42;FRA-ARA;D24;-42;Cer;Cervières;fraara.d002442cer;
fraarad42;FRA-ARA;D24;-42;;Saint-Marcel-d’Urfé;fraara.d002442;
fraarad42;FRA-ARA;D24.1;-42;;;fraara.d0024142;
fraarad42;FRA-ARA;D25;-42;;;fraara.d002542;
fraarad42;FRA-ARA;D25.1;-42;;;fraara.d0025142;
fraarad42;FRA-ARA;D26;-42;;Amions;fraara.d002642;
fraarad42;FRA-ARA;D26;-42;Lay;Lay;fraara.d002642lay;
fraarad42;FRA-ARA;D27;-42;Noa;Noailly;fraara.d002742noa;
fraarad42;FRA-ARA;D27;-42;Vin;Saint-Vincent-de-Boisset;fraara.d002742vin;
fraarad42;FRA-ARA;D27;-42;;Bussières;fraara.d002742;
fraarad42;FRA-ARA;D27.1;-42;;;fraara.d0027142;
fraarad42;FRA-ARA;D28;-42;;;fraara.d002842;
fraarad42;FRA-ARA;D29;-42;;;fraara.d002942;
fraarad42;FRA-ARA;D29.1;-42;;;fraara.d0029142;
