System;Route;Banner;Name;Roots
espa2;A1;;Burgos;esp.a001
espa2;A1;;Vitoria-Gasteiz;esp.a001vit
espa2;R2;;;esp.r002
espa2;A4;;Sevilla;esp.a004
espa2;AP4;;;espan.ap004
espa2;A4;;Jerez de la Frontera;espan.a004jer
espa2;A6;;Madrid;esp.a006mad
espa2;A6;;Lugo;esp.a006
espa2;A7;;Almeria;esp.a007
espa2;A7;;Valencia;esp.a007val
espa2;A7;;Tarragona;esp.a007tar
espa2;A49;;;esp.a049
espa2;A66;;Oviedo;esp.a066ovi
espa2;A66;;Salamanca;esp.a066
espa2;A381;;;esp.a381
espa2;B20;;;esp.b020
espa2;B22;;;esp.b022
espa2;B22;;Terminal 1;esp.b022ter
espa2;B23;;;esp.b023
espa2;C31;;Vilanova i la Geltru;esp.c031vil
espa2;C31;;el Prat de Llobregat;esp.c031pra
espa2;C31;;Badalona;esp.c031
espa2;C31;;Palafrugell;esp.c031pal
espa2;C32;;Vilanova i la Geltru;esp.c032
espa2;C32;;Matero;esp.c032mat
espa2;M12;;;esp.m012
espa2;M13;;;esp.m013
espa2;M14;;;esp.m014
espa2;M50;;;esp.m050
espa2;Ma19;;;esp.ma019
espa2;PA30;;;esp.pa030
espa2;PA31;;;esp.pa031
espa2;PA32;;;esp.pa032
espa2;PA33;;;esp.pa033
espa2;PA34;;;esp.pa034
espa2;V11;;;esp.v011
espa2;V30;;;esp.v030
espa2;V31;;;esp.v031
