System;Region;Route;Banner;Abbrev;City;Root;AltRouteNames
itass2;ITA-TRE;SS239;;;;itatre.ss239;
itass2;ITA-TRE;SS240;;;;itatre.ss240;
itass2;ITA-TRE;SS240;Dir;;;itatre.ss240dir;
itass2;ITA-TRE;SS240;Var;;;itatre.ss240var;
itass2;ITA-TRE;SS241;;;;itatre.ss241;
itass2;ITA-TRE;SS242;;;;itatre.ss242;
itass2;ITA-TRE;SS242;Dir;;;itatre.ss242dir;
itass2;ITA-TRE;SS243;;;;itatre.ss243;
itass2;ITA-TRE;SS244;;;;itatre.ss244;
itass2;ITA-TRE;SS249;;;;itatre.ss249;
itass2;ITA-MAR;SS256;;;;itamar.ss256;
itass2;ITA-MAR;SS259;;;;itamar.ss259;
itass2;ITA-ABR;SS259;;;;itaabr.ss259;
itass2;ITA-ABR;SS260;;;;itaabr.ss260;
itass2;ITA-LAZ;SS260;;;;italaz.ss260;
itass2;ITA-ABR;SS260;Dir;;;itaabr.ss260dir;
itass2;ITA-ABR;SS263;;;;itaabr.ss263;
itass2;ITA-CAM;SS265;;;;itacam.ss265;
itass2;ITA-CAM;SS268;;;;itacam.ss268;
itass2;ITA-CAM;SS268;Racc;;;itacam.ss268racc;
itass2;ITA-PUG;SS272;;;;itapug.ss272;
itass2;ITA-PUG;SS274;;;;itapug.ss274;
itass2;ITA-PUG;SS275;;;;itapug.ss275;
itass2;ITA-BAS;SS276;;;;itabas.ss276;
itass2;ITA-CAL;SS280;;;;itacal.ss280;
itass2;ITA-CAL;SS280;Dir;;;itacal.ss280dir;
itass2;ITA-CAL;SS283;;Gua;Guardia Piemontese;ita.ss283gua;
itass2;ITA-CAL;SS283;;;Spezzano Albanese;ita.ss283;
itass2;ITA-CAL;SS283;Var;;;ita.ss283var;
itass2;ITA-SIC;SS284;;;;itasic.ss284;
itass2;ITA-SIC;SS285;;;;itasic.ss285;
itass2;ITA-SIC;SS286;;;;itasic.ss286;
itass2;ITA-SIC;SS287;;;;itasic.ss287;
itass2;ITA-SIC;SS288;;;;itasic.ss288;
itass2;ITA-SIC;SS289;;;;itasic.ss289;
itass2;ITA-SIC;SS290;;;;itasic.ss290;
itass2;ITA-SAR;SS291;;;;itasar.ss291;
itass2;ITA-SAR;SS291;Dir;;;itasar.ss291dir;
itass2;ITA-SAR;SS291;Var;;;itasar.ss291var;
itass2;ITA-SAR;SS292;;;;itasar.ss292;
itass2;ITA-SAR;SS292;Dir;;;itasar.ss292dir;
itass2;ITA-SAR;SS293;;;;itasar.ss293;
itass2;ITA-SAR;SS295;;;;itasar.ss295;
itass2;ITA-LAZ;SS296;;;;italaz.ss296;
itass2;ITA-LOM;SS301;;;;italom.ss301;
itass2;ITA-CAM;SS303;;;;itacam.ss303;
itass2;ITA-EMI;SS309;;;;itaemi.ss309;
itass2;ITA-VEN;SS309;;;;itaven.ss309;
itass2;ITA-EMI;SS309;Dir;;;itaemi.ss309dir;
itass2;ITA-UMB;SS318;;;;itaumb.ss318;
itass2;ITA-UMB;SS318;Dir;;;itaumb.ss318dir;
itass2;ITA-UMB;SS320;;;;itaumb.ss320;
itass2;ITA-TOS;SS330;;;;itatos.ss330;
itass2;ITA-LIG;SS330;;;;italig.ss330;
itass2;ITA-VAL;SS335;;;;itaval.ss335;
itass2;ITA-VAL;SS335;Dir;;;itaval.ss335dir;
itass2;ITA-LOM;SS336;;;;italom.ss336;
itass2;ITA-PIE;SS336;;;;itapie.ss336;
itass2;ITA-LOM;SS336;Dir;Mal;Malpensa;italom.ss336dirmal;
itass2;ITA-LOM;SS336;Dir;Van;Vanzaghello;italom.ss336dirvan;
itass2;ITA-PIE;SS337;;;;itapie.ss337;
itass2;ITA-LOM;SS340;;;;italom.ss340;
itass2;ITA-LOM;SS340;Dir;;;italom.ss340dir;
itass2;ITA-PIE;SS341;;;;itapie.ss341;
itass2;ITA-LOM;SS341;;;;italom.ss341;
itass2;ITA-LOM;SS342;;;;italom.ss342;
itass2;ITA-LOM;SS344;;;Induno Olona;italom.ss344;
itass2;ITA-LOM;SS344;;Bes;Besano;italom.ss344bes;
itass2;ITA-LOM;SS344;Var;;;italom.ss344var;
itass2;ITA-TRE;SS346;;;;itatre.ss346;
itass2;ITA-TRE;SS347;;;;itatre.ss347;
itass2;ITA-TRE;SS349;;;;itatre.ss349;
itass2;ITA-TRE;SS349;Dir;;;itatre.ss349dir;
itass2;ITA-TRE;SS350;;;;itatre.ss350;
itass2;ITA-UMB;SS361;;;;itaumb.ss361;
itass2;ITA-MAR;SS361;;;;itamar.ss361;
itass2;ITA-MAR;SS362;;;;itamar.ss362;
itass2;ITA-PUG;SS369;;;;itapug.ss369;
itass2;ITA-CAM;SS369;;;;itacam.ss369;
itass2;ITA-CAM;SS372;;;;itacam.ss372;
itass2;ITA-PUG;SS379;;;;itapug.ss379;
itass2;ITA-SIC;SS385;;;;itasic.ss385;
itass2;ITA-SIC;SS386;;;;itasic.ss386;
itass2;ITA-SAR;SS387;;;;itasar.ss387;
itass2;ITA-SAR;SS388;;;;itasar.ss388;
itass2;ITA-SAR;SS389;;;Bitzi;itasar.ss389;
itass2;ITA-SAR;SS389;;Art;Arthana;itasar.ss389art;
itass2;ITA-SAR;SS389;Dir;Udd;Udduso;itasar.ss389dirudd;
itass2;ITA-SAR;SS389;Dir;Fon;Fonni;itasar.ss389dirfon;
itass2;ITA-SAR;SS389;Var;;;itasar.ss389var;
itass2;ITA-SAR;SS390;;;;itasar.ss390;
itass2;ITA-SAR;SS391;;;;itasar.ss391;
itass2;ITA-SAR;SS392;;;;itasar.ss392;
itass2;ITA-LOM;SS394;;;;italom.ss394;
itass2;ITA-TOS;SS398;;;;itatos.ss398;
itass2;ITA-CAM;SS400;;;;itacam.ss400;
itass2;ITA-BAS;SS401;;Mon;Monticchio Bagni;itabas.ss401mon;
itass2;ITA-CAM;SS401;;Aqu;Aquilonia;itacam.ss401aqu;
itass2;ITA-BAS;SS401;;;Rapone;itabas.ss401;
itass2;ITA-CAM;SS401;;;Calitri Scalo;itacam.ss401;
itass2;ITA-BAS;SS401;;Pes;Pescopagno;itabas.ss401;
itass2;ITA-CAM;SS401;;San;Sant Andrea di Conza;itacam.ss401san;
itass2;ITA-BAS;SS401;Dir;RSA;Rocchetta Sant'Antonio;itabas.ss401dirrsa;
itass2;ITA-PUG;SS401;Dir;;;itapug.ss401dir;
itass2;ITA-CAM;SS401;Dir;;;;itacam.ss401dir;
itass2;ITA-BAS;SS401;Dir;;Moticcio Bagni;itabas.ss401dir;
itass2;ITA-BAS;SS407;;;;itabas.ss407;
itass2;ITA-SIC;SS410;;;;itasic.ss410;
itass2;ITA-SIC;SS410;Dir;;;itasic.ss410dir;
itass2;ITA-SIC;SS417;;;;itasic.ss417;
itass2;ITA-UMB;SS418;;;;itaumb.ss418;
itass2;ITA-TRE;SS421;;;;itatre.ss421;
itass2;ITA-MAR;SS423;;;;itamar.ss423;
itass2;ITA-MAR;SS424;;;;itamar.ss424;
itass2;ITA-CAM;SS425;;;;itacam.ss425;
itass2;ITA-SAR;SS427;;;;itasar.ss427;
itass2;ITA-MAR;SS433;;;;itamar.ss433;
itass2;ITA-VEN;SS434;;;;itaven.ss434;
itass2;ITA-TOS;SS439;;;;itatos.ss439;
itass2;ITA-TOS;SS439;Dir;;;itatos.ss439dir;
itass2;ITA-TOS;SS439;Var;;;itatos.ss439var;
itass2;ITA-SAR;SS442;;;;itasar.ss442;
itass2;ITA-UMB;SS448;;;;itaumb.ss448;
itass2;ITA-UMB;SS452;;;;itaumb.ss452;
itass2;ITA-MAR;SS452;;;;itamar.ss452;
itass2;ITA-SAR;SS466;;;;itasar.ss466;
itass2;ITA-UMB;SS471;;;;itaumb.ss471;
itass2;ITA-LAZ;SS471;;;;italaz.ss471;
itass2;ITA-BAS;SS481;;;;itabas.ss481;
itass2;ITA-CAL;SS481;;;;itacal.ss481;
itass2;ITA-ABR;SS487;;;;itaabr.ss487;
itass2;ITA-LOM;SS494;;;;italom.ss494;
itass2;ITA-TRE;SS508;;;;itatre.ss508;
itass2;ITA-SIC;SS514;;;;itasic.ss514;
itass2;ITA-VEN;SS516;;;;itaven.ss516;
itass2;ITA-VEN;SS516;Dir;;;itaven.ss516dir;
itass2;ITA-CAM;SS517;Dir;;;itacam.ss517dir;
itass2;ITA-CAM;SS517;Var;;;itacam.ss517var;
itass2;ITA-LOM;SS526;;;;italom.ss526;
itass2;ITA-CAL;SS531;;;;itacal.ss531;
itass2;ITA-CAL;SS534;;;;itacal.ss534;
itass2;ITA-SAR;SS537;;;;itasar.ss537;
itass2;ITA-ABR;SS539;;;;itaabr.ss539;
itass2;ITA-ABR;SS539;Dir;;;itaabr.ss539dir;
itass2;ITA-SAR;SS547;;;;itasar.ss547;
itass2;ITA-ABR;SS553;;;;itaabr.ss553;
itass2;ITA-SAR;SS554;;;;itasar.ss554;
itass2;ITA-SIC;SS557;;;;itasic.ss557;
itass2;ITA-SIC;SS560;;;;itasic.ss560;
itass2;ITA-SIC;SS561;;;;itasic.ss561;
itass2;ITA-MAR;SS571;;;;itamar.ss571;
itass2;ITA-SIC;SS575;;;;itasic.ss575;
itass2;ITA-SIC;SS576;;;;itasic.ss576;
itass2;ITA-ABR;SS578;;;;itaabr.ss578;
itass2;ITA-LAZ;SS578;;;;italaz.ss578;
itass2;ITA-ABR;SS584;;;;itaabr.ss584;
itass2;ITA-BAS;SS585;;;;itabas.ss585;
itass2;ITA-BAS;SS585;Dir;;;itabas.ss585dir;
itass2;ITA-LOM;SS591;Bis;;;italom.ss591bis;
itass2;ITA-SAR;SS597;;Pia;Piaghe;itasar.ss597pia;
itass2;ITA-SAR;SS597;;Chi;Chilivani;itasar.ss597chi;
itass2;ITA-SAR;SS597;;;Belchidda;itasar.ss597;
itass2;ITA-CAM;SS598;;;;itacam.ss598;
itass2;ITA-BAS;SS598;;;;itabas.ss598;
itass2;ITA-TRE;SS612;;;;itatre.ss612;
itass2;ITA-TRE;SS612;Dir;;;itatre.ss612dir;
itass2;ITA-PUG;SS613;;;;itapug.ss613;
itass2;ITA-ABR;SS614;;;;itaabr.ss614;
itass2;ITA-CAL;SS616;;;;itacal.ss616;
itass2;ITA-CAL;SS616;Dir;;;itacal.ss616dir;
itass2;ITA-TRE;SS620;;;;itatre.ss620;
itass2;ITA-TRE;SS621;;;;itatre.ss621;
itass2;ITA-TRE;SS622;;;;itatre.ss622;
itass2;ITA-SIC;SS624;;;;itasic.ss624;
itass2;ITA-SIC;SS626;;;;itasic.ss626;
itass2;ITA-SIC;SS626;Dir;;itasic.ss626dir;
itass2;ITA-LAZ;SS629;;;;italaz.ss629;
itass2;ITA-LAZ;SS630;;;;italaz.ss630;
itass2;ITA-SIC;SS640;;;;itasic.ss640;
itass2;ITA-SIC;SS640;Dir;;;itasic.ss640dir;
itass2;ITA-TRE;SS641;;;;itatre.ss641;
itass2;ITA-SIC;SS643;;;;itasic.ss643;
itass2;ITA-SIC;SS644;;;;itasic.ss644;
itass2;ITA-MOL;SS645;;;;itamol.ss645;
itass2;ITA-MOL;SS647;;;;itamol.ss647;
itass2;ITA-MOL;SS647;Dir;Ric;Riccia;itamol.ss647dirric;
itass2;ITA-MOL;SS647;Dir;Rip;Ripalimosani;itamol.ss647dirrip;
itass2;ITA-ABR;SS649;;;;itaabr.ss649;
itass2;ITA-ABR;SS649;Dir;;;itaabr.ss649dir;
itass2;ITA-MOL;SS650;;;Pescolanciano;itamol.ss650;
itass2;ITA-ABR;SS650;;Sch;Schiavi d'Abruzzo;itaabr.ss650sch;
itass2;ITA-MOL;SS650;;Tri;Trivento;itamol.ss650tri;
itass2;ITA-ABR;SS650;;San;San Giovanni Lipioni;itaabr.ss650san;
itass2;ITA-MOL;SS650;;MnS;Montefalcone nel Sannio;itamol.ss650mns;
itass2;ITA-ABR;SS650;;Cel;Celenza sul Trigno;itaabr.ss650cel;
itass2;ITA-MOL;SS650;;Mon;Montemitro;itamol.ss650mon;
itass2;ITA-ABR;SS650;;;San Salvo;itaabr.ss650;
itass2;ITA-MOL;SS652;;Cer;Cerro al Volturno;itamol.ss652cer;
itass2;ITA-ABR;SS652;;Cas;Castel di Sangro;itaabr.ss652cas;
itass2;ITA-MOL;SS652;;San;San Pietro Avellana;itamol.ss652san;
itass2;ITA-ABR;SS652;;Ate;Atelata;itaabr.ss652ate;
itass2;ITA-MOL;SS652;;Cas;Castel del Giudice;itamol.ss652cas;
itass2;ITA-ABR;SS652;;;Villa Santa Maria;itaabr.ss652;
itass2;ITA-BAS;SS653;;;;itabas.ss653;
itass2;ITA-PUG;SS655;;;;itapug.ss655;
itass2;ITA-ABR;SS656;;;;itaabr.ss656;
itass2;ITA-ABR;SS656;Dir;;;itaabr.ss656dir;
itass2;ITA-BAS;SS658;;;;itabas.ss658;
itass2;ITA-BAS;SS658;Dir;;;itabas.ss658dir;
itass2;ITA-PIE;SS659;;;;itapie.ss659;
itass2;ITA-CAL;SS660;;;;itacal.ss660;
itass2;ITA-TOS;SS665;;;;itatos.ss665;
itass2;ITA-EMI;SS665;;;;itaemi.ss665;
itass2;ITA-SAR;SS672;;;;itasar.ss672;
itass2;ITA-PUG;SS673;;;;itapug.ss673;
itass2;ITA-PUG;SS673;Dir;;;itapug.ss673dir;
itass2;ITA-TOS;SS674;;;;itatos.ss674;
itass2;ITA-LAZ;SS675;;;;italaz.ss675;
itass2;ITA-UMB;SS675;;;;itaumb.ss675;
itass2;ITA-UMB;SS675;Bis;;;itaumb.ss675bis;
itass2;ITA-UMB;SS675;Dir;;;itaumb.ss675dir;
itass2;ITA-TOS;SS679;;;;itatos.ss679;
itass2;ITA-TOS;SS680;;;;itatos.ss680;
itass2;ITA-MAR;SS681;;;;itamar.ss681;
itass2;ITA-CAL;SS682;;;;itacal.ss682;
itass2;ITA-CAL;SS682;Dir;;;itacal.ss682dirsan;
itass2;ITA-SIC;SS683;;;;itasic.ss683;
itass2;ITA-SIC;SS683;Var;;;itasic.ss683var;
itass2;ITA-ABR;SS684;;;;itaabr.ss684;
itass2;ITA-ABR;SS684;Dir;;;itaabr.ss684dir;
itass2;ITA-UMB;SS685;;;;itaumb.ss685;
itass2;ITA-MAR;SS685;;;;itamar.ss685;
itass2;ITA-CAM;SS686;;;;itacam.ss686;
itass2;ITA-MAR;SS687;;;;itamar.ss687;
itass2;ITA-PUG;SS688;;;;itapug.ss688;
itass2;ITA-PUG;SS689;;;;itapug.ss689;
itass2;ITA-ABR;SS690;;;;itaabr.ss690;
itass2;ITA-LAZ;SS690;;;;italaz.ss690;
itass2;ITA-CAM;SS691;;;;itacam.ss691;
itass2;ITA-PUG;SS692;;;;itapug.ss692;
itass2;ITA-PUG;SS693;;;;itapug.ss693;
itass2;ITA-PUG;SS694;;;;itapug.ss694;
itass2;ITA-PUG;SS695;;;;itapug.ss695;
itass2;ITA-ABR;SS696;;;;itaabr.ss696;
itass2;ITA-ABR;SS696;Dir;;;itaabr.ss696dir;
itass2;ITA-PUG;SS697;;;;itapug.ss697;
itass2;ITA-LAZ;SS698;;;;italaz.ss698;
itass2;ITA-LAZ;SS699;;;;italaz.ss699;
itass2;ITA-CAM;SS700;;;;itacam.ss700;
itass2;ITA-LAZ;SS701;;;;italaz.ss701;
itass2;ITA-PIE;SS702;;;;itapie.ss702;
itass2;ITA-PIE;SS703;;;;itapie.ss703;
itass2;ITA-PIE;SS704;;;;itapie.ss704;
itass2;ITA-PIE;SS705;;;;itapie.ss705;
itass2;ITA-PIE;SS705;Dir;;;itapie.ss705dir;
itass2;ITA-PIE;SS706;;;;itapie.ss706;
itass2;ITA-LOM;SS707;;;;italom.ss707;
itass2;ITA-LOM;SS708;;;;italom.ss708;
itass2;ITA-MOL;SS709;;;;itamol.ss709;
itass2;ITA-MOL;SS710;;;;itamol.ss710;
itass2;ITA-MOL;SS711;;;;itamol.ss711;
itass2;ITA-LOM;SS712;;;;italom.ss712;
itass2;ITA-CAL;SS713;;Vaz;Vazzano;itacal.ss713vaz;
itass2;ITA-CAL;SS713;;;Simbario;itacal.ss713;
itass2;ITA-CAL;SS713;Dir;SSB;Serra San Bruno;itacal.ss713dirssb;
itass2;ITA-CAL;SS713;Dir;Bro;Brognaturo;itacal.ss713dirbro;
itass2;ITA-ABR;SS714;;;;itaabr.ss714;
itass2;ITA-ABR;SS714;Dir;Vil;Villa Verlengia;itaabr.ss714dirvil;
itass2;ITA-ABR;SS714;Dir;Pin;Pineta;itaabr.ss714dirpin;
itass2;ITA-ABR;SS714;Dir;Fra;Francavilla al Mare;itaabr.ss714dirfra;
itass2;ITA-TOS;SS715;;;;itatos.ss715;
itass2;ITA-TOS;SS716;;;;itatos.ss716;
itass2;ITA-LIG;SS717;;;;italig.ss717;
itass2;ITA-LIG;SS718;;;;italig.ss718;
itass2;ITA-TOS;SS719;;;;itatos.ss719;
itass2;ITA-LIG;SS720;;;;italig.ss720;
itass2;ITA-CAL;SS721;;;;itacal.ss721;
itass2;ITA-EMI;SS722;;;;itaemi.ss722;
itass2;ITA-EMI;SS723;;;;itaemi.ss723;
itass2;ITA-EMI;SS723;Dir;;;itaemi.ss723dir;
itass2;ITA-EMI;SS724;;;;itaemi.ss724;
itass2;ITA-EMI;SS724;Dir;;;itaemi.ss724dir;
itass2;ITA-EMI;SS725;;;;itaemi.ss725;
itass2;ITA-EMI;SS726;;;;itaemi.ss726;
itass2;ITA-EMI;SS727;;;;itaemi.ss727;
itass2;ITA-EMI;SS727;Bis;;;itaemi.ss727bis;
itass2;ITA-UMB;SS728;;;;itaumb.ss728;
itass2;ITA-SAR;SS729;;;Aldara;itasar.ss729;
itass2;ITA-SAR;SS729;;Osc;Oscheri;itasar.ss729osc;
itass2;ITA-SAR;SS729;;Olb;Olbia;itasar.ss729olb;
itass2;ITA-LAZ;SS730;;;;italaz.ss730;
itass2;ITA-SIC;SS731;;;;itasic.ss731;
itass2;ITA-SIC;SS732;;;;itasic.ss732;
itass2;ITA-SIC;SS733;;;;itasic.ss733;
itass2;ITA-CAM;SS734;;;;itacam.ss734;
itass2;ITA-CAL;SS735;;;;itacal.ss735;
itass2;ITA-CAL;SS736;;;;itacal.ss736;
itass2;ITA-CAL;SS737;;;;itacal.ss737;
itass2;ITA-CAL;SS738;;;;itacal.ss738;
itass2;ITA-CAL;SS739;;;;itacal.ss739;
itass2;ITA-CAL;SS740;;;;itacal.ss740;
itass2;ITA-TOS;SS741;;;;itatos.ss741;
itass2;ITA-BAS;SS742;;;;itabas.ss742;
itass2;ITA-BAS;SS742;Dir;;;itabas.ss742dir;
itass2;ITA-CAM;SS743;;;;itacam.ss743;
itass2;ITA-BAS;SS743;;;;itabas.ss743;
itass2;ITA-MAR;SS744;;;Casinana;itamar.ss744;
itass2;ITA-EMI;SS744;;;;itaemi.ss744;
itass2;ITA-MAR;SS744;;Mon;Montecchio;itamar.ss744mon;
itass2;ITA-CAM;SS749;;;;itacam.ss749;
itass2;ITA-PUG;SS750;;;;itapug.ss750;
itass2;ITA-CAM;SS752;;;;itacam.ss752;
itass2;ITA-LAZ;NSA568;;;;italaz.nsa568;
