systemName;region;route;banner;abbrev;city;root;altRouteNames
englu;ENG;Bak;;;Bakerloo Line;eng.bak;
englu;ENG;Cen;;EBW;Central Line (Ealing Broadway - Hainault - Woodford);eng.cenebw;
englu;ENG;Cen;;WRE;Central Line (West Ruislip - Epping);eng.cenwre;
englu;ENG;Cir;;;Circle Line;eng.cir;
englu;ENG;Dis;;EBU;District Line (Ealing Broadway - Upminster);eng.disebu;
englu;ENG;Dis;;Oly;District Line (Olympia Shuttle);eng.disoly;
englu;ENG;Dis;;RUp;District Line (Richmond - Upminster);eng.disrup;
englu;ENG;Dis;;WER;District Line (Wimbledon - Edgware Road);eng.diswer;
englu;ENG;Dis;;WUp;District Line (Wimbledon - Upminster);eng.diswup;
englu;ENG;H&C;;;Hammersmith & City Line;eng.hamcity;
englu;ENG;Jub;;;Jubilee Line;eng.jub;
englu;ENG;Met;;Ame;Metropolitan Line (Amersham semi-fast);eng.metame;
englu;ENG;Met;;Che;Metropolitan Line (Chesham fast);eng.metche;
englu;ENG;Met;;Uxb;Metropolitan Line (Uxbridge all-stations);eng.metuxb;
englu;ENG;Met;;Wat;Metropolitan Line (Watford all-stations);eng.metwat;
englu;ENG;Nor;;EdK;Northern Line (Edgware - Charing Cross - Kennington);eng.noredk;
englu;ENG;Nor;;EdM;Northern Line (Edgware - Bank - Morden);eng.noredm;
englu;ENG;Nor;;HBM;Northern Line (High Barnet - Bank - Morden);eng.norhbm;
englu;ENG;Nor;;MHK;Northern Line (Mill Hill East - Charing Cross - Kennington);eng.normhk;
englu;ENG;Pic;;HT4;Piccadilly Line (Heathrow Terminal 4);eng.picht4;
englu;ENG;Pic;;HT5;Piccadilly Line (Heathrow Terminal 5);eng.picht5;
englu;ENG;Pic;;Uxb;Piccadilly Line (Uxbridge);eng.picuxb;
englu;ENG;Vic;;;Victoria Line;eng.vic;
englu;ENG;W&C;;;Waterloo & City Line;eng.watcity;
