systemName;route;banner;groupName;roots
eurer;E1;;Ireland;nir.e1,irl.e1
eurer;E1;;Spain - Portugal;espga.e1,prt.e1,espan.e1
eurer;E1;;Ferrol, ESP (branch);espga.e1fer
eurer;E1;;Vigo, ESP (branch);espga.e1vig
eurer;E3;;(Main);franor.e3,frabre.e3,frapdl.e3,franaq.e3
eurer;E3;;Rennes, FRA (loop);frabre.e3ren
eurer;E4;;;fin.e4,swe.e4
eurer;E5;;Great Britain;sct.e5,eng.e5
eurer;E5;;France - Spain;franor.e5,fraidf.e5,fracvl.e5,franaq.e5,esppv.e5,espcl.e5peu,esppv.e5arm,espcl.e5,espmd.e5,espcm.e5ses,espmd.e5ara,espcm.e5,espan.e5
eurer;E5;;Glasgow, SCT (loop);sct.e5gla
eurer;E5;;Birmingham, ENG (loop);eng.e5bir
eurer;E5;;Bordeaux, FRA (loop);franaq.e5bor
eurer;E5;;Bilbao, ESP (branch);esppv.e5bil
eurer;E5;;Beasain, ESP (branch);esppv.e5bea,espnc.e5,esppv.e5aug
eurer;E6;;N. Norway;nor.e6kir
eurer;E6;;C. Norway - Sweden;nor.e6,swe.e6
eurer;E6;;Ryen, NOR (branch);nor.e6rye
eurer;E6;;Oslo, NOR (branch);nor.e6osl
eurer;E7;;;franaq.e7,espar.e7
eurer;E8;;;nor.e8,fin.e8
eurer;E9;;France - Spain;fracvl.e9,franaq.e9,fraocc.e9,espct.e9
eurer;E9;;Toulouse, FRA (branch);fra.e9tou
eurer;E10;;;nor.e10,swe.e10
eurer;E11;;;fracvl.e11,fraara.e11,fraocc.e11
eurer;E12;;Norway - Sweden;nor.e12,swe.e12
eurer;E12;;Finland;fin.e12
eurer;E13;;;eng.e13
eurer;E14;;;nor.e14,swe.e14
eurer;E15;;Great Britain;sct.e15,eng.e15
eurer;E15;;France - Spain;frahdf.e15,fraidf.e15lcs,frahdf.e15pla,fraidf.e15,fracvl.e15,frabfc.e15,fraara.e15,frapac.e15,fraocc.e15,espct.e15,espvc.e15,espmc.e15,espan.e15
eurer;E15;;Cartagena, ESP (branch);espmc.e15car,espan.e15pul
eurer;E16;;Ireland;nir.e16
eurer;E16;;Scotland;sct.e16
eurer;E16;;Norway - Sweden;nor.e16,swe.e16
eurer;E16;;Oslo, NOR (branch);nor.e16osl
eurer;E17;;;bel.e17,frahdf.e17,frages.e17,frabfc.e17
eurer;E18;;Ireland;nir.e18
eurer;E18;;Great Britain;sct.e18,eng.e18
eurer;E18;;Norway - Sweden;nor.e18,swe.e18
eurer;E18;;Finland - Russia;fin.e18,rus.e18
eurer;E18;;Sandefjordlufthavn, NOR (branch);nor.e18san
eurer;E18;;Naantali, FIN (branch);fin.e18naa
eurer;E19;;;nld.e19,bel.e19,frahdf.e19,fraidf.e19lcs,frahdf.e19pla,fraidf.e19
eurer;E20;;Ireland;irl.e20
eurer;E20;;Great Britain;eng.e20
eurer;E20;;Denmark - Sweden;dnk.e20,swe.e20
eurer;E20;;Estonia - Russia;est.e20,rus.e20
eurer;E20;;Liverpool, ENG (loop);eng.e20liv
eurer;E21;;;frages.e21,frabfc.e21,fraara.e21
eurer;E22;;Great Britain;wls.e22,eng.e22
eurer;E22;;Netherlands - Germany;nld.e22,deuni.e22,deuhb.e22ars,deuni.e22dre,deuhb.e22,deuni.e22buc,deuhh.e22,deush.e22,deumv.e22
eurer;E22;;Sweden;swe.e22
eurer;E22;;Latvia - Russia;lva.e22,rus.e22
eurer;E23;;;frages.e23,frabfc.e23.e23,che.e23
eurer;E24;;;eng.e24
