systemName;route;banner;groupName;roots
deusf;AutZubSch;;Autobahnzubringer Berlin-Schmargendorf;deube.autzubsch
deusf;AutZubArs;;Autobahnzubringer Bremen-Arsten;deuhb.autzubars
deusf;AutZubHem;;Autobahnzubringer Bremen-Hemelingen;deuhb.autzubhem
deusf;K4;;Autobahnzubringer Köln-Ehrenfeld;deunw.k004
deusf;K92;;Braunschweiger Straße Wolfsburg;deuni.k092
deusf;ChoZub;;Chorweiler Zubringer Köln;deunw.chozub
deusf;N4;;Frankenschnellweg Nürnberg;deuby.n004
deusf;K35;;Hannoversche Straße Erfurt;deuth.k035
deusf;HocBreWeg;;Hochstraße Breitenweg Bremen;deuhb.hocbreweg
deusf;IndStr;;Industriestraße Köln;deunw.indstrkol
deusf;IndStrMit;;Industriestraße Mitte Salzgitter;deuni.indstrmit
deusf;MalStr;;Mallinckrodtstraße Dortmund;deunw.malstrdor
deusf;MaxPlaStr;;Max-Planck-Straße Regensburg;deuby.maxplastr
deusf;K8;;Mercatorstraße Köln-Chorweiler;deunw.k008
deusf;NordTan;;Nordtangente Oldenburg;deuni.nordtanold
deusf;OdeRing;;Odessa-Ring Regensburg;deuby.odering
deusf;PadAll;;Paduaallee Freiburg;deubw.padall
deusf;RheBru;;Rheinallee/Rheinkniebrücke Düsseldorf;deunw.rhebrudus
deusf;SudTan;;Südwesttangente Fürth - Nürnberg;deuby.sudtanfur
deusf;SudTan;;Südtangente Karlsruhe;deubw.sudtankar
deusf;K3;;Universitätsstraße Bochum;deunw.k003
deusf;K16;;Vingster Ring Köln;deunw.k016
deusf;FU6;;Zirndorfer Straße Zirndorf;deuby.fu6
deusf;ZubFluMun;;Zubringer Flughafen München (Central + South);deuby.zubflumun
deusf;ZubFluMun;;Zubringer Flughafen München (North);deuby.zubflumunn
