System;Route;Banner;Name;Roots
czer;R1;;(South) Praha;cze.r001
czer;R1;;(East) Praha;cze.r001epr
czer;R4;;Dobříš;cze.r004
czer;R4;;Předotice;cze.r004pre
czer;R6;;Kladno;cze.r006
czer;R6;;Bošov;cze.r006bos
czer;R6;;Karlovy Vary;cze.r006kar
czer;R7;;Slaný;cze.r007
czer;R7;;Chomutov;cze.r007cho
czer;R10;;;cze.r010
czer;R35;;Liberec;cze.r035
czer;R35;;Opatovice nad Labem;cze.r035opa
czer;R35;;Mohelnice;cze.r035moh
czer;R35;;Olomouc;cze.r035olo
czer;R43;;;cze.r043
czer;R46;;;cze.r046
czer;R48;;Bělotín;cze.r048bel
czer;R48;;Chlebovice;cze.r048chl
czer;R48;;Frýdek-Místek;cze.r048
czer;R52;;;cze.r052
czer;R55;;;cze.r055
czer;R56;;;cze.r056
czer;R63;;;cze.r063
