System;Region;Route;Banner;Abbrev;City;Root;AltRouteNames
deub3;DEU;B300;;;;deu.b300;
deub3;DEU;B300AST;;;;deu.b300ast;
deub3;DEU;B301;;;;deu.b301;
deub3;DEU;B303;;Sch;Schweinfurt;deu.b303sch;
deub3;DEU;B303;;;Kronach;deu.b303;
deub3;DEU;B303AST;;;;deu.b303ast;
deub3;DEU;B304;;Kar;Karlsfeld;deu.b304kar;
deub3;DEU;B304;;;Wasserburg;deu.b304;
deub3;DEU;B304AST;;;;deu.b304ast;
deub3;DEU;B305;;;;deu.b305;
deub3;DEU;B306;;;;deu.b306;
deub3;DEU;B307;;Syl;Sylvensteinspeicher;deu.b307syl;
deub3;DEU;B307;;Rot;Rottach-Egern;deu.b307rot;
deub3;DEU;B307;;;Schliersee;deu.b307;
deub3;DEU;B307;;Sch;Schleching;deu.b307sch;
deub3;DEU;B308;;;;deu.b308;
deub3;DEU;B310;;;;deu.b310;
deub3;DEU;B311;;;;deu.b311;
deub3;DEU;B312;;;;deu.b312;
deub3;DEU;B313;;;;deu.b313;
deub3;DEU;B314;;;;deu.b314;
deub3;DEU;B315;;;;deu.b315;
deub3;DEU;B316;;;;deu.b316;
deub3;DEU;B317;;;;deu.b317;
deub3;DEU;B318;;;;deu.b318;
deub3;DEU;B319;;;;deu.b319;
deub3;DEU;B320;;;;deu.b320;
deub3;DEU;B321;;;;deu.b321;
deub3;DEU;B322;;;;deu.b322;
deub3;DEU;B323;;;;deu.b323;
deub3;DEU;B324;;;;deu.b324;
deub3;DEU;B326;;;Düsseldorf;deu.b326;
deub3;DEU;B326;;Wup;Wuppertal;deu.b326wup;
deub3;DEU;B327;;;Emmelshausen;deu.b327;
deub3;DEU;B327;;Tha;Thalfang;deu.b327tha;
deub3;DEU;B327AST;;;;deu.b327ast;
deub3;DEU;B378;;;;deu.b378;
deub3;DEU;B388;;;Vilsbiburg;deu.b388;
deub3;DEU;B388;;Unt;Untergriesbach;deu.b388unt;
deub3;DEU;B392;;;;deu.b392;
deub3;DEU;B399;;;;deu.b399;
deub3;DEU;B399AST;;;;deu.b399ast;
