system;region;route;banner;abbreviation;city;fileNameRoot;altRouteNames
frabfcd21;FRA-BFC;D1;-21;;;frabfc.d000121;
frabfcd21;FRA-BFC;D1A;-21;;;frabfc.d0001a21;
frabfcd21;FRA-BFC;D1B;-21;;;frabfc.d0001b21;
frabfcd21;FRA-BFC;D1C;-21;;;frabfc.d0001c21;
frabfcd21;FRA-BFC;D1D;-21;;;frabfc.d0001d21;
frabfcd21;FRA-BFC;D2;-21;Sav;Savigny-lès-Beaune;frabfc.d000221sav;
frabfcd21;FRA-BFC;D2;-21;;Villy-le-Moutier;frabfc.d000221;
frabfcd21;FRA-BFC;D2A;-21;;;frabfc.d0002a21;
frabfcd21;FRA-BFC;D3;-21;;;frabfc.d000321;
frabfcd21;FRA-BFC;D3B;-21;;;frabfc.d0003b21;
frabfcd21;FRA-BFC;D3C;-21;;;frabfc.d0003c21;
frabfcd21;FRA-BFC;D3D;-21;;;frabfc.d0003d21;
frabfcd21;FRA-BFC;D4;-21;;;frabfc.d000421;
frabfcd21;FRA-BFC;D4A;-21;;;frabfc.d0004a21;
frabfcd21;FRA-BFC;D4B;-21;;;frabfc.d0004b21;
frabfcd21;FRA-BFC;D4C;-21;;;frabfc.d0004c21;
frabfcd21;FRA-BFC;D4D;-21;;;frabfc.d0004d21;
frabfcd21;FRA-BFC;D4E;-21;;;frabfc.d0004e21;
frabfcd21;FRA-BFC;D4F;-21;;;frabfc.d0004f21;
frabfcd21;FRA-BFC;D4G;-21;;;frabfc.d0004g21;
frabfcd21;FRA-BFC;D4H;-21;;;frabfc.d0004h21;
frabfcd21;FRA-BFC;D4J;-21;;;frabfc.d0004j21;
frabfcd21;FRA-BFC;D4K;-21;;;frabfc.d0004k21;
frabfcd21;FRA-BFC;D4L;-21;And;Saint-Andeux;frabfc.d0004l21and;
frabfcd21;FRA-BFC;D4L;-21;;La Roche-en-Brenil;frabfc.d0004l21;
frabfcd21;FRA-BFC;D4M;-21;;;frabfc.d0004m21;
frabfcd21;FRA-BFC;D5;-21;;;frabfc.d000521;
frabfcd21;FRA-BFC;D5B;-21;;;frabfc.d0005b21;
frabfcd21;FRA-BFC;D5C;-21;;;frabfc.d0005c21;
frabfcd21;FRA-BFC;D5D;-21;;;frabfc.d0005d21;
frabfcd21;FRA-BFC;D5E;-21;;;frabfc.d0005e21;
frabfcd21;FRA-BFC;D5F;-21;;;frabfc.d0005f21;
frabfcd21;FRA-BFC;D6;-21;;Chanceaux;frabfc.d000621;
frabfcd21;FRA-BFC;D6;-21;Die;Diénay;frabfc.d000621die;
frabfcd21;FRA-BFC;D6B;-21;;;frabfc.d0006b21;
frabfcd21;FRA-BFC;D6C;-21;;;frabfc.d0006c21;
frabfcd21;FRA-BFC;D6D;-21;;;frabfc.d0006d21;
frabfcd21;FRA-BFC;D6E;-21;;;frabfc.d0006e21;
frabfcd21;FRA-BFC;D7;-21;;;frabfc.d000721;
frabfcd21;FRA-BFC;D7B;-21;;;frabfc.d0007b21;
frabfcd21;FRA-BFC;D7C;-21;;;frabfc.d0007c21;
frabfcd21;FRA-BFC;D8;-21;;;frabfc.d000821;
frabfcd21;FRA-BFC;D8A;-21;;;frabfc.d0008a21;
frabfcd21;FRA-BFC;D8B;-21;;;frabfc.d0008b21;
frabfcd21;FRA-BFC;D9;-21;;;frabfc.d000921;
frabfcd21;FRA-BFC;D9A;-21;;;frabfc.d0009a21;
frabfcd21;FRA-BFC;D9B;-21;;;frabfc.d0009b21;
frabfcd21;FRA-BFC;D9C;-21;;;frabfc.d0009c21;
frabfcd21;FRA-BFC;D9D;-21;;;frabfc.d0009d21;
frabfcd21;FRA-BFC;D9E;-21;;;frabfc.d0009e21;
