system;region;route;banner;abbreviation;city;fileNameRoot;altRouteNames
frabred29;FRA-BRE;D1;-29;;;frabre.d000129;
frabred29;FRA-BRE;D2;-29;;;frabre.d000229;
frabred29;FRA-BRE;D3;-29;;;frabre.d000329;
frabred29;FRA-BRE;D4;-29;;;frabre.d000429;
frabred29;FRA-BRE;D4A;-29;;;frabre.d0004a29;
frabred29;FRA-BRE;D5;-29;;Plouarzel;frabre.d000529;
frabred29;FRA-BRE;D5;-29;Gui;Guilers;frabre.d000529gui;
frabred29;FRA-BRE;D6;-29;;;frabre.d000629;
frabred29;FRA-BRE;D7;-29;;Beuzec-Cap-Sizun;frabre.d000729;
frabred29;FRA-BRE;D7;-29;Loc;Locronan;frabre.d000729loc;
frabred29;FRA-BRE;D7A;-29;;;frabre.d0007a29;
frabred29;FRA-BRE;D8;-29;;;frabre.d000829;
frabred29;FRA-BRE;D8A;-29;;;frabre.d0008a29;
frabred29;FRA-BRE;D9;-29;;;frabre.d000929;
frabred29;FRA-BRE;D10;-29;;;frabre.d001029;
frabred29;FRA-BRE;D11;-29;;;frabre.d001129;
frabred29;FRA-BRE;D13;-29;;;frabre.d001329;
frabred29;FRA-BRE;D13A1;-29;;;frabre.d0013a129;
frabred29;FRA-BRE;D14;-29;;;frabre.d001429;
frabred29;FRA-BRE;D14A;-29;;;frabre.d0014a29;
frabred29;FRA-BRE;D15;-29;;;frabre.d001529;
frabred29;FRA-BRE;D16;-29;;;frabre.d001629;
frabred29;FRA-BRE;D17;-29;;;frabre.d001729;
frabred29;FRA-BRE;D18;-29;;;frabre.d001829;
frabred29;FRA-BRE;D18A;-29;;;frabre.d0018a29;
frabred29;FRA-BRE;D19;-29;;;frabre.d001929;
frabred29;FRA-BRE;D19A1;-29;;;frabre.d0019a129;
frabred29;FRA-BRE;D19A2;-29;;;frabre.d0019a229;
frabred29;FRA-BRE;D20;-29;;;frabre.d002029;
frabred29;FRA-BRE;D21;-29;;;frabre.d002129;
frabred29;FRA-BRE;D22;-29;;Bannalec;frabre.d002229;
frabred29;FRA-BRE;D22;-29;Arz;Arzano;frabre.d002229arz;
frabred29;FRA-BRE;D23;-29;;;frabre.d002329;
frabred29;FRA-BRE;D24;-29;;;frabre.d002429;
frabred29;FRA-BRE;D25;-29;;;frabre.d002529;
frabred29;FRA-BRE;D25A;-29;;;frabre.d0025a29;
frabred29;FRA-BRE;D26;-29;;;frabre.d002629;
frabred29;FRA-BRE;D27;-29;;;frabre.d002729;
frabred29;FRA-BRE;D28;-29;;;frabre.d002829;
frabred29;FRA-BRE;D29;-29;;Lanhouarneau;frabre.d002929;
frabred29;FRA-BRE;D29;-29;Lop;Loperhet;frabre.d002929lop;
frabred29;FRA-BRE;D30;-29;;Landivisiau;frabre.d003029;
frabred29;FRA-BRE;D30;-29;Riv;Saint-Rivoal;frabre.d003029riv;
frabred29;FRA-BRE;D30A;-29;;;frabre.d0030a29;
frabred29;FRA-BRE;D31;-29;;;frabre.d003129;
frabred29;FRA-BRE;D32;-29;;;frabre.d003229;
frabred29;FRA-BRE;D32A;-29;;;frabre.d0032a29;
frabred29;FRA-BRE;D33;-29;Lop;Loperhet;frabre.d003329lop;
frabred29;FRA-BRE;D33;-29;;Le Tréhou;frabre.d003329;
frabred29;FRA-BRE;D34;-29;;;frabre.d003429;
frabred29;FRA-BRE;D35;-29;;Plouzévédé;frabre.d003529;
frabred29;FRA-BRE;D35;-29;Mar;La Martyre;frabre.d003529mar;
frabred29;FRA-BRE;D36;-29;;;frabre.d003629;
frabred29;FRA-BRE;D37;-29;;;frabre.d003729;
frabred29;FRA-BRE;D37A;-29;;;frabre.d0037a29;
frabred29;FRA-BRE;D38;-29;;Plouvien;frabre.d003829;
frabred29;FRA-BRE;D38;-29;Ren;Saint-Renan;frabre.d003829ren;
frabred29;FRA-BRE;D38;-29;Plo;Plouzané;frabre.d003829plo;
frabred29;FRA-BRE;D39;-29;;;frabre.d003929;
frabred29;FRA-BRE;D40;-29;;;frabre.d004029;
frabred29;FRA-BRE;D41;-29;;;frabre.d004129;
frabred29;FRA-BRE;D42;-29;;;frabre.d004229;
frabred29;FRA-BRE;D42A;-29;;;frabre.d0042a29;
frabred29;FRA-BRE;D43;-29;;;frabre.d004329;
frabred29;FRA-BRE;D43A;-29;;;frabre.d0043a29;
frabred29;FRA-BRE;D44;-29;;;frabre.d004429;
frabred29;FRA-BRE;D45;-29;;;frabre.d004529;
frabred29;FRA-BRE;D45A;-29;;;frabre.d0045a29;
frabred29;FRA-BRE;D46;-29;;;frabre.d004629;
frabred29;FRA-BRE;D46A;-29;;;frabre.d0046a29;
frabred29;FRA-BRE;D47;-29;;Irvillac;frabre.d004729;
