System;Region;Route;Banner;Abbrev;City;Root;AltRouteNames
asiah;AFG;AH71;;;;afg.ah071;
asiah;IRN;AH71;;;;irn.ah071;
asiah;IRN;AH72;;;;irn.ah072;
asiah;IRN;AH75;;;;irn.ah075;
asiah;AFG;AH76;;;;afg.ah076;
asiah;AFG;AH77;;;;afg.ah077;
asiah;IRN;AH78;;;;irn.ah078;
asiah;IRN;AH81;;;Jolfa (branch);irn.ah081;
asiah;IRN;AH82;;;;irn.ah082;
asiah;MMR;AH111;;;;mmr.ah111;
asiah;THA;AH121;;;;tha.ah121;
asiah;KHM;AH123;;;;khm.ah123;
asiah;THA;AH123;;;;tha.ah123;
asiah;MMR;AH123;;;;mmr.ah123;
asiah;VNM;AH131;;;;vnm.ah131;
asiah;LAO;AH131;;;;lao.ah131;
asiah;VNM;AH132;;;;vnm.ah132;
asiah;LAO;AH132;;;;lao.ah132;
asiah;MYS;AH140;;;;mys.ah140;
asiah;MYS;AH141;;;;mys.ah141;
asiah;MYS;AH142;;;;mys.ah142;
asiah;SGP;AH143;;;;sgp.ah143;
asiah;MYS;AH143;;;;mys.ah143;
asiah;IDN;AH150;;;Banjamarsin;idn.ah150;
asiah;IDN;AH150;;Sos;Sosok;idn.ah150sos;
asiah;MYS;AH150;;Bin;Bintulu;mys.ah150bin;
asiah;BRN;AH150;;;Bandar Seri Begawan;brn.ah150;
asiah;MYS;AH150;;Lim;Limbang;mys.ah150lim;
asiah;BRN;AH150;;Ban;Bangar;brn.ah150ban;
asiah;IDN;AH150;;Pon;Pontianak (branch);idn.ah150pon;
asiah;MYS;AH150;;Kuc;Kuching (branch);mys.ah150kuc;
asiah;IDN;AH152;;;;idn.ah152;
