system;route;banner;name;roots
chea;A1;;;che.a001
chea;A1a;;Genève;che.a001agen
chea;A1a;;Perly;che.a001aper
chea;A1r;;;che.a001r
chea;A2;;;che.a002
chea;A3;;;che.a003
chea;A4;;Zürich;che.a004
chea;A4;;Fluelen;che.a004flu
chea;A5;;Neuchâtel;che.a005
chea;A5;;Solothurn;che.a005sol
chea;A6;;;che.a006
chea;A7;;;che.a007
chea;A8;;Spiez;che.a008spi
chea;A8;;Leissigen;che.a008lei
chea;A8;;Interlaken;che.a008
chea;A8;;Lungern;che.a008lun
chea;A8;;Sarnen;che.a008sar
chea;A9;;Lausanne;che.a009
chea;A9;;Turtmann;che.a009tur
chea;A9;;Brig;che.a009bri
chea;A12;;;che.a012
chea;A13;;;che.a013
chea;A13;;Locarno;che.a013loc
chea;A14;;Ebikon;che.a014
chea;A14;;Zug;che.a014zug
chea;A15;;Uster;che.a015
chea;A15;;Rapperswil;che.a015rap
chea;A16;;;che.a016
chea;A17;;;che.a017
chea;A18;;;che.a018
chea;A20;;Le Locle;che.a020loc
chea;A20;;Fontainemelon;che.a020
chea;A20;;Gampelen;che.a020gam
chea;A22;;;che.a022
chea;A23;;Müllheim;che.a023mul
chea;A23;;Arbon;che.a023
chea;A24;;;che.a024
chea;A50;;;che.a050
chea;A51;;;che.a051
chea;A52;;;che.a052
