System;Route;Banner;Name;Roots
espnb;NI;;Venturada;espmd.n001
espnb;NI;;Buitrago del Lozoya;espmd.n001bui
espnb;NI;;Robregordo;espmd.n001rob
espnb;NI;;Boceguillas;espcl.n001boc
espnb;NI;;Aranda de Duero;espcl.n001ara
espnb;NI;;Gumiel de Izán;espcl.n001gum
espnb;NI;;Quintanilla de la Mata;espcl.n001qui
espnb;NI;;Lerma;espcl.n001ler
espnb;NI;;Briviesca;espcl.n001
espnb;NI;;La Puebla de Arganzón;esppv.n001est,espcl.n001pue,esppv.n001lan
espnb;NI;;Beasain;esppv.n001
espnb;NIa;;Cerezo de Abajo;espcl.n001a
espnb;NII;;Torremocha del Campo;espcm.n002
espnb;NII;;Saúca;espcm.n002sau
espnb;NII;;Esteras de Medinaceli;espcl.n002est
espnb;NII;;Arcos de Jalón;espcl.n002
espnb;NII;;Santa María de Huerta;espcl.n002mar
espnb;NII;;La Muela;espar.n002mue
espnb;NII;;Zaragoza;espar.n002zar
espnb;NII;;Fraga;espar.n002,espct.n002
espnb;NII;;Cervera;espct.n002cer
espnb;NII;;Mataró;espct.n002mat
espnb;NII;;Figueres;espct.n002fig
espnb;NIIa;;Ariza;espar.n002aari
espnb;NIIa;;Calatayud;espar.n002a
espnb;NIIa;;La Almunia de Doña Godina;espar.n002aalm
espnb;NIIa;;Igualada;espct.n002a
espnb;NIIa;;Girona;espct.n002agir
espnb;NIIa;;Figueres;espct.n002afig
espnb;NIIa;;San Andrés de la Barca;espct.n002aand
espnb;NIIz;;Montserrat Parc;espct.n002z
espnb;NIII;;Arganda del Rey;espmd.n003
espnb;NIII;;Tarancón;espcm.n003tar
espnb;NIII;;Montalbo;espcm.n003mon
espnb;NIII;;Villares del Saz;espcm.n003vil
espnb;NIII;;Minglanilla;espcm.n003,espvc.n003
espnb;NIII;;Buñol;espvc.n003bun
espnb;NIII;;Chiva;espvc.n003chi
espnb;NIV;;Dosbarrios;espcm.n004dos
espnb;NIV;;La Guardia;espcm.n004gua
espnb;NIV;;Villarta de San Juan;espcm.n004vil
espnb;NIV;;Bailén;espan.n004bai
espnb;NIV;;Córdoba;espan.n004cor
espnb;NIV;;Las Cabezas de San Juan;espan.n004
espnb;NIV;;Jerez de la Frontera;espan.n004jer
espnb;NIV;;El Puerto de Santa María;espan.n004pue
espnb;NIVa;;Santa Elena;espcm.n004a,espan.n004aele
espnb;NIVa;;El Carpio;espan.n004acar
espnb;NIVa;;La Carlota;espan.n004a
espnb;NV;;Navalmoral de la Mata;espex.n005nav
espnb;NV;;Almaraz;espex.n005
espnb;NV;;Trujillo;espex.n005tru
espnb;NV;;Miajadas;espex.n005mia
espnb;NV;;Mérida;espex.n005mer
espnb;NV;;Talavera la Real;espex.n005tal
espnb;NVa;;Valmojado;espcm.n005a
espnb;NVa;;Lagartera;espcm.n005alag
espnb;NVI;;El Espinar;espmd.n006,espcl.n006esp
espnb;NVI;;Rueda;espcl.n006rue
espnb;NVI;;Tordesillas;espcl.n006tor
espnb;NVI;;Lugo;espcl.n006,espga.n006
espnb;NVIa;;Betanzos;espga.n006a
espnb;N102;;;esppv.n102
espnb;N104;;;esppv.n104
espnb;N110;;;espex.n110,espcl.n110
espnb;N110a;;;espcl.n110a
espnb;N111;;(Main);espcl.n111,espri.n111
espnb;N111;;Logroño;espri.n111log
espnb;N111;;Viana;espnc.n111via
espnb;N111a;;Logroño;espri.n111alog
espnb;N111a;;Piqueras;espri.n111a,espcl.n111a
espnb;N111a;;Garray;espcl.n111agar
espnb;N111a;;Soria;espcl.n111asor
espnb;N113;;;espnc.n113cas,espri.n113val,espnc.n113,espri.n113,espcl.n113
espnb;N120;;Ourense;espga.n120,espcl.n120tor
espnb;N120;;Burgos;espcl.n120,espri.n120
espnb;N120a;;Monforte de Lemos;espga.n120a
espnb;N120a;;Astorga;espcl.n120a
espnb;N120a;;Santo Domingo de la Calzada;espri.n120a
espnb;N121;;;espnc.n121
espnb;N121a;;;esppv.n121a,espnc.n121a
espnb;N121b;;;espnc.n121b
espnb;N121c;;;espnc.n121c,espar.n121c
espnb;N122;;Zamora;espcl.n122zam
espnb;N122;;Soria;espcl.n122,espar.n122
espnb;N122a;;San Martín del Pedroso;espcl.n122amar
espnb;N122a;;La Cistérniga;espcl.n122a
espnb;N123;;;espar.n123
espnb;N123a;;;espar.n123a
espnb;N124;;;esppv.n124,espri.n124
espnb;N125;;;espar.n125
espnb;N126;;;espri.n126
espnb;N135;;;espnc.n135
espnb;N141;;;espct.n141
espnb;N145;;;espct.n145
espnb;N150;;;espct.n150
espnb;N152;;;espct.n152
espnb;N154;;;espct.n154
espnb;N156;;;espct.n156
espnb;N204;;;espcm.n204
espnb;N211;;;espcm.n211,espar.n211
espnb;N220;;;espvc.n220
espnb;N225;;La Vall d'Uixó;espvc.n225
espnb;N225;;Castellón de la Plana;espvc.n225cas
espnb;N230;;;espct.n230vie,espar.n230,espct.n230
espnb;N232;;Pancorbo;espcl.n232,espri.n232
espnb;N232;;Calahorra;espri.n232cal,espar.n232cas
espnb;N232;;Gallur;espar.n232gal
espnb;N232;;Zaragoza;espar.n232zar
espnb;N232;;Alcañiz;espar.n232,espvc.n232
espnb;N232a;;Casalarreina;espri.n232a
espnb;N232a;;Fuentes de Ebro;espar.n232a
espnb;N234;;;espcl.n234,espar.n234,espvc.n234
espnb;N234a;;;espcl.n234a
espnb;N235;;;espct.n235
espnb;N238;;;espvc.n238
espnb;N240;;Vitoria-Gasteiz;esppv.n240
espnb;N240;;Jaca;espar.n240jac
espnb;N240;;Lleida;espar.n240,espct.n240
espnb;N240a;;Pamplona;espnc.n240a
espnb;N240a;;Valls;espct.n240a
espnb;N260;;Puigcerda;espar.n260,espct.n260
espnb;N260;;Llançà;espct.n260lla
espnb;N260a;;Biescas;espar.n260a
espnb;N260a;;Olot;espct.n260a
espnb;N260a;;Queixàs;espct.n260aque
espnb;N260a;;Vilademires;espct.n260avil
espnb;N301;;Mota del Cuervo;espcm.n301mot
espnb;N301;;Albacete;espcm.n301,espmc.n301
espnb;N301;;Molina de Segura;espmc.n301mol
espnb;N301a;;Quintanar de la Orden;espcm.n301a
espnb;N301a;;El Palmar;espmc.n301apal
espnb;N301a;;Cartagena;espmc.n301a
espnb;N310;;;espcm.n310
espnb;N320;;;espmd.n320,espcm.n320
espnb;N320a;;Quer;espcm.n320aque
espnb;N320a;;Guadalajara;espcm.n320agua
espnb;N320a;;Tendilla;espcm.n320aten
espnb;N320a;;Alhóndiga;espcm.n320a
espnb;N322;;;espan.n322,espcm.n322,espvc.n322
espnb;N322a;;Albacete;espcm.n322aalb
espnb;N322a;;Casas-Ibáñez;espcm.n322a
espnb;N323;;;espan.n323
espnb;N323a;;Jaén;espan.n323a
espnb;N323a;;Campotéjar;espan.n323acam
espnb;N323a;;Parque del Cubillas;espan.n323acub
espnb;N323a;;El Padul;espan.n323apad
espnb;N325;;;espvc.n325
espnb;N330;;Zaragoza;espar.n330
espnb;N330;;Utiel;espar.n330ter,espvc.n330tor,espcm.n330,espvc.n330,espcm.n330alm
espnb;N330a;;Canfranc;espar.n330acan
espnb;N330a;;Jaca;espar.n330ajac
espnb;N330a;;Sabiñánigo;espar.n330a
