System;Region;Route;Banner;Abbrev;City;Root;AltRouteNames
deub5;DEU;B500;;Bad;Baden-Baden;deu.b500bad;
deub5;DEU;B500;;;Titisee-Neustadt;deu.b500;
deub5;DEU;B501;;;;deu.b501;
deub5;DEU;B502;;;;deu.b502;
deub5;DEU;B503;;;;deu.b503;
deub5;DEU;B504;;;;deu.b504;
deub5;DEU;B505;;;;deu.b505;
deub5;DEU;B506;;;;deu.b506;
deub5;DEU;B507;;;;deu.b507;
deub5;DEU;B508;;;;deu.b508;
deub5;DEU;B509;;;;deu.b509;
deub5;DEU;B510;;;;deu.b510;
deub5;DEU;B511;;;;deu.b511;
deub5;DEU;B512;;;;deu.b512;
deub5;DEU;B513;;;;deu.b513;
deub5;DEU;B514;;;;deu.b514;
deub5;DEU;B515;;;;deu.b515;
deub5;DEU;B516;;;;deu.b516;
deub5;DEU;B517;;;;deu.b517;
deub5;DEU;B518;;;;deu.b518;
deub5;DEU;B519;;;;deu.b519;
deub5;DEU;B521;;;;deu.b521;
deub5;DEU;B522;;;;deu.b522;
deub5;DEU;B523;;;;deu.b523;
deub5;DEU;B999;;;;deu.b999;
