system;region;route;banner;abbreviation;city;fileNameRoot;altRouteNames
frapdlm44;FRA-PDL;M9;-44;;;frapdl.m000944;
frapdlm44;FRA-PDL;M11;-44;;Bouaye;frapdl.m001144;
frapdlm44;FRA-PDL;M11;-44;Sor;Les Sorinières;frapdl.m001144sor;
frapdlm44;FRA-PDL;M17;-44;;;frapdl.m001744;
frapdlm44;FRA-PDL;M26;-44;;;frapdl.m002644;
frapdlm44;FRA-PDL;M31;-44;;;frapdl.m003144;
frapdlm44;FRA-PDL;M37;-44;;;frapdl.m003744;
frapdlm44;FRA-PDL;M37A;-44;;;frapdl.m0037a44;
frapdlm44;FRA-PDL;M39;-44;;La Chapelle-sur-Erdre-North;frapdl.m003944;
frapdlm44;FRA-PDL;M39;-44;ChS;La Chapelle-sur-Erdre-South;frapdl.m003944chs;
frapdlm44;FRA-PDL;M39A;-44;;;frapdl.m0039a44;
frapdlm44;FRA-PDL;M42;-44;;;frapdl.m004244;
frapdlm44;FRA-PDL;M49;-44;;;frapdl.m004944;
frapdlm44;FRA-PDL;M57;-44;;;frapdl.m005744;
frapdlm44;FRA-PDL;M57A;-44;;;frapdl.m0057a44;
frapdlm44;FRA-PDL;M58;-44;Pel;Le Pellerin;frapdl.m005844pel;
frapdlm44;FRA-PDL;M58;-44;;Vertou;frapdl.m005844;
frapdlm44;FRA-PDL;M59;-44;;;frapdl.m005944;
frapdlm44;FRA-PDL;M64;-44;;;frapdl.m006444;
frapdlm44;FRA-PDL;M65;-44;;;frapdl.m006544;
frapdlm44;FRA-PDL;M68;-44;;;frapdl.m006844;
frapdlm44;FRA-PDL;M69;-44;ChN;La Chapelle-sur-Erdre-North;frapdl.m006944chn;
frapdlm44;FRA-PDL;M69;-44;;La Chapelle-sur-Erdre-South;frapdl.m006944;
frapdlm44;FRA-PDL;M75;-44;Cha;La Chapelle-sur-Erdre;frapdl.m007544cha;
frapdlm44;FRA-PDL;M75;-44;;Saint-Herblain;frapdl.m007544;
frapdlm44;FRA-PDL;M76;-44;;;frapdl.m007644;
frapdlm44;FRA-PDL;M80;-44;;;frapdl.m008044;
frapdlm44;FRA-PDL;M81;-44;;;frapdl.m008144;
frapdlm44;FRA-PDL;M85;-44;;;frapdl.m008544;
frapdlm44;FRA-PDL;M89;-44;;;frapdl.m008944;
frapdlm44;FRA-PDL;M91;-44;;;frapdl.m009144;
frapdlm44;FRA-PDL;M101;-44;;;frapdl.m010144;
frapdlm44;FRA-PDL;M105;-44;;;frapdl.m010544;
frapdlm44;FRA-PDL;M107;-44;;;frapdl.m010744;
frapdlm44;FRA-PDL;M115;-44;;;frapdl.m011544;
frapdlm44;FRA-PDL;M119;-44;;;frapdl.m011944;
frapdlm44;FRA-PDL;M137;-44;;;frapdl.m013744;
frapdlm44;FRA-PDL;M149;-44;;;frapdl.m014944;
frapdlm44;FRA-PDL;M178;-44;;;frapdl.m017844;
frapdlm44;FRA-PDL;M178A;-44;;;frapdl.m0178a44;
frapdlm44;FRA-PDL;M209;-44;;;frapdl.m020944;
frapdlm44;FRA-PDL;M215;-44;;;frapdl.m021544;
frapdlm44;FRA-PDL;M264;-44;;;frapdl.m026444;
frapdlm44;FRA-PDL;M337;-44;;;frapdl.m033744;
frapdlm44;FRA-PDL;M358;-44;;;frapdl.m035844;
frapdlm44;FRA-PDL;M359;-44;;;frapdl.m035944;
frapdlm44;FRA-PDL;M617;-44;;;frapdl.m061744;
frapdlm44;FRA-PDL;M723;-44;;;frapdl.m072344;
frapdlm44;FRA-PDL;M751;-44;;;frapdl.m075144;
frapdlm44;FRA-PDL;M751A;-44;;;frapdl.m0751a44;
frapdlm44;FRA-PDL;M823;-44;;;frapdl.m082344;
frapdlm44;FRA-PDL;M965;-44;;;frapdl.m096544;
