System;Region;Route;Banner;Abbrev;City;Root;AltRouteNames
irlr4;IRL;R400;;;;irl.r400;
irlr4;IRL;R401;;;;irl.r401;
irlr4;IRL;R402;;;;irl.r402;
irlr4;IRL;R403;;;;irl.r403;
irlr4;IRL;R404;;;;irl.r404;
irlr4;IRL;R405;;;;irl.r405;
irlr4;IRL;R406;;;;irl.r406;
irlr4;IRL;R407;;;;irl.r407;
irlr4;IRL;R408;;;;irl.r408;
irlr4;IRL;R409;;;;irl.r409;
irlr4;IRL;R410;;;;irl.r410;
irlr4;IRL;R411;;;;irl.r411;
irlr4;IRL;R412;;;;irl.r412;
irlr4;IRL;R413;;;;irl.r413;
irlr4;IRL;R414;;;;irl.r414;
irlr4;IRL;R415;;;;irl.r415;
irlr4;IRL;R416;;;;irl.r416;
irlr4;IRL;R417;;;;irl.r417;
irlr4;IRL;R418;;;;irl.r418;
irlr4;IRL;R419;;;;irl.r419;
irlr4;IRL;R420;;;;irl.r420;
irlr4;IRL;R421;;;;irl.r421;
irlr4;IRL;R422;;;;irl.r422;
irlr4;IRL;R423;;;;irl.r423;
irlr4;IRL;R424;;;;irl.r424;
irlr4;IRL;R425;;;;irl.r425;
irlr4;IRL;R426;;;;irl.r426;
irlr4;IRL;R427;;;;irl.r427;
irlr4;IRL;R428;;;;irl.r428;
irlr4;IRL;R429;;;;irl.r429;
irlr4;IRL;R430;;;;irl.r430;
irlr4;IRL;R431;;;;irl.r431;
irlr4;IRL;R432;;;;irl.r432;
irlr4;IRL;R433;;;;irl.r433;
irlr4;IRL;R434;;;;irl.r434;
irlr4;IRL;R435;;;;irl.r435;
irlr4;IRL;R436;;;;irl.r436;
irlr4;IRL;R437;;;;irl.r437;
irlr4;IRL;R438;;;;irl.r438;
irlr4;IRL;R439;;;;irl.r439;
irlr4;IRL;R440;;;;irl.r440;
irlr4;IRL;R441;;;;irl.r441;
irlr4;IRL;R442;;;;irl.r442;
irlr4;IRL;R443;;;;irl.r443;
irlr4;IRL;R444;;;;irl.r444;
irlr4;IRL;R445;;;;irl.r445;
irlr4;IRL;R446;;;;irl.r446;
irlr4;IRL;R447;;;;irl.r447;
irlr4;IRL;R448;;;;irl.r448;
irlr4;IRL;R449;;;;irl.r449;
irlr4;IRL;R458;;;;irl.r458;
irlr4;IRL;R459;;;;irl.r459;
irlr4;IRL;R460;;;;irl.r460;
irlr4;IRL;R461;;;;irl.r461;
irlr4;IRL;R462;;;;irl.r462;
irlr4;IRL;R463;;;;irl.r463;
irlr4;IRL;R464;;;;irl.r464;
irlr4;IRL;R465;;;;irl.r465;
irlr4;IRL;R466;;;;irl.r466;
irlr4;IRL;R467;;;;irl.r467;
irlr4;IRL;R468;;;;irl.r468;
irlr4;IRL;R469;;;;irl.r469;
irlr4;IRL;R470;;;;irl.r470;
irlr4;IRL;R471;;;;irl.r471;
irlr4;IRL;R472;;;;irl.r472;
irlr4;IRL;R473;;;;irl.r473;
irlr4;IRL;R474;;;;irl.r474;
irlr4;IRL;R475;;;;irl.r475;
irlr4;IRL;R476;;;;irl.r476;
irlr4;IRL;R477;;;;irl.r477;
irlr4;IRL;R478;;;;irl.r478;
irlr4;IRL;R479;;;;irl.r479;
irlr4;IRL;R480;;;;irl.r480;
irlr4;IRL;R481;;;;irl.r481;
irlr4;IRL;R482;;;;irl.r482;
irlr4;IRL;R483;;;;irl.r483;
irlr4;IRL;R484;;;;irl.r484;
irlr4;IRL;R485;;;;irl.r485;
irlr4;IRL;R486;;;;irl.r486;
irlr4;IRL;R487;;;;irl.r487;
irlr4;IRL;R488;;;;irl.r488;
irlr4;IRL;R489;;;;irl.r489;
irlr4;IRL;R490;;;;irl.r490;
irlr4;IRL;R491;;;;irl.r491;
irlr4;IRL;R492;;;;irl.r492;
irlr4;IRL;R493;;;;irl.r493;
irlr4;IRL;R494;;;;irl.r494;
irlr4;IRL;R495;;;;irl.r495;
irlr4;IRL;R496;;;;irl.r496;
irlr4;IRL;R497;;;;irl.r497;
irlr4;IRL;R498;;;;irl.r498;
irlr4;IRL;R499;;;;irl.r499;
