system;region;route;banner;abbrev;city;fileroot;AltRouteNames
usaky6;KY;KY2501;;;;ky.ky2501;
usaky6;KY;KY2505;;;;ky.ky2505;
usaky6;KY;KY2509;;;;ky.ky2509;
usaky6;KY;KY2510;;;;ky.ky2510;
usaky6;KY;KY2513;;;;ky.ky2513;
usaky6;KY;KY2514;;;;ky.ky2514;
usaky6;KY;KY2515;;;;ky.ky2515;
usaky6;KY;KY2516;;;;ky.ky2516;
usaky6;KY;KY2517;;;;ky.ky2517;
usaky6;KY;KY2519;;;;ky.ky2519;
usaky6;KY;KY2520;;;;ky.ky2520;
usaky6;KY;KY2522;;;;ky.ky2522;
usaky6;KY;KY2523;;;;ky.ky2523;
usaky6;KY;KY2527;;;;ky.ky2527;
usaky6;KY;KY2527;;;;ky.ky2531;
usaky6;KY;KY2531;;;;ky.ky2532;
usaky6;KY;KY2532;;;;ky.ky2533;
usaky6;KY;KY2533;;;;ky.ky2534;
usaky6;KY;KY2534;;;;ky.ky2535;
usaky6;KY;KY2535;;;;ky.ky2541;
usaky6;KY;KY2541;;;;ky.ky2543;
usaky6;KY;KY2545;;;;ky.ky2545;
usaky6;KY;KY2543;;;;ky.ky2546;
usaky6;KY;KY2549;;;;ky.ky2549;
usaky6;KY;KY2545;;;;ky.ky2550;
usaky6;KY;KY2546;;;;ky.ky2551;
usaky6;KY;KY2549;;;;ky.ky2552;
usaky6;KY;KY2550;;;;ky.ky2553;
usaky6;KY;KY2551;;;;ky.ky2554;
usaky6;KY;KY2552;;;;ky.ky2555;
usaky6;KY;KY2553;;;;ky.ky2557;
usaky6;KY;KY2554;;;;ky.ky2562;
usaky6;KY;KY2555;;;;ky.ky2563;
usaky6;KY;KY2565;;;;ky.ky2565;
usaky6;KY;KY2566;;;;ky.ky2566;
usaky6;KY;KY2567;;;;ky.ky2567;
usaky6;KY;KY2568;;;;ky.ky2568;
usaky6;KY;KY2569;;;;ky.ky2569;
usaky6;KY;KY2584;;;;ky.ky2584;
usaky6;KY;KY2590;;;;ky.ky2590;
usaky6;KY;KY2591;;;;ky.ky2591;
usaky6;KY;KY2592;;;;ky.ky2592;
usaky6;KY;KY2593;;;;ky.ky2593;
usaky6;KY;KY2594;;;;ky.ky2594;
usaky6;KY;KY2595;;;;ky.ky2595;
usaky6;KY;KY2601;;;;ky.ky2601;
usaky6;KY;KY2603;;;;ky.ky2603;
usaky6;KY;KY2606;;;;ky.ky2606;
usaky6;KY;KY2614;;;;ky.ky2614;
usaky6;KY;KY2627;;;;ky.ky2627;
usaky6;KY;KY2628;;;;ky.ky2628;
usaky6;KY;KY2629;;;;ky.ky2629;
usaky6;KY;KY2630;;;;ky.ky2630;
usaky6;KY;KY2631;;;;ky.ky2631;
usaky6;KY;KY2632;;;;ky.ky2632;
usaky6;KY;KY2647;;;;ky.ky2647;
usaky6;KY;KY2650;;;;ky.ky2650;
usaky6;KY;KY2657;;;;ky.ky2657;
usaky6;KY;KY2664;;;;ky.ky2664;
usaky6;KY;KY2665;;;;ky.ky2665;
usaky6;KY;KY2668;;;;ky.ky2668;
usaky6;KY;KY2670;;;;ky.ky2670;
usaky6;KY;KY2671;;;;ky.ky2671;
usaky6;KY;KY2672;;;;ky.ky2672;
usaky6;KY;KY2673;;;;ky.ky2673;
usaky6;KY;KY2674;;;;ky.ky2674;
usaky6;KY;KY2678;;;;ky.ky2678;
usaky6;KY;KY2690;;;;ky.ky2690;
usaky6;KY;KY2698;;;;ky.ky2698;
usaky6;KY;KY2699;;;;ky.ky2699;
usaky6;KY;KY2706;;;;ky.ky2706;
usaky6;KY;KY2707;;;;ky.ky2707;
usaky6;KY;KY2713;;;;ky.ky2713;
usaky6;KY;KY2718;;;;ky.ky2718;
usaky6;KY;KY2723;;;;ky.ky2723;
usaky6;KY;KY2724;;;;ky.ky2724;
usaky6;KY;KY2726;;;;ky.ky2726;
usaky6;KY;KY2727;;;;ky.ky2727;
usaky6;KY;KY2731;;;;ky.ky2731;
usaky6;KY;KY2734;;;;ky.ky2734;
usaky6;KY;KY2735;;;;ky.ky2735;
usaky6;KY;KY2737;;;;ky.ky2737;
usaky6;KY;KY2738;;;;ky.ky2738;
usaky6;KY;KY2739;;;;ky.ky2739;
usaky6;KY;KY2740;;;;ky.ky2740;
usaky6;KY;KY2741;;;;ky.ky2741;
usaky6;KY;KY2744;;;;ky.ky2744;
usaky6;KY;KY2750;;;;ky.ky2750;
usaky6;KY;KY2754;;;;ky.ky2754;
usaky6;KY;KY2756;;;;ky.ky2756;
usaky6;KY;KY2758;;;;ky.ky2758;
usaky6;KY;KY2759;;;;ky.ky2759;
usaky6;KY;KY2760;;;;ky.ky2760;
usaky6;KY;KY2761;;;;ky.ky2761;
usaky6;KY;KY2762;;;;ky.ky2762;
usaky6;KY;KY2763;;;;ky.ky2763;
usaky6;KY;KY2764;;;;ky.ky2764;
